Francesco_Luisi_Left_2.c3d  



Time(s):	B_R_bicipite(μV):
0.5665	12.89062
0.567	8.7616
0.5675	8.05664
0.568	3.52478
0.5685	7.35168
0.569	4.53186
0.5695	6.54602
0.57	8.66089
0.5705	3.32336
0.571	2.71912
0.5715	2.61841
0.572	0.20142
0.5725	2.11487
0.573	5.74036
0.5735	6.64673
0.574	6.14319
0.5745	9.97009
0.575	5.33752
0.5755	5.0354
0.576	5.53894
0.5765	6.04248
0.577	7.25098
0.5775	8.96301
0.578	4.33044
0.5785	9.66797
0.579	9.36584
0.5795	2.41699
0.58	9.26514
0.5805	6.3446
0.581	9.46655
0.5815	12.99133
0.582	5.94177
0.5825	7.25098
0.583	5.63965
0.5835	9.16443
0.584	6.74744
0.5845	2.5177
0.585	-2.81982
0.5855	2.81982
0.586	7.65381
0.5865	8.8623
0.587	4.53186
0.5875	5.43823
0.588	7.35168
0.5885	0.50354
0.589	5.94177
0.5895	4.83398
0.59	3.7262
0.5905	6.04248
0.591	5.23682
0.5915	9.36584
0.592	6.44531
0.5925	9.36584
0.593	5.53894
0.5935	7.85522
0.594	5.63965
0.5945	9.26514
0.595	11.07788
0.5955	9.66797
0.596	4.43115
0.5965	0.50354
0.597	5.94177
0.5975	2.5177
0.598	3.52478
0.5985	-0.20142
0.599	5.84106
0.5995	4.53186
0.6	1.00708
0.6005	1.61133
0.601	2.81982
0.6015	0.40283
0.602	7.35168
0.6025	6.64673
0.603	2.81982
0.6035	7.65381
0.604	-0.10071
0.6045	1.71204
0.605	6.04248
0.6055	-2.41699
0.606	5.0354
0.6065	2.41699
0.607	10.47363
0.6075	9.36584
0.608	8.25806
0.6085	9.66797
0.609	4.93469
0.6095	6.94885
0.61	6.74744
0.6105	6.64673
0.611	6.84814
0.6115	1.3092
0.612	7.04956
0.6125	7.35168
0.613	1.71204
0.6135	-1.10779
0.614	2.31628
0.6145	4.63257
0.615	0.60425
0.6155	8.45947
0.616	9.86938
0.6165	7.85522
0.617	7.95593
0.6175	-0.40283
0.618	2.71912
0.6185	1.2085
0.619	4.02832
0.6195	2.41699
0.62	-0.90637
0.6205	2.71912
0.621	-2.31628
0.6215	4.83398
0.622	9.76868
0.6225	8.7616
0.623	8.66089
0.6235	1.71204
0.624	1.91345
0.6245	4.22974
0.625	7.25098
0.6255	7.5531
0.626	7.85522
0.6265	8.8623
0.627	13.09204
0.6275	6.74744
0.628	6.64673
0.6285	4.12903
0.629	4.12903
0.6295	2.71912
0.63	5.33752
0.6305	4.63257
0.631	4.93469
0.6315	10.17151
0.632	8.56018
0.6325	11.07788
0.633	7.15027
0.6335	8.35876
0.634	7.5531
0.6345	5.53894
0.635	6.84814
0.6355	8.8623
0.636	7.25098
0.6365	12.28638
0.637	10.37292
0.6375	12.38708
0.638	4.33044
0.6385	10.17151
0.639	7.04956
0.6395	12.78992
0.64	10.87646
0.6405	11.78284
0.641	13.69629
0.6415	14.40125
0.642	8.56018
0.6425	13.797
0.643	9.36584
0.6435	11.38
0.644	10.17151
0.6445	15.1062
0.645	11.07788
0.6455	13.89771
0.646	13.797
0.6465	10.77576
0.647	8.45947
0.6475	4.63257
0.648	9.56726
0.6485	10.0708
0.649	12.38708
0.6495	5.94177
0.65	3.32336
0.6505	3.02124
0.651	5.43823
