Domenico_Di_Fonza_Right_1.c3d  



Time(s):	C_R_bicipite(μV):
0.4535	33.53577
0.454	32.12585
0.4545	21.3501
0.455	2.21558
0.4555	-17.01965
0.456	-46.5271
0.4565	-64.45312
0.457	-68.88428
0.4575	-69.89136
0.458	-66.16516
0.4585	-45.92285
0.459	-28.70178
0.4595	1.81274
0.46	33.9386
0.4605	64.65454
0.461	63.54675
0.4615	62.53967
0.462	51.26038
0.4625	34.03931
0.463	19.13452
0.4635	-6.64673
0.464	-34.94568
0.4645	-48.54126
0.465	-55.08728
0.4655	-40.38391
0.466	-13.29346
0.4665	23.36426
0.467	46.42639
0.4675	66.76941
0.468	59.92126
0.4685	72.81189
0.469	77.74658
0.4695	64.65454
0.47	36.85913
0.4705	20.1416
0.471	7.25098
0.4715	-1.91345
0.472	-11.2793
0.4725	-12.18567
0.473	-8.05664
0.4735	-3.7262
0.474	2.81982
0.4745	9.86938
0.475	2.21558
0.4755	4.12903
0.476	12.78992
0.4765	25.07629
0.477	42.29736
0.4775	57.20215
0.478	59.31702
0.4785	60.22339
0.479	64.45312
0.4795	61.6333
0.48	50.85754
0.4805	46.12427
0.481	34.94568
0.4815	16.11328
0.482	16.71753
0.4825	18.53027
0.483	15.91187
0.4835	-2.61841
0.484	-30.2124
0.4845	-66.36658
0.485	-68.58215
0.4855	-77.34375
0.486	-74.52393
0.4865	-71.40198
0.487	-55.99365
0.4875	-45.52002
0.488	-33.53577
0.4885	-23.16284
0.489	-2.81982
0.4895	13.09204
0.49	30.41382
0.4905	34.14001
0.491	35.44922
0.4915	23.56567
0.492	4.73328
0.4925	-8.05664
0.493	-21.14868
0.4935	-32.62939
0.494	-41.69312
0.4945	-35.54993
0.495	-21.65222
0.4955	-26.48621
0.496	-27.19116
0.4965	-27.29187
0.497	-20.04089
0.4975	-13.89771
0.498	-22.35718
0.4985	-18.8324
0.499	-7.75452
0.4995	-5.13611
0.5	-16.41541
0.5005	-19.63806
0.501	-25.88196
0.5015	-29.30603
0.502	-42.39807
0.5025	-60.12268
0.503	-69.48853
0.5035	-77.64587
0.504	-71.7041
0.5045	-66.16516
0.505	-57.40356
0.5055	-30.71594
0.506	-12.38708
0.5065	10.87646
0.507	28.09753
0.5075	47.23206
0.508	44.51294
0.5085	24.57275
0.509	11.48071
0.5095	0.90637
0.51	-22.15576
0.5105	-49.85046
0.511	-85.60181
0.5115	-105.03845
0.512	-114.80713
0.5125	-117.62695
0.513	-129.61121
0.5135	-136.05652
0.514	-128.70483
0.5145	-97.68677
0.515	-57.70569
0.5155	-13.39417
0.516	28.60107
0.5165	64.85596
0.517	98.49243
0.5175	161.53564
0.518	203.22876
0.5185	220.85266
0.519	212.89673
0.5195	198.89832
0.52	183.38928
0.5205	157.70874
0.521	129.30908
0.5215	92.85278
0.522	53.47595
0.5225	42.29736
0.523	37.66479
0.5235	23.46497
0.524	9.56726
0.5245	0
0.525	-10.97717
0.5255	-12.08496
0.526	-7.5531
0.5265	-3.92761
0.527	-4.53186
0.5275	-8.7616
0.528	-16.3147
0.5285	-22.55859
0.529	-35.14709
0.5295	-39.88037
0.53	-33.33435
