Domenico_Di_Fonza_Right_2.c3d  



Time(s):	A_L_bicipite(μV):
0.5395	4.83398
0.54	4.93469
0.5405	2.11487
0.541	5.53894
0.5415	5.13611
0.542	5.84106
0.5425	4.53186
0.543	3.52478
0.5435	0.90637
0.544	-1.40991
0.5445	9.26514
0.545	1.10779
0.5455	0.70496
0.546	2.21558
0.5465	-1.00708
0.547	-0.60425
0.5475	5.74036
0.548	5.94177
0.5485	6.3446
0.549	3.7262
0.5495	3.62549
0.55	-6.44531
0.5505	-11.88354
0.551	-11.2793
0.5515	-5.94177
0.552	-8.15735
0.5525	-1.61133
0.553	8.8623
0.5535	6.04248
0.554	9.76868
0.5545	9.56726
0.555	10.47363
0.5555	13.797
0.556	16.41541
0.5565	19.73877
0.557	18.53027
0.5575	17.32178
0.558	20.64514
0.5585	11.78284
0.559	15.91187
0.5595	19.63806
0.56	12.99133
0.5605	11.2793
0.561	10.0708
0.5615	13.89771
0.562	20.54443
0.5625	12.89062
0.563	12.38708
0.5635	9.86938
0.564	11.07788
0.5645	4.83398
0.565	7.45239
0.5655	5.53894
0.566	6.3446
0.5665	4.53186
0.567	0.40283
0.5675	-7.5531
0.568	-13.69629
0.5685	-12.38708
0.569	-8.96301
0.5695	-15.60974
0.57	-6.3446
0.5705	-15.40833
0.571	-15.20691
0.5715	-1.3092
0.572	-4.73328
0.5725	-5.23682
0.573	-3.62549
0.5735	-6.04248
0.574	2.5177
0.5745	-0.80566
0.575	3.7262
0.5755	-0.10071
0.576	-6.14319
0.5765	-5.84106
0.577	-3.42407
0.5775	-8.8623
0.578	-2.61841
0.5785	13.29346
0.579	14.80408
0.5795	11.68213
0.58	12.78992
0.5805	10.87646
0.581	17.42249
0.5815	14.19983
0.582	18.42957
0.5825	16.61682
0.583	16.81824
0.5835	22.96143
0.584	18.8324
0.5845	19.33594
0.585	23.06213
0.5855	23.26355
0.586	20.54443
0.5865	20.44373
0.587	21.14868
0.5875	19.03381
0.588	16.21399
0.5885	13.49487
0.589	18.63098
0.5895	3.8269
0.59	-0.80566
0.5905	-9.06372
0.591	-6.2439
0.5915	-3.8269
0.592	-0.10071
0.5925	7.45239
0.593	-1.51062
0.5935	-7.04956
0.594	-4.33044
0.5945	-0.20142
0.595	5.84106
0.5955	-0.40283
0.596	2.71912
0.5965	5.94177
0.597	1.3092
0.5975	2.11487
0.598	0.30212
0.5985	1.3092
0.599	-1.3092
0.5995	-1.51062
0.6	-9.66797
0.6005	-8.25806
0.601	-8.35876
0.6015	-7.15027
0.602	1.91345
0.6025	6.04248
0.603	5.53894
0.6035	3.8269
0.604	2.01416
0.6045	10.37292
0.605	13.49487
0.6055	20.64514
0.606	25.98267
0.6065	21.65222
0.607	19.63806
0.6075	25.37842
0.608	23.06213
0.6085	20.54443
0.609	17.22107
0.6095	22.86072
0.61	24.27063
0.6105	19.83948
0.611	15.91187
0.6115	5.53894
0.612	6.94885
0.6125	2.21558
0.613	4.12903
0.6135	6.74744
0.614	0.20142
0.6145	-0.10071
0.615	4.22974
0.6155	-3.52478
0.616	-6.94885
0.6165	-7.5531
0.617	-7.45239
0.6175	-5.33752
0.618	4.63257
0.6185	9.16443
0.619	8.05664
0.6195	4.93469
0.62	1.3092
0.6205	3.52478
0.621	7.25098
0.6215	9.46655
0.622	11.98425
0.6225	7.5531
0.623	8.45947
0.6235	12.08496
0.624	7.04956
0.6245	7.45239
0.625	5.23682
0.6255	9.26514
0.626	12.99133
0.6265	13.49487
0.627	10.57434
0.6275	12.28638
0.628	8.56018
0.6285	3.22266
0.629	6.3446
0.6295	6.3446
0.63	7.65381
0.6305	6.64673
0.631	5.23682
0.6315	-1.91345
0.632	-1.2085
0.6325	-5.0354
0.633	-5.53894
0.6335	-6.3446
0.634	-5.63965
0.6345	-5.0354
0.635	-3.32336
0.6355	-2.71912
0.636	-2.01416
0.6365	-1.91345
0.637	3.8269
0.6375	-3.42407
0.638	0.50354
0.6385	-8.35876
0.639	-10.87646
0.6395	-8.56018
0.64	-7.25098
0.6405	-2.41699
0.641	-3.22266
0.6415	1.81274
0.642	8.15735
0.6425	9.66797
0.643	15.50903
0.6435	19.73877
0.644	27.29187
0.6445	20.34302
0.645	26.58691
0.6455	22.6593
0.646	21.75293
0.6465	12.5885
0.647	12.68921
0.6475	13.39417
0.648	8.15735
0.6485	14.70337
0.649	8.96301
0.6495	7.15027
0.65	5.33752
0.6505	4.63257
0.651	3.62549
0.6515	2.71912
0.652	4.12903
0.6525	1.61133
0.653	-0.40283
0.6535	-0.80566
0.654	3.7262
0.6545	5.74036
0.655	5.0354
0.6555	3.7262
0.656	4.33044
0.6565	6.64673
0.657	6.14319
0.6575	-1.51062
0.658	3.22266
0.6585	-4.63257
0.659	-6.94885
0.6595	-11.17859
0.66	-17.42249
0.6605	-17.82532
0.661	-27.6947
0.6615	-20.84656
0.662	-16.11328
0.6625	-18.63098
0.663	-15.40833
0.6635	-16.51611
0.664	-15.50903
0.6645	-17.52319
0.665	-11.98425
0.6655	-7.65381
0.666	-3.52478
0.6665	-4.22974
0.667	-6.04248
0.6675	1.2085
0.668	7.45239
0.6685	12.89062
0.669	16.11328
0.6695	25.47913
0.67	32.83081
0.6705	31.92444
0.671	35.2478
0.6715	32.93152
0.672	35.14709
0.6725	31.4209
0.673	36.05347
0.6735	31.01807
0.674	25.27771
0.6745	18.93311
0.675	14.70337
0.6755	16.81824
0.676	16.41541
0.6765	12.89062
0.677	14.19983
0.6775	16.21399
0.678	16.11328
0.6785	13.99841
0.679	19.73877
0.6795	15.1062
0.68	11.38
0.6805	3.12195
0.681	0.80566
0.6815	3.92761
0.682	-0.60425
0.6825	1.10779
0.683	-4.53186
0.6835	9.26514
0.684	-4.12903
0.6845	-3.42407
0.685	-5.74036
0.6855	-8.96301
0.686	-8.66089
0.6865	-8.15735
0.687	-9.36584
0.6875	-13.59558
0.688	-15.20691
0.6885	-3.92761
0.689	0.10071
0.6895	0.20142
0.69	-0.80566
0.6905	-3.32336
0.691	-1.51062
0.6915	1.2085
0.692	10.27222
0.6925	17.12036
0.693	16.41541
0.6935	13.49487
0.694	11.38
0.6945	7.75452
0.695	4.63257
0.6955	-0.10071
0.696	-5.63965
0.6965	1.71204
0.697	9.06372
0.6975	6.44531
0.698	9.76868
0.6985	16.21399
0.699	12.28638
0.6995	15.71045
0.7	19.83948
0.7005	15.30762
0.701	12.99133
0.7015	10.57434
0.702	4.73328
0.7025	-1.00708
0.703	-4.63257
0.7035	-5.13611
0.704	-3.32336
0.7045	-5.13611
0.705	-2.61841
0.7055	2.5177
