Daniele_De_Santis_Left_1.c3d  



Time(s):	B_R_bicipite(μV):
0.303	9.06372
0.3035	10.57434
0.304	12.99133
0.3045	8.05664
0.305	8.35876
0.3055	5.74036
0.306	8.15735
0.3065	7.85522
0.307	4.43115
0.3075	8.96301
0.308	8.45947
0.3085	1.10779
0.309	0.40283
0.3095	4.73328
0.31	5.63965
0.3105	7.15027
0.311	3.12195
0.3115	3.12195
0.312	8.66089
0.3125	1.51062
0.313	4.02832
0.3135	6.44531
0.314	2.92053
0.3145	4.53186
0.315	1.3092
0.3155	3.7262
0.316	1.91345
0.3165	2.01416
0.317	3.42407
0.3175	9.06372
0.318	4.33044
0.3185	9.66797
0.319	7.5531
0.3195	3.42407
0.32	4.63257
0.3205	2.71912
0.321	9.06372
0.3215	4.53186
0.322	-0.90637
0.3225	5.33752
0.323	3.32336
0.3235	1.51062
0.324	-1.10779
0.3245	2.5177
0.325	4.93469
0.3255	0.10071
0.326	3.12195
0.3265	4.63257
0.327	6.2439
0.3275	3.22266
0.328	5.13611
0.3285	2.92053
0.329	10.47363
0.3295	9.36584
0.33	6.44531
0.3305	2.5177
0.331	5.33752
0.3315	7.75452
0.332	5.23682
0.3325	3.32336
0.333	7.25098
0.3335	4.53186
0.334	8.66089
0.3345	9.97009
0.335	6.14319
0.3355	8.45947
0.336	7.85522
0.3365	8.96301
0.337	5.94177
0.3375	12.38708
0.338	7.35168
0.3385	4.02832
0.339	3.52478
0.3395	5.0354
0.34	6.2439
0.3405	5.33752
0.341	5.43823
0.3415	6.3446
0.342	6.04248
0.3425	9.46655
0.343	10.67505
0.3435	2.81982
0.344	5.74036
0.3445	5.0354
0.345	5.84106
0.3455	7.45239
0.346	7.85522
0.3465	0.50354
0.347	3.92761
0.3475	5.63965
0.348	2.5177
0.3485	5.74036
0.349	5.53894
0.3495	0.30212
0.35	2.01416
0.3505	10.97717
0.351	6.44531
0.3515	8.45947
0.352	8.35876
0.3525	7.45239
0.353	7.35168
0.3535	10.47363
0.354	3.02124
0.3545	2.92053
0.355	4.43115
0.3555	1.61133
0.356	3.02124
0.3565	-0.70496
0.357	3.02124
0.3575	2.92053
0.358	4.33044
0.3585	4.83398
0.359	5.94177
0.3595	2.71912
0.36	2.01416
0.3605	6.54602
0.361	8.35876
0.3615	6.14319
0.362	-0.10071
0.3625	5.23682
0.363	2.01416
0.3635	2.31628
0.364	2.11487
0.3645	3.22266
0.365	5.43823
0.3655	-0.70496
0.366	-0.10071
0.3665	2.92053
0.367	5.33752
0.3675	6.84814
0.368	3.32336
0.3685	10.77576
0.369	11.38
0.3695	6.64673
0.37	9.26514
0.3705	4.73328
0.371	10.47363
0.3715	11.07788
0.372	10.27222
0.3725	6.2439
0.373	9.76868
0.3735	12.68921
0.374	15.00549
0.3745	10.17151
0.375	14.19983
0.3755	13.39417
0.376	13.99841
0.3765	10.0708
0.377	10.17151
0.3775	15.1062
0.378	17.6239
0.3785	12.68921
0.379	12.99133
0.3795	11.38
0.38	5.33752
0.3805	15.20691
0.381	14.19983
0.3815	15.71045
0.382	14.09912
0.3825	15.81116
0.383	15.40833
0.3835	14.09912
0.384	14.09912
0.3845	10.47363
0.385	13.19275
0.3855	15.40833
0.386	6.74744
0.3865	3.42407
0.387	7.85522
0.3875	1.40991
0.388	8.7616
0.3885	4.02832
0.389	8.35876
0.3895	10.27222
0.39	6.94885
0.3905	5.23682
0.391	0.60425
0.3915	8.35876
0.392	5.0354
0.3925	5.74036
0.393	9.46655
0.3935	0.10071
0.394	7.65381
0.3945	4.33044
0.395	-0.40283
0.3955	1.61133
0.396	2.21558
0.3965	4.02832
0.397	2.31628
0.3975	6.2439
0.398	4.12903
0.3985	4.63257
0.399	4.43115
0.3995	4.83398
0.4	7.04956
0.4005	6.84814
0.401	5.13611
0.4015	6.54602
0.402	7.15027
0.4025	12.78992
0.403	5.74036
0.4035	8.05664
0.404	2.81982
0.4045	3.42407
0.405	2.11487
0.4055	7.45239
0.406	3.02124
0.4065	9.86938
0.407	5.63965
0.4075	6.14319
0.408	7.15027
0.4085	10.27222
0.409	9.76868
0.4095	6.74744
0.41	6.84814
0.4105	8.25806
0.411	1.2085
0.4115	0
0.412	3.32336
0.4125	7.35168
0.413	4.12903
0.4135	-0.90637
0.414	5.53894
0.4145	1.91345
0.415	6.44531
0.4155	2.92053
0.416	-1.10779
0.4165	5.53894
0.417	3.22266
0.4175	0.80566
0.418	1.91345
0.4185	3.22266
0.419	2.71912
0.4195	-1.81274
0.42	4.22974
0.4205	9.56726
0.421	2.21558
0.4215	3.8269
0.422	0.10071
0.4225	7.35168
0.423	5.13611
