Gabriele_Carluccio_Left_2.c3d  



Time(s):	B_L_bicipite(μV):
0.4225	2.11487
0.423	10.47363
0.4235	9.16443
0.424	10.27222
0.4245	13.29346
0.425	11.38
0.4255	15.40833
0.426	8.96301
0.4265	11.38
0.427	7.35168
0.4275	5.63965
0.428	8.7616
0.4285	8.7616
0.429	16.21399
0.4295	11.98425
0.43	4.53186
0.4305	8.15735
0.431	4.63257
0.4315	5.13611
0.432	2.71912
0.4325	4.73328
0.433	2.11487
0.4335	4.53186
0.434	6.74744
0.4345	7.04956
0.435	4.43115
0.4355	0.50354
0.436	2.92053
0.4365	3.92761
0.437	5.74036
0.4375	3.42407
0.438	3.92761
0.4385	7.25098
0.439	8.8623
0.4395	10.47363
0.44	-0.90637
0.4405	2.61841
0.441	-0.10071
0.4415	3.22266
0.442	5.84106
0.4425	3.62549
0.443	8.45947
0.4435	7.45239
0.444	3.32336
0.4445	5.33752
0.445	1.81274
0.4455	5.13611
0.446	7.5531
0.4465	6.54602
0.447	3.32336
0.4475	6.3446
0.448	2.81982
0.4485	10.47363
0.449	12.68921
0.4495	2.5177
0.45	6.74744
0.4505	9.86938
0.451	11.98425
0.4515	9.16443
0.452	9.56726
0.4525	6.64673
0.453	5.74036
0.4535	8.25806
0.454	2.71912
0.4545	5.33752
0.455	4.63257
0.4555	2.41699
0.456	1.91345
0.4565	-0.50354
0.457	3.52478
0.4575	6.2439
0.458	-1.61133
0.4585	3.7262
0.459	2.61841
0.4595	7.15027
0.46	6.54602
0.4605	2.81982
0.461	4.53186
0.4615	5.33752
0.462	3.7262
0.4625	4.22974
0.463	4.73328
0.4635	6.74744
0.464	5.0354
0.4645	7.04956
0.465	7.15027
0.4655	5.84106
0.466	7.35168
0.4665	6.44531
0.467	9.06372
0.4675	9.86938
0.468	7.75452
0.4685	5.84106
0.469	6.04248
0.4695	8.45947
0.47	4.22974
0.4705	7.65381
0.471	0.60425
0.4715	4.22974
0.472	1.00708
0.4725	-3.02124
0.473	1.00708
0.4735	4.73328
0.474	0.70496
0.4745	5.0354
0.475	-2.92053
0.4755	-3.92761
0.476	-5.43823
0.4765	3.62549
0.477	3.62549
0.4775	3.52478
0.478	1.00708
0.4785	-1.3092
0.479	-1.61133
0.4795	1.3092
0.48	-1.71204
0.4805	1.61133
0.481	-0.10071
0.4815	2.61841
0.482	9.06372
0.4825	9.86938
0.483	4.33044
0.4835	1.61133
0.484	3.52478
0.4845	9.26514
0.485	8.7616
0.4855	0.90637
0.486	-1.61133
0.4865	3.8269
0.487	4.02832
0.4875	1.10779
0.488	-0.80566
0.4885	0.90637
0.489	2.81982
0.4895	11.88354
0.49	6.94885
0.4905	5.23682
0.491	4.63257
0.4915	1.91345
0.492	3.52478
0.4925	6.54602
0.493	5.94177
0.4935	1.91345
0.494	3.12195
0.4945	4.43115
0.495	3.42407
0.4955	8.25806
0.496	2.01416
0.4965	4.43115
0.497	6.14319
0.4975	1.3092
0.498	6.3446
0.4985	5.63965
0.499	7.75452
0.4995	5.94177
0.5	4.83398
0.5005	6.54602
0.501	8.05664
0.5015	4.12903
0.502	7.04956
0.5025	15.1062
0.503	12.08496
0.5035	12.08496
0.504	11.68213
0.5045	8.35876
0.505	5.94177
0.5055	6.64673
0.506	-0.90637
0.5065	-0.20142
0.507	-0.40283
0.5075	-0.70496
0.508	2.21558
0.5085	4.12903
0.509	2.11487
0.5095	2.21558
0.51	6.14319
0.5105	14.30054
0.511	11.78284
0.5115	9.97009
0.512	5.23682
0.5125	11.2793
0.513	8.8623
0.5135	8.05664
0.514	5.63965
0.5145	10.87646
0.515	10.57434
0.5155	15.00549
0.516	9.86938
0.5165	11.38
0.517	11.68213
0.5175	10.57434
0.518	8.56018
0.5185	7.85522
0.519	8.66089
0.5195	5.84106
0.52	0.30212
0.5205	9.56726
0.521	6.64673
0.5215	6.54602
0.522	7.25098
0.5225	10.67505
0.523	4.63257
0.5235	10.47363
0.524	5.33752
0.5245	9.97009
0.525	9.66797
0.5255	8.7616
0.526	4.83398
0.5265	4.43115
0.527	7.75452
0.5275	4.53186
0.528	8.66089
0.5285	8.56018
0.529	5.13611
0.5295	9.16443
0.53	8.25806
0.5305	6.14319
0.531	7.45239
0.5315	3.62549
0.532	3.8269
0.5325	0.70496
0.533	-0.40283
0.5335	2.21558
0.534	-1.51062
0.5345	2.71912
0.535	-0.50354
0.5355	3.42407
0.536	0.60425
0.5365	6.54602
0.537	7.15027
0.5375	11.98425
0.538	5.84106
0.5385	0.90637
0.539	-3.12195
0.5395	5.13611
0.54	-0.30212
0.5405	-1.00708
0.541	-1.00708
0.5415	3.32336
0.542	3.32336
0.5425	-6.44531
0.543	-3.22266
0.5435	8.7616
0.544	3.12195
0.5445	6.44531
0.545	11.48071
0.5455	5.0354
0.546	7.35168
0.5465	4.43115
0.547	6.14319
0.5475	1.91345
0.548	4.73328
0.5485	2.21558
0.549	10.17151
0.5495	9.86938
0.55	8.96301
0.5505	8.7616
0.551	6.94885
0.5515	7.45239
0.552	4.12903
0.5525	8.8623
0.553	0.90637
0.5535	4.73328
0.554	4.93469
0.5545	-0.30212
0.555	-3.02124
0.5555	-3.02124
0.556	0
0.5565	1.91345
0.557	3.7262
0.5575	3.12195
0.558	3.02124
0.5585	5.0354
0.559	4.73328
0.5595	5.13611
0.56	2.21558
0.5605	3.52478
0.561	5.63965
0.5615	18.63098
0.562	16.51611
0.5625	17.12036
0.563	19.03381
0.5635	19.33594
0.564	21.14868
0.5645	14.09912
0.565	13.69629
0.5655	11.07788
0.566	2.01416
0.5665	2.21558
0.567	3.92761
0.5675	7.04956
0.568	12.78992
0.5685	3.22266
0.569	5.74036
0.5695	-1.71204
0.57	6.84814
0.5705	5.43823
0.571	6.3446
0.5715	3.7262
0.572	2.01416
0.5725	11.07788
0.573	8.7616
0.5735	8.05664
0.574	6.74744
0.5745	7.25098
0.575	5.74036
0.5755	1.91345
0.576	9.36584
0.5765	8.15735
0.577	7.15027
0.5775	5.13611
0.578	8.7616
0.5785	2.41699
0.579	1.3092
0.5795	8.05664
0.58	-2.71912
0.5805	0.80566
0.581	0.30212
0.5815	6.2439
0.582	0.70496
0.5825	4.43115
0.583	1.40991
0.5835	4.53186
0.584	7.85522
0.5845	8.05664
0.585	3.32336
0.5855	5.53894
0.586	2.5177
0.5865	2.41699
0.587	3.32336
0.5875	0
0.588	0.90637
0.5885	-0.90637
0.589	1.00708
0.5895	-1.3092
0.59	1.81274
0.5905	-3.8269
0.591	-1.61133
0.5915	2.61841
0.592	8.35876
0.5925	3.62549
0.593	11.07788
0.5935	5.13611
0.594	4.83398
0.5945	4.53186
0.595	3.22266
0.5955	1.71204
0.596	9.46655
0.5965	10.87646
0.597	8.35876
0.5975	6.14319
0.598	4.22974
0.5985	7.15027
0.599	9.46655
0.5995	4.63257
0.6	0.40283
0.6005	2.71912
0.601	8.05664
0.6015	4.12903
0.602	5.23682
0.6025	-0.10071
0.603	8.56018
0.6035	4.73328
0.604	2.92053
0.6045	7.04956
0.605	7.95593
0.6055	8.05664
0.606	10.0708
0.6065	10.27222
0.607	10.67505
0.6075	6.54602
0.608	0.60425
0.6085	7.5531
0.609	6.94885
0.6095	1.3092
0.61	6.94885
0.6105	8.15735
0.611	3.52478
0.6115	3.92761
0.612	5.63965
0.6125	9.97009
0.613	9.26514
0.6135	6.3446
0.614	6.04248
0.6145	6.54602
0.615	0.70496
0.6155	7.15027
0.616	8.45947
0.6165	8.96301
0.617	6.3446
