Domenico_Di_Fonza_Left_1.c3d  



Time(s):	B_L_bicipite(μV):
0.294	7.45239
0.2945	10.17151
0.295	13.09204
0.2955	12.18567
0.296	20.64514
0.2965	15.71045
0.297	15.50903
0.2975	9.06372
0.298	9.46655
0.2985	8.35876
0.299	12.78992
0.2995	14.19983
0.3	16.61682
0.3005	10.57434
0.301	13.59558
0.3015	9.56726
0.302	0.90637
0.3025	-6.64673
0.303	-17.92603
0.3035	-19.94019
0.304	-21.45081
0.3045	-16.21399
0.305	-19.94019
0.3055	-15.20691
0.306	-9.86938
0.3065	-2.11487
0.307	-2.41699
0.3075	4.12903
0.308	2.21558
0.3085	3.32336
0.309	4.33044
0.3095	1.91345
0.31	0.80566
0.3105	9.06372
0.311	2.92053
0.3115	4.53186
0.312	-0.30212
0.3125	-5.84106
0.313	2.81982
0.3135	-2.11487
0.314	-2.61841
0.3145	-1.91345
0.315	-3.22266
0.3155	-1.91345
0.316	1.81274
0.3165	-0.10071
0.317	1.61133
0.3175	3.12195
0.318	-0.30212
0.3185	0.50354
0.319	-4.02832
0.3195	4.33044
0.32	7.25098
0.3205	9.36584
0.321	4.73328
0.3215	3.32336
0.322	7.35168
0.3225	9.66797
0.323	9.76868
0.3235	4.43115
0.324	8.8623
0.3245	3.12195
0.325	6.64673
0.3255	5.53894
0.326	1.51062
0.3265	-1.00708
0.327	0.60425
0.3275	7.15027
0.328	9.46655
0.3285	8.7616
0.329	1.91345
0.3295	6.44531
0.33	0.40283
0.3305	-3.22266
0.331	-1.81274
0.3315	1.71204
0.332	3.02124
0.3325	9.86938
0.333	6.3446
0.3335	0.60425
0.334	9.97009
0.3345	10.77576
0.335	12.38708
0.3355	13.29346
0.336	14.40125
0.3365	14.09912
0.337	18.12744
0.3375	14.80408
0.338	9.86938
0.3385	6.04248
0.339	7.35168
0.3395	4.53186
0.34	2.01416
0.3405	2.92053
0.341	-1.40991
0.3415	0.20142
0.342	-0.40283
0.3425	8.7616
0.343	11.78284
0.3435	18.42957
0.344	26.68762
0.3445	21.55151
0.345	17.32178
0.3455	19.33594
0.346	17.32178
0.3465	9.97009
0.347	9.66797
0.3475	6.04248
0.348	4.22974
0.3485	9.76868
0.349	14.90479
0.3495	11.88354
0.35	5.13611
0.3505	-6.2439
0.351	-12.18567
0.3515	-25.37842
0.352	-31.52161
0.3525	-30.51453
0.353	-37.46338
0.3535	-33.23364
0.354	-27.49329
0.3545	-22.15576
0.355	-14.09912
0.3555	-11.2793
0.356	-11.68213
0.3565	-8.66089
0.357	-4.22974
0.3575	-7.35168
0.358	-3.12195
0.3585	-2.41699
0.359	-5.33752
0.3595	-4.33044
0.36	-0.10071
0.3605	-1.71204
0.361	3.12195
0.3615	1.3092
0.362	7.65381
0.3625	4.93469
0.363	5.94177
0.3635	5.23682
0.364	4.43115
0.3645	7.5531
0.365	9.06372
0.3655	3.12195
0.366	4.43115
0.3665	3.7262
0.367	6.3446
0.3675	12.99133
0.368	20.74585
0.3685	13.797
0.369	9.06372
0.3695	7.15027
0.37	10.37292
0.3705	7.04956
0.371	5.84106
0.3715	9.46655
0.372	16.81824
0.3725	16.21399
0.373	18.22815
0.3735	16.71753
0.374	15.71045
0.3745	16.71753
0.375	14.30054
0.3755	8.25806
0.376	6.3446
0.3765	5.23682
0.377	0.30212
0.3775	-0.80566
0.378	-8.7616
0.3785	-11.07788
0.379	-16.51611
0.3795	-14.60266
0.38	-19.03381
0.3805	-15.40833
0.381	-15.1062
0.3815	-13.39417
0.382	-5.13611
0.3825	-7.45239
0.383	-3.7262
0.3835	-3.02124
0.384	-7.5531
0.3845	-5.63965
0.385	-5.0354
0.3855	-5.33752
0.386	-6.74744
0.3865	-0.60425
0.387	-3.22266
0.3875	-1.2085
0.388	-0.30212
0.3885	-1.00708
0.389	0.10071
0.3895	-5.33752
0.39	-4.33044
0.3905	-5.84106
0.391	-3.62549
0.3915	-2.71912
0.392	-0.60425
0.3925	0.60425
0.393	2.01416
0.3935	0.20142
0.394	-6.04248
0.3945	3.22266
0.395	2.61841
0.3955	4.53186
0.396	5.94177
0.3965	3.22266
0.397	1.51062
0.3975	3.42407
0.398	7.45239
0.3985	4.43115
0.399	1.40991
0.3995	4.02832
0.4	8.25806
0.4005	11.58142
0.401	6.84814
0.4015	4.43115
0.402	9.86938
0.4025	7.45239
0.403	5.23682
0.4035	7.75452
0.404	7.65381
0.4045	3.52478
0.405	3.92761
0.4055	6.74744
0.406	4.83398
0.4065	7.15027
0.407	5.94177
0.4075	3.92761
0.408	11.78284
0.4085	6.04248
0.409	9.56726
0.4095	5.23682
0.41	10.57434
0.4105	14.50195
0.411	14.30054
0.4115	11.98425
0.412	13.99841
0.4125	13.29346
0.413	13.49487
0.4135	9.97009
0.414	12.48779
0.4145	9.76868
0.415	11.88354
0.4155	14.40125
0.416	12.18567
0.4165	11.48071
0.417	6.3446
0.4175	15.20691
0.418	12.38708
0.4185	12.18567
0.419	13.59558
0.4195	9.46655
0.42	17.32178
0.4205	15.1062
0.421	16.71753
0.4215	17.22107
0.422	12.89062
0.4225	17.12036
0.423	16.91895
0.4235	22.55859
0.424	14.80408
0.4245	9.76868
0.425	12.08496
0.4255	7.25098
0.426	4.53186
0.4265	6.44531
0.427	7.65381
0.4275	10.97717
0.428	4.22974
0.4285	13.49487
0.429	12.78992
0.4295	12.89062
0.43	8.96301
0.4305	3.12195
0.431	3.02124
0.4315	-1.00708
0.432	2.5177
0.4325	5.33752
0.433	13.59558
0.4335	9.06372
0.434	3.7262
0.4345	4.33044
0.435	3.12195
0.4355	5.13611
0.436	2.31628
0.4365	1.71204
0.437	0.30212
0.4375	-3.7262
0.438	2.21558
0.4385	-1.61133
0.439	-3.62549
0.4395	-2.92053
0.44	-6.3446
0.4405	-9.76868
0.441	-0.70496
0.4415	-10.47363
0.442	-16.91895
0.4425	-13.59558
0.443	-11.38
0.4435	-7.75452
0.444	-12.38708
0.4445	-7.65381
0.445	-8.8623
0.4455	-7.25098
0.446	-8.35876
0.4465	-8.8623
0.447	-10.87646
