Antonio_Festa_Right_2.c3d  



Time(s):	B_R_bicipite(μV):
0.627	9.16443
0.6275	7.45239
0.628	5.43823
0.6285	10.87646
0.629	1.81274
0.6295	7.95593
0.63	8.05664
0.6305	3.92761
0.631	6.74744
0.6315	5.43823
0.632	5.74036
0.6325	5.23682
0.633	11.68213
0.6335	7.95593
0.634	7.5531
0.6345	1.3092
0.635	5.94177
0.6355	9.46655
0.636	8.15735
0.6365	7.35168
0.637	4.53186
0.6375	3.52478
0.638	2.5177
0.6385	3.32336
0.639	9.26514
0.6395	5.43823
0.64	4.02832
0.6405	3.7262
0.641	6.94885
0.6415	1.61133
0.642	4.63257
0.6425	3.8269
0.643	2.92053
0.6435	2.41699
0.644	1.51062
0.6445	0.90637
0.645	0.30212
0.6455	2.21558
0.646	10.87646
0.6465	3.62549
0.647	0.20142
0.6475	7.15027
0.648	3.32336
0.6485	6.94885
0.649	2.41699
0.6495	5.23682
0.65	2.31628
0.6505	3.42407
0.651	5.53894
0.6515	8.35876
0.652	4.63257
0.6525	1.10779
0.653	2.5177
0.6535	1.91345
0.654	1.00708
0.6545	6.14319
0.655	3.92761
0.6555	2.92053
0.656	5.53894
0.6565	4.43115
0.657	8.45947
0.6575	12.08496
0.658	8.35876
0.6585	10.27222
0.659	5.63965
0.6595	10.27222
0.66	9.97009
0.6605	1.81274
0.661	4.53186
0.6615	1.00708
0.662	5.94177
0.6625	8.35876
0.663	6.64673
0.6635	2.31628
0.664	9.26514
0.6645	6.14319
0.665	13.797
0.6655	10.47363
0.666	1.3092
0.6665	2.01416
0.667	7.04956
0.6675	1.10779
0.668	7.35168
0.6685	2.41699
0.669	1.81274
0.6695	5.84106
0.67	7.5531
0.6705	5.43823
0.671	3.42407
0.6715	7.45239
0.672	4.73328
0.6725	3.8269
0.673	5.63965
0.6735	5.43823
0.674	2.11487
0.6745	8.7616
0.675	2.81982
0.6755	2.31628
0.676	3.42407
0.6765	8.8623
0.677	8.25806
0.6775	7.5531
0.678	5.94177
0.6785	5.63965
0.679	2.71912
0.6795	4.43115
0.68	9.56726
0.6805	3.02124
0.681	9.16443
0.6815	2.11487
0.682	5.43823
0.6825	7.65381
0.683	1.51062
0.6835	1.40991
0.684	3.52478
0.6845	9.56726
0.685	5.13611
0.6855	2.81982
0.686	8.45947
0.6865	0.50354
0.687	5.43823
0.6875	6.2439
0.688	4.12903
0.6885	5.74036
0.689	9.26514
0.6895	3.02124
0.69	3.22266
0.6905	-2.81982
0.691	4.12903
0.6915	5.94177
0.692	9.66797
0.6925	7.85522
0.693	2.92053
0.6935	5.23682
0.694	4.02832
0.6945	6.44531
0.695	7.25098
0.6955	8.7616
0.696	6.84814
0.6965	1.3092
0.697	2.71912
0.6975	-0.20142
0.698	2.61841
0.6985	9.36584
0.699	10.97717
0.6995	5.23682
0.7	11.38
0.7005	5.43823
0.701	6.04248
0.7015	6.74744
0.702	8.35876
0.7025	7.85522
0.703	4.73328
0.7035	7.04956
0.704	6.64673
0.7045	6.2439
0.705	8.45947
0.7055	11.68213
0.706	7.85522
0.7065	3.42407
0.707	6.3446
0.7075	7.85522
