Gabriele_Carluccio_Left_2.c3d  



Time(s):	B_R_bicipite(μV):
0.5365	10.67505
0.537	11.07788
0.5375	15.91187
0.538	15.40833
0.5385	13.69629
0.539	12.89062
0.5395	5.63965
0.54	1.61133
0.5405	-5.33752
0.541	-8.45947
0.5415	-16.91895
0.542	-16.01257
0.5425	-25.07629
0.543	-20.04089
0.5435	-12.89062
0.544	-3.92761
0.5445	7.45239
0.545	18.32886
0.5455	20.34302
0.546	24.57275
0.5465	28.60107
0.547	24.27063
0.5475	29.60815
0.548	23.36426
0.5485	23.16284
0.549	20.64514
0.5495	19.33594
0.55	17.12036
0.5505	10.87646
0.551	16.71753
0.5515	9.97009
0.552	10.27222
0.5525	4.53186
0.553	0.10071
0.5535	-6.74744
0.554	-36.35559
0.5545	-50.45471
0.555	-62.74109
0.5555	-83.99048
0.556	-100.80872
0.5565	-97.18323
0.557	-103.52783
0.5575	-102.82288
0.558	-95.47119
0.5585	-72.10693
0.559	-60.4248
0.5595	-36.15417
0.56	-7.95593
0.5605	12.08496
0.561	36.65771
0.5615	58.71277
0.562	81.97632
0.5625	95.26978
0.563	100.80872
0.5635	96.17615
0.564	85.70251
0.5645	90.23438
0.565	90.33508
0.5655	88.11951
0.566	69.38782
0.5665	38.77258
0.567	10.87646
0.5675	4.43115
0.568	-4.63257
0.5685	-12.38708
0.569	-24.77417
0.5695	-22.76001
0.57	-17.42249
0.5705	-12.28638
0.571	2.11487
0.5715	15.91187
0.572	28.70178
0.5725	34.24072
0.573	42.29736
0.5735	51.46179
0.574	58.30994
0.5745	56.19507
0.575	65.66162
0.5755	63.44604
0.576	60.22339
0.5765	54.28162
0.577	42.09595
0.5775	33.73718
0.578	26.18408
0.5785	24.37134
0.579	20.44373
0.5795	15.30762
0.58	8.05664
0.5805	3.22266
0.581	1.3092
0.5815	-2.61841
0.582	1.71204
0.5825	-5.74036
0.583	-5.74036
0.5835	-15.1062
0.584	-23.8678
0.5845	-26.58691
0.585	-31.21948
0.5855	-39.88037
0.586	-31.52161
0.5865	-27.29187
0.587	-27.6947
0.5875	-23.56567
0.588	-19.43665
0.5885	-5.63965
0.589	6.84814
0.5895	16.91895
0.59	26.58691
0.5905	29.60815
0.591	32.83081
0.5915	42.19666
0.592	44.21082
0.5925	47.33276
0.593	41.59241
0.5935	38.974
0.594	31.72302
0.5945	28.39966
0.595	23.66638
0.5955	16.41541
0.596	5.0354
0.5965	0.20142
0.597	1.3092
0.5975	3.02124
0.598	2.21558
0.5985	3.02124
0.599	6.74744
0.5995	1.81274
0.6	1.00708
0.6005	-1.00708
0.601	4.33044
0.6015	7.5531
0.602	4.93469
0.6025	-3.12195
0.603	5.74036
0.6035	1.3092
0.604	2.21558
0.6045	-3.92761
0.605	-2.41699
0.6055	-0.20142
0.606	3.12195
0.6065	1.10779
0.607	8.56018
0.6075	5.23682
0.608	4.33044
