Christian_Larivera_Left_2.c3d  



Time(s):	C_R_bicipite(μV):
0.4415	-3.12195
0.442	-0.70496
0.4425	-4.12903
0.443	-6.04248
0.4435	-5.13611
0.444	-2.41699
0.4445	-3.42407
0.445	-0.90637
0.4455	-2.01416
0.446	-5.13611
0.4465	3.22266
0.447	0
0.4475	-6.84814
0.448	-1.61133
0.4485	-1.51062
0.449	-5.63965
0.4495	-6.04248
0.45	-5.63965
0.4505	0.20142
0.451	-4.12903
0.4515	-1.71204
0.452	-1.91345
0.4525	-7.75452
0.453	-3.52478
0.4535	-2.41699
0.454	-1.61133
0.4545	-4.22974
0.455	-1.91345
0.4555	0.40283
0.456	-2.81982
0.4565	-2.81982
0.457	-6.04248
0.4575	-5.0354
0.458	-7.35168
0.4585	-7.04956
0.459	0.40283
0.4595	-6.3446
0.46	-7.45239
0.4605	0
0.461	-9.76868
0.4615	-2.21558
0.462	-3.42407
0.4625	-5.33752
0.463	-1.91345
0.4635	-4.43115
0.464	-3.62549
0.4645	-1.91345
0.465	0.30212
0.4655	2.61841
0.466	-0.40283
0.4665	-2.01416
0.467	-1.10779
0.4675	-2.01416
0.468	-1.3092
0.4685	-3.52478
0.469	0
0.4695	-0.90637
0.47	-2.5177
0.4705	1.61133
0.471	-0.90637
0.4715	-4.63257
0.472	-3.32336
0.4725	-3.42407
0.473	-4.12903
0.4735	-1.3092
0.474	0.70496
0.4745	-6.04248
0.475	-2.92053
0.4755	-0.10071
0.476	4.22974
0.4765	-4.02832
0.477	-3.92761
0.4775	0.60425
0.478	0.80566
0.4785	-1.2085
0.479	-4.93469
0.4795	-2.31628
0.48	-3.8269
0.4805	-4.43115
0.481	0.90637
0.4815	-0.80566
0.482	2.81982
0.4825	-1.10779
0.483	-1.71204
0.4835	0.40283
0.484	0
0.4845	-4.43115
0.485	-6.44531
0.4855	1.81274
0.486	5.43823
0.4865	3.32336
0.487	-0.10071
0.4875	-3.22266
0.488	-0.40283
0.4885	3.92761
0.489	-3.02124
0.4895	-2.41699
0.49	-2.71912
0.4905	-2.71912
0.491	-0.90637
0.4915	0.50354
0.492	-2.71912
0.4925	-0.30212
0.493	-5.0354
0.4935	-0.30212
0.494	-1.51062
0.4945	-6.2439
0.495	-1.51062
0.4955	0.30212
0.496	0
0.4965	-1.40991
0.497	-2.81982
0.4975	-1.51062
0.498	0.20142
0.4985	-1.71204
0.499	4.83398
0.4995	5.33752
0.5	-4.73328
0.5005	2.11487
0.501	0
0.5015	1.61133
0.502	2.41699
0.5025	1.10779
0.503	5.74036
0.5035	5.63965
0.504	0.70496
0.5045	-0.10071
0.505	-0.30212
0.5055	2.5177
0.506	2.71912
0.5065	4.22974
0.507	5.53894
0.5075	-1.40991
0.508	-2.41699
0.5085	-2.81982
0.509	-1.3092
0.5095	-1.61133
0.51	2.81982
0.5105	1.71204
0.511	4.33044
0.5115	-0.50354
0.512	-0.70496
0.5125	0.30212
0.513	4.83398
0.5135	0.60425
0.514	1.40991
0.5145	-0.40283
0.515	-1.10779
0.5155	5.43823
0.516	-1.61133
0.5165	-1.3092
0.517	-1.40991
0.5175	0.60425
0.518	0
0.5185	-0.70496
0.519	4.83398
0.5195	-1.10779
0.52	0.80566
0.5205	-1.91345
0.521	0.20142
0.5215	0.10071
0.522	2.81982
0.5225	-0.10071
0.523	-1.91345
0.5235	4.12903
0.524	3.7262
0.5245	1.2085
0.525	-1.91345
0.5255	1.40991
0.526	-0.80566
0.5265	-1.3092
0.527	1.00708
0.5275	-2.31628
0.528	-2.31628
0.5285	-3.12195
0.529	-3.8269
0.5295	5.74036
0.53	-4.33044
0.5305	1.10779
0.531	-2.31628
0.5315	-2.31628
0.532	-1.40991
0.5325	-8.15735
0.533	-0.70496
0.5335	2.5177
0.534	1.3092
0.5345	1.81274
0.535	3.92761
0.5355	-2.31628
0.536	-0.40283
0.5365	-3.32336
0.537	4.33044
0.5375	3.32336
0.538	0.60425
0.5385	3.42407
0.539	0.10071
0.5395	2.92053
0.54	3.02124
0.5405	4.83398
0.541	5.43823
0.5415	-1.10779
0.542	-0.70496
0.5425	-1.71204
0.543	-5.23682
0.5435	2.5177
0.544	-3.02124
0.5445	1.2085
0.545	-4.22974
0.5455	-0.60425
0.546	2.5177
0.5465	6.54602
0.547	3.22266
0.5475	6.44531
0.548	-3.92761
0.5485	1.71204
0.549	-2.21558
0.5495	-0.10071
0.55	6.14319
0.5505	-0.80566
0.551	4.22974
0.5515	-0.20142
0.552	1.40991
0.5525	-1.2085
0.553	-1.10779
0.5535	5.0354
0.554	2.41699
0.5545	1.40991
0.555	4.73328
0.5555	0.90637
0.556	4.33044
0.5565	0.40283
0.557	-0.20142
0.5575	1.51062
0.558	2.71912
0.5585	2.01416
0.559	0.40283
0.5595	-2.71912
0.56	0.10071
0.5605	3.32336
0.561	2.21558
0.5615	-1.51062
0.562	1.91345
0.5625	2.81982
0.563	-1.61133
0.5635	6.04248
0.564	4.33044
0.5645	0.10071
0.565	-3.92761
0.5655	-1.71204
0.566	-0.70496
0.5665	-1.91345
0.567	6.3446
0.5675	7.04956
0.568	2.61841
0.5685	-1.00708
0.569	1.71204
0.5695	1.00708
0.57	0.70496
0.5705	-0.50354
0.571	0.70496
0.5715	3.02124
0.572	4.43115
0.5725	1.71204
0.573	-2.21558
0.5735	0.50354
0.574	-2.11487
0.5745	-3.12195
0.575	-0.90637
0.5755	3.32336
0.576	-0.30212
0.5765	-1.71204
0.577	1.51062
0.5775	1.3092
0.578	-3.62549
0.5785	-0.50354
0.579	-3.02124
0.5795	-0.30212
0.58	-0.40283
0.5805	-3.32336
0.581	-3.22266
0.5815	-4.02832
0.582	-0.40283
0.5825	3.12195
0.583	1.51062
0.5835	-1.81274
0.584	-1.61133
0.5845	-2.01416
0.585	-2.01416
0.5855	-3.02124
0.586	-5.74036
0.5865	3.42407
0.587	1.81274
0.5875	0.40283
0.588	1.10779
0.5885	4.33044
0.589	2.71912
0.5895	0.50354
0.59	1.3092
0.5905	1.40991
0.591	1.10779
0.5915	0.80566
0.592	-1.81274
0.5925	-0.70496
0.593	0.50354
0.5935	3.62549
0.594	0.90637
0.5945	-2.71912
0.595	-0.30212
0.5955	-2.31628
0.596	0
0.5965	2.01416
0.597	1.51062
0.5975	3.7262
0.598	3.32336
0.5985	-1.3092
0.599	0.80566
0.5995	-0.60425
0.6	0.20142
0.6005	3.62549
0.601	2.31628
0.6015	2.5177
0.602	1.10779
0.6025	2.5177
0.603	0.80566
0.6035	6.64673
0.604	2.31628
0.6045	1.91345
0.605	2.11487
0.6055	1.3092
0.606	-8.8623
0.6065	0.50354
0.607	2.81982
0.6075	-6.04248
0.608	-0.90637
0.6085	-6.04248
0.609	-6.14319
0.6095	-8.7616
0.61	-1.71204
0.6105	-1.71204
0.611	3.32336
0.6115	-3.32336
0.612	-0.40283
0.6125	-5.74036
0.613	2.61841
0.6135	0.90637
0.614	-0.80566
0.6145	3.12195
0.615	5.94177
0.6155	5.0354
0.616	1.3092
0.6165	-1.3092
0.617	-0.50354
0.6175	-1.00708
0.618	-3.32336
0.6185	-2.21558
0.619	-0.70496
0.6195	1.2085
0.62	-1.3092
0.6205	-1.2085
0.621	3.32336
0.6215	5.33752
0.622	0.90637
0.6225	-1.51062
0.623	1.91345
0.6235	-0.90637
0.624	2.41699
0.6245	-2.41699
0.625	0.90637
0.6255	-5.0354
0.626	-4.33044
0.6265	-5.0354
0.627	-1.10779
0.6275	-6.54602
0.628	-4.33044
0.6285	-6.74744
0.629	-2.11487
0.6295	-4.53186
0.63	-8.45947
0.6305	-5.63965
0.631	-4.53186
0.6315	-2.21558
0.632	-4.22974
0.6325	-4.22974
0.633	-7.35168
0.6335	-3.52478
0.634	-2.01416
0.6345	-5.43823
0.635	-3.42407
0.6355	7.04956
0.636	-0.40283
0.6365	-5.13611
0.637	-0.80566
0.6375	-3.62549
0.638	-0.80566
0.6385	1.00708
0.639	3.22266
0.6395	-1.00708
0.64	-1.91345
0.6405	-2.92053
0.641	0.10071
0.6415	0.70496
0.642	-2.61841
0.6425	-2.21558
0.643	-2.5177
0.6435	-1.00708
0.644	-0.20142
0.6445	-2.31628
0.645	-0.20142
0.6455	-1.40991
0.646	1.81274
0.6465	3.52478
0.647	3.22266
0.6475	6.84814
0.648	1.91345
0.6485	2.31628
0.649	2.71912
0.6495	1.00708
0.65	3.62549
0.6505	1.10779
0.651	-1.2085
0.6515	-0.30212
0.652	2.71912
0.6525	-2.5177
0.653	-0.10071
0.6535	0.30212
0.654	3.92761
0.6545	2.5177
0.655	-0.70496
0.6555	-3.92761
0.656	-3.8269
0.6565	1.61133
0.657	1.00708
0.6575	1.51062
0.658	2.11487
0.6585	1.2085
0.659	-5.43823
0.6595	-4.12903
0.66	1.71204
0.6605	1.71204
0.661	1.40991
0.6615	3.52478
0.662	-3.22266
0.6625	-4.93469
0.663	-4.43115
0.6635	0.10071
0.664	-0.20142
0.6645	-2.11487
0.665	-4.33044
0.6655	2.71912
0.666	-0.60425
0.6665	0.40283
0.667	2.92053
0.6675	0
0.668	-2.11487
0.6685	-2.41699
0.669	3.22266
0.6695	-1.81274
0.67	-5.53894
0.6705	-5.74036
0.671	-2.81982
0.6715	-1.91345
0.672	-2.92053
0.6725	5.33752
0.673	-2.01416
0.6735	-2.11487
0.674	-0.50354
0.6745	1.71204
0.675	-0.40283
0.6755	-0.70496
0.676	1.10779
0.6765	-0.60425
0.677	4.93469
0.6775	1.10779
0.678	-3.62549
0.6785	-3.62549
0.679	-3.62549
0.6795	-3.62549
0.68	-3.62549
0.6805	-3.62549
0.681	-3.62549
0.6815	-3.62549
0.682	-3.62549
0.6825	-3.62549
0.683	-3.62549
0.6835	-3.62549
0.684	-3.62549
0.6845	-3.62549
0.685	-3.62549
0.6855	-3.62549
0.686	-3.62549
0.6865	-3.62549
0.687	-3.62549
0.6875	-3.62549
0.688	-3.62549
0.6885	-5.0354
0.689	-0.90637
0.6895	-1.81274
0.69	-3.12195
0.6905	-1.71204
0.691	-5.23682
0.6915	-2.71912
0.692	-4.83398
0.6925	-1.61133
0.693	-6.64673
0.6935	-1.40991
0.694	-1.40991
0.6945	-2.21558
0.695	1.51062
0.6955	0
0.696	-2.01416
