Franco_Uliana_Left_2.c3d  



Time(s):	A_L_bicipite(μV):
0.321	2.92053
0.3215	5.13611
0.322	4.63257
0.3225	6.64673
0.323	-0.10071
0.3235	0.60425
0.324	0.50354
0.3245	5.94177
0.325	1.71204
0.3255	3.8269
0.326	5.43823
0.3265	2.81982
0.327	7.04956
0.3275	7.75452
0.328	2.31628
0.3285	9.56726
0.329	2.81982
0.3295	8.35876
0.33	8.56018
0.3305	4.73328
0.331	2.92053
0.3315	4.02832
0.332	3.02124
0.3325	3.92761
0.333	-0.20142
0.3335	3.42407
0.334	2.01416
0.3345	5.13611
0.335	3.62549
0.3355	2.81982
0.336	0.40283
0.3365	3.02124
0.337	1.3092
0.3375	1.10779
0.338	2.5177
0.3385	0.60425
0.339	1.10779
0.3395	2.21558
0.34	4.73328
0.3405	2.5177
0.341	2.31628
0.3415	2.41699
0.342	-2.41699
0.3425	-1.81274
0.343	-4.02832
0.3435	-3.02124
0.344	-1.40991
0.3445	-2.81982
0.345	-3.52478
0.3455	-0.30212
0.346	-2.61841
0.3465	2.41699
0.347	-1.71204
0.3475	1.71204
0.348	-0.30212
0.3485	2.31628
0.349	4.02832
0.3495	2.92053
0.35	2.61841
0.3505	2.5177
0.351	3.22266
0.3515	2.31628
0.352	4.33044
0.3525	1.71204
0.353	6.2439
0.3535	2.92053
0.354	5.33752
0.3545	7.45239
0.355	7.04956
0.3555	10.77576
0.356	3.42407
0.3565	5.63965
0.357	10.27222
0.3575	8.25806
0.358	7.65381
0.3585	5.13611
0.359	5.94177
0.3595	6.74744
0.36	6.64673
0.3605	2.92053
0.361	6.44531
0.3615	2.5177
0.362	3.12195
0.3625	2.71912
0.363	4.12903
0.3635	2.61841
0.364	-0.80566
0.3645	5.74036
0.365	3.62549
0.3655	1.61133
0.366	3.02124
0.3665	-0.20142
0.367	6.2439
0.3675	5.84106
0.368	8.35876
0.3685	8.56018
0.369	6.84814
0.3695	10.77576
0.37	4.83398
0.3705	2.41699
0.371	4.02832
0.3715	5.43823
0.372	8.56018
0.3725	7.85522
0.373	1.81274
0.3735	1.2085
0.374	2.21558
0.3745	11.48071
0.375	5.84106
0.3755	4.43115
0.376	6.94885
0.3765	1.3092
0.377	7.95593
