Alessio_Russo_Left_1.c3d  



Time(s):	C_R_bicipite(μV):
0.4275	-3.52478
0.428	-3.42407
0.4285	-4.53186
0.429	-11.68213
0.4295	-0.40283
0.43	-2.41699
0.4305	2.21558
0.431	5.13611
0.4315	-3.7262
0.432	1.3092
0.4325	-4.22974
0.433	-2.61841
0.4335	-0.70496
0.434	-1.3092
0.4345	3.02124
0.435	1.10779
0.4355	2.5177
0.436	6.54602
0.4365	4.53186
0.437	4.33044
0.4375	7.45239
0.438	6.3446
0.4385	6.94885
0.439	5.13611
0.4395	6.04248
0.44	5.74036
0.4405	3.32336
0.441	6.84814
0.4415	4.53186
0.442	6.14319
0.4425	5.33752
0.443	4.33044
0.4435	10.67505
0.444	10.87646
0.4445	18.42957
0.445	21.95435
0.4455	17.72461
0.446	16.71753
0.4465	17.42249
0.447	7.35168
0.4475	7.45239
0.448	-0.70496
0.4485	-3.02124
0.449	-2.81982
0.4495	-13.29346
0.45	-1.91345
0.4505	0
0.451	-1.10779
0.4515	-2.92053
0.452	-4.63257
0.4525	-4.02832
0.453	30.31311
0.4535	48.74268
0.454	60.22339
0.4545	62.03613
0.455	49.44763
0.4555	37.66479
0.456	19.83948
0.4565	8.7616
0.457	-11.88354
0.4575	-18.12744
0.458	-31.11877
0.4585	-26.28479
0.459	-28.29895
0.4595	-24.67346
0.46	-22.45789
0.4605	-5.94177
0.461	5.0354
0.4615	15.1062
0.462	15.81116
0.4625	10.27222
0.463	19.33594
0.4635	24.87488
0.464	16.81824
0.4645	8.35876
0.465	1.51062
0.4655	-7.85522
0.466	-10.17151
0.4665	-16.91895
0.467	-19.33594
0.4675	-20.94727
0.468	-25.98267
0.4685	-26.78833
0.469	-18.42957
0.4695	-19.53735
0.47	-10.47363
0.4705	-10.97717
0.471	-2.11487
0.4715	-9.66797
0.472	-8.25806
0.4725	-18.02673
0.473	-26.28479
0.4735	-39.98108
0.474	-38.974
0.4745	-36.4563
0.475	-30.91736
0.4755	-26.58691
0.476	-28.50037
0.4765	-20.1416
0.477	-16.41541
0.4775	-7.5531
0.478	-8.7616
0.4785	-9.06372
0.479	-8.96301
0.4795	-8.15735
0.48	-10.77576
0.4805	-6.84814
0.481	-2.81982
0.4815	-6.2439
0.482	-11.68213
0.4825	-8.45947
0.483	-2.5177
0.4835	-4.83398
0.484	-1.61133
0.4845	-3.32336
0.485	-6.84814
0.4855	-2.01416
0.486	0.20142
0.4865	2.92053
0.487	9.76868
0.4875	24.87488
0.488	50.75684
0.4885	92.85278
0.489	125.88501
0.4895	158.11157
0.49	173.31848
0.4905	162.34131
0.491	119.94324
0.4915	84.09119
0.492	37.96692
0.4925	-7.45239
0.493	-34.24072
0.4935	-65.05737
0.494	-89.22729
0.4945	-93.85986
0.495	-103.125
0.4955	-104.63562
0.496	-95.5719
0.4965	-85.09827
0.497	-71.90552
0.4975	-57.30286
0.498	-41.18958
0.4985	-26.08337
0.499	-24.47205
0.4995	-18.73169
0.5	-26.48621
0.5005	-20.54443
0.501	-17.32178
0.5015	-18.93311
0.502	-26.68762
0.5025	-22.55859
0.503	-18.8324
0.5035	-10.77576
0.504	-9.06372
0.5045	-8.66089
0.505	-4.63257
0.5055	0.70496
0.506	1.40991
0.5065	1.51062
0.507	-1.61133
0.5075	3.02124
0.508	7.25098
0.5085	7.35168
0.509	4.63257
0.5095	1.2085
0.51	-3.7262
0.5105	-6.04248
0.511	-4.12903
0.5115	-4.22974
0.512	-0.20142
0.5125	-2.21558
0.513	5.63965
0.5135	9.66797
0.514	21.14868
0.5145	24.57275
0.515	25.57983
0.5155	21.3501
0.516	19.43665
0.5165	19.33594
0.517	13.19275
0.5175	9.46655
0.518	4.22974
0.5185	-4.83398
0.519	1.81274
0.5195	1.00708
0.52	-5.53894
0.5205	-7.35168
0.521	-7.5531
