Gianluca_La_Polta_Right_2.c3d  



Time(s):	B_L_bicipite(μV):
0.329	6.04248
0.3295	3.7262
0.33	2.71912
0.3305	8.25806
0.331	8.96301
0.3315	2.11487
0.332	0
0.3325	3.32336
0.333	0.80566
0.3335	4.83398
0.334	1.3092
0.3345	5.13611
0.335	3.22266
0.3355	4.02832
0.336	7.15027
0.3365	6.64673
0.337	7.04956
0.3375	8.15735
0.338	8.25806
0.3385	5.13611
0.339	7.95593
0.3395	7.25098
0.34	12.28638
0.3405	7.45239
0.341	8.96301
0.3415	8.96301
0.342	10.97717
0.3425	11.78284
0.343	8.25806
0.3435	8.25806
0.344	6.94885
0.3445	7.95593
0.345	14.30054
0.3455	12.08496
0.346	12.68921
0.3465	8.96301
0.347	7.75452
0.3475	9.16443
0.348	12.38708
0.3485	7.65381
0.349	11.68213
0.3495	10.97717
0.35	1.3092
0.3505	10.17151
0.351	9.86938
0.3515	9.66797
0.352	6.2439
0.3525	9.26514
0.353	6.64673
0.3535	5.23682
0.354	8.05664
0.3545	7.95593
0.355	10.37292
0.3555	7.04956
0.356	10.47363
0.3565	5.84106
0.357	0.30212
0.3575	-2.81982
0.358	-2.11487
0.3585	-4.22974
0.359	-4.73328
0.3595	-3.8269
0.36	1.3092
0.3605	1.61133
0.361	4.33044
0.3615	-3.42407
0.362	-1.81274
0.3625	-2.81982
0.363	0.40283
0.3635	-1.00708
0.364	-1.3092
0.3645	3.22266
0.365	-3.8269
0.3655	-3.7262
0.366	-2.41699
0.3665	0
0.367	-0.50354
0.3675	3.92761
0.368	5.0354
0.3685	5.53894
0.369	5.0354
0.3695	2.11487
0.37	-0.90637
0.3705	-2.31628
0.371	4.63257
0.3715	4.43115
0.372	0.30212
0.3725	7.5531
0.373	5.33752
0.3735	4.12903
0.374	3.32336
0.3745	4.93469
0.375	5.53894
0.3755	1.40991
0.376	10.0708
0.3765	10.0708
0.377	9.06372
0.3775	7.35168
0.378	10.17151
0.3785	10.67505
0.379	8.35876
0.3795	4.02832
0.38	4.02832
0.3805	9.66797
0.381	5.43823
0.3815	8.05664
0.382	8.66089
0.3825	10.17151
0.383	12.89062
0.3835	9.06372
0.384	3.8269
0.3845	7.25098
0.385	7.15027
0.3855	8.56018
0.386	4.93469
0.3865	5.74036
0.387	6.84814
0.3875	4.02832
0.388	4.33044
0.3885	5.84106
0.389	5.23682
0.3895	4.73328
0.39	2.81982
0.3905	13.89771
0.391	11.58142
0.3915	8.25806
0.392	8.96301
0.3925	1.81274
0.393	3.42407
0.3935	2.31628
0.394	4.93469
0.3945	8.15735
0.395	7.75452
0.3955	4.12903
0.396	-0.10071
0.3965	1.91345
0.397	-5.43823
0.3975	-0.80566
0.398	1.3092
0.3985	3.22266
0.399	1.71204
0.3995	5.74036
0.4	6.74744
0.4005	1.10779
0.401	0.40283
0.4015	4.83398
0.402	5.63965
0.4025	5.33752
0.403	3.8269
0.4035	9.16443
0.404	7.95593
0.4045	4.73328
0.405	3.32336
0.4055	3.8269
0.406	7.15027
0.4065	8.35876
0.407	10.57434
0.4075	7.25098
0.408	10.47363
0.4085	6.64673
0.409	5.94177
0.4095	9.26514
0.41	14.09912
0.4105	15.00549
0.411	11.58142
0.4115	14.40125
0.412	4.93469
0.4125	8.05664
0.413	6.04248
0.4135	8.05664
0.414	7.15027
0.4145	6.64673
0.415	5.63965
0.4155	0.40283
0.416	5.13611
0.4165	5.33752
0.417	8.15735
0.4175	9.97009
0.418	6.64673
0.4185	9.76868
0.419	7.85522
0.4195	10.77576
0.42	14.09912
0.4205	11.07788
0.421	12.68921
0.4215	1.2085
0.422	11.98425
0.4225	4.33044
0.423	9.16443
0.4235	11.17859
0.424	8.8623
0.4245	6.14319
0.425	6.2439
0.4255	10.17151
0.426	3.62549
0.4265	9.46655
0.427	6.14319
0.4275	7.65381
0.428	9.76868
0.4285	3.62549
0.429	5.63965
0.4295	-0.90637
0.43	1.51062
0.4305	5.23682
0.431	4.53186
0.4315	8.7616
0.432	6.3446
0.4325	7.95593
0.433	2.31628
0.4335	3.42407
0.434	3.62549
0.4345	6.64673
0.435	6.54602
0.4355	-0.90637
0.436	2.31628
0.4365	-0.10071
0.437	1.00708
0.4375	1.40991
0.438	4.12903
0.4385	2.61841
0.439	3.7262
0.4395	3.7262
0.44	-1.91345
0.4405	2.31628
0.441	4.83398
0.4415	4.63257
0.442	3.92761
0.4425	-3.62549
0.443	-0.30212
0.4435	3.8269
0.444	4.02832
0.4445	1.40991
0.445	-3.02124
0.4455	-2.31628
0.446	-3.42407
0.4465	1.71204
0.447	2.71912
0.4475	2.61841
0.448	-0.50354
0.4485	6.54602
0.449	7.45239
0.4495	6.3446
0.45	-1.10779
0.4505	8.66089
0.451	6.64673
0.4515	-1.2085
0.452	2.92053
0.4525	3.32336
0.453	0.90637
0.4535	-3.02124
0.454	-5.23682
0.4545	-4.12903
0.455	-6.3446
0.4555	-3.8269
0.456	-4.12903
0.4565	-1.40991
0.457	-4.83398
0.4575	-7.75452
0.458	-5.43823
0.4585	2.31628
0.459	1.00708
0.4595	-3.42407
0.46	-0.40283
0.4605	5.43823
0.461	0.50354
0.4615	0.80566
0.462	4.73328
0.4625	4.73328
0.463	6.3446
0.4635	7.35168
0.464	5.13611
0.4645	8.8623
0.465	7.45239
0.4655	5.74036
0.466	8.7616
0.4665	8.96301
0.467	8.96301
0.4675	8.66089
0.468	8.8623
0.4685	11.38
0.469	10.37292
0.4695	15.50903
0.47	9.76868
0.4705	5.84106
0.471	9.36584
0.4715	8.05664
0.472	10.67505
0.4725	11.58142
0.473	4.22974
0.4735	12.08496
0.474	8.25806
0.4745	6.74744
0.475	6.3446
0.4755	4.02832
0.476	7.75452
0.4765	1.91345
0.477	10.57434
0.4775	6.3446
0.478	8.35876
0.4785	9.36584
0.479	7.35168
0.4795	9.66797
0.48	14.40125
0.4805	10.47363
0.481	8.8623
0.4815	11.07788
0.482	3.42407
0.4825	6.3446
0.483	7.65381
0.4835	6.44531
0.484	10.47363
0.4845	12.99133
0.485	11.98425
0.4855	6.54602
0.486	9.06372
0.4865	8.15735
0.487	8.35876
0.4875	7.04956
0.488	7.15027
0.4885	7.35168
0.489	6.14319
0.4895	-1.61133
0.49	2.01416
0.4905	8.66089
0.491	6.94885
0.4915	3.22266
0.492	-0.20142
0.4925	4.63257
0.493	4.22974
0.4935	4.43115
0.494	1.00708
0.4945	3.12195
0.495	1.61133
0.4955	3.52478
0.496	7.25098
0.4965	4.12903
0.497	2.92053
0.4975	5.0354
0.498	5.43823
0.4985	4.02832
0.499	5.53894
0.4995	6.74744
0.5	6.94885
0.5005	8.05664
0.501	4.02832
0.5015	6.84814
0.502	5.23682
0.5025	4.53186
0.503	7.15027
0.5035	1.10779
0.504	2.01416
0.5045	-1.40991
0.505	1.3092
0.5055	3.52478
0.506	0.10071
