Alex_Venditti_Right_2.c3d  



Time(s):	B_L_bicipite(μV):
0.664	6.14319
0.6645	3.92761
0.665	-1.61133
0.6655	-1.10779
0.666	-6.44531
0.6665	-5.33752
0.667	-5.43823
0.6675	-1.81274
0.668	10.67505
0.6685	11.48071
0.669	15.81116
0.6695	23.26355
0.67	22.55859
0.6705	16.11328
0.671	14.70337
0.6715	14.09912
0.672	9.36584
0.6725	10.0708
0.673	8.25806
0.6735	8.66089
0.674	11.58142
0.6745	16.81824
0.675	13.09204
0.6755	17.92603
0.676	16.91895
0.6765	18.53027
0.677	17.52319
0.6775	16.61682
0.678	19.43665
0.6785	14.30054
0.679	7.65381
0.6795	-0.50354
0.68	-5.23682
0.6805	-2.61841
0.681	1.40991
0.6815	5.53894
0.682	10.37292
0.6825	11.58142
0.683	21.04797
0.6835	25.27771
0.684	32.83081
0.6845	31.62231
0.685	16.61682
0.6855	7.45239
0.686	13.49487
0.6865	23.96851
0.687	21.24939
0.6875	17.52319
0.688	14.60266
0.6885	11.48071
0.689	2.71912
0.6895	-3.62549
0.69	-1.81274
0.6905	3.12195
0.691	3.62549
0.6915	3.7262
0.692	6.64673
0.6925	0.10071
0.693	8.96301
0.6935	6.04248
0.694	8.8623
0.6945	10.77576
0.695	12.68921
0.6955	12.78992
0.696	12.28638
0.6965	16.51611
0.697	13.89771
0.6975	15.60974
0.698	11.17859
0.6985	9.76868
0.699	11.48071
0.6995	4.93469
0.7	18.73169
0.7005	14.30054
0.701	16.61682
0.7015	9.86938
0.702	10.77576
0.7025	10.87646
0.703	10.17151
0.7035	5.23682
0.704	11.58142
0.7045	10.47363
0.705	4.43115
0.7055	3.32336
0.706	6.04248
0.7065	3.92761
0.707	2.5177
0.7075	-3.52478
0.708	1.81274
0.7085	5.13611
0.709	4.12903
0.7095	4.02832
0.71	-4.22974
0.7105	-4.83398
0.711	-9.97009
