Marco_Margarita_Left_1.c3d  



Time(s):	A_R_bicipite(μV):
0.2935	11.68213
0.294	11.17859
0.2945	13.39417
0.295	12.5885
0.2955	8.35876
0.296	11.98425
0.2965	10.37292
0.297	13.69629
0.2975	10.37292
0.298	8.8623
0.2985	6.14319
0.299	2.41699
0.2995	1.51062
0.3	4.83398
0.3005	9.16443
0.301	5.13611
0.3015	8.05664
0.302	7.25098
0.3025	5.0354
0.303	2.01416
0.3035	3.8269
0.304	6.64673
0.3045	0
0.305	1.71204
0.3055	8.25806
0.306	6.54602
0.3065	8.66089
0.307	8.8623
0.3075	5.0354
0.308	1.81274
0.3085	2.71912
0.309	1.61133
0.3095	3.62549
0.31	3.42407
0.3105	4.93469
0.311	7.85522
0.3115	0.40283
0.312	3.42407
0.3125	5.13611
0.313	8.45947
0.3135	8.25806
0.314	5.53894
0.3145	6.44531
0.315	3.52478
0.3155	1.3092
0.316	6.14319
0.3165	8.96301
0.317	9.36584
0.3175	5.74036
0.318	7.45239
0.3185	5.94177
0.319	8.25806
0.3195	4.33044
0.32	6.14319
0.3205	0.80566
0.321	7.95593
0.3215	4.63257
0.322	8.05664
0.3225	-2.61841
0.323	5.13611
0.3235	3.12195
0.324	0.90637
0.3245	-1.51062
0.325	0.90637
0.3255	3.7262
0.326	1.91345
0.3265	3.12195
0.327	8.8623
0.3275	1.91345
0.328	2.41699
0.3285	3.7262
0.329	5.74036
0.3295	13.59558
0.33	9.06372
0.3305	6.64673
0.331	7.5531
0.3315	6.84814
0.332	9.76868
0.3325	14.30054
0.333	11.68213
0.3335	8.8623
0.334	6.74744
0.3345	10.77576
0.335	10.27222
0.3355	6.14319
0.336	6.54602
0.3365	6.54602
0.337	4.02832
0.3375	10.87646
0.338	10.67505
0.3385	7.85522
0.339	5.63965
0.3395	1.51062
0.34	5.0354
0.3405	3.02124
0.341	9.56726
0.3415	5.94177
0.342	4.12903
0.3425	7.65381
0.343	8.45947
0.3435	2.01416
0.344	3.8269
0.3445	8.56018
0.345	5.13611
0.3455	2.71912
