Daniele_De_Santis_Right_2.c3d  



Time(s):	B_L_bicipite(μV):
0.4685	5.74036
0.469	3.92761
0.4695	4.83398
0.47	5.13611
0.4705	4.53186
0.471	-1.00708
0.4715	2.41699
0.472	3.22266
0.4725	1.81274
0.473	3.32336
0.4735	7.35168
0.474	5.0354
0.4745	4.22974
0.475	5.53894
0.4755	2.31628
0.476	-1.3092
0.4765	3.12195
0.477	3.92761
0.4775	4.22974
0.478	7.45239
0.4785	5.74036
0.479	2.31628
0.4795	5.0354
0.48	0.80566
0.4805	1.91345
0.481	0.50354
0.4815	1.81274
0.482	11.2793
0.4825	8.8623
0.483	7.25098
0.4835	8.66089
0.484	9.06372
0.4845	0
0.485	0.90637
0.4855	8.35876
0.486	1.91345
0.4865	0.70496
0.487	7.75452
0.4875	2.5177
0.488	7.85522
0.4885	1.51062
0.489	-0.90637
0.4895	6.2439
0.49	5.13611
0.4905	6.14319
0.491	2.41699
0.4915	6.64673
0.492	13.797
0.4925	11.2793
0.493	10.0708
0.4935	8.05664
0.494	6.84814
0.4945	1.3092
0.495	4.73328
0.4955	1.91345
0.496	1.00708
0.4965	7.15027
0.497	4.22974
0.4975	4.02832
0.498	7.04956
0.4985	6.2439
0.499	7.65381
0.4995	2.01416
0.5	6.3446
0.5005	5.23682
0.501	-1.61133
0.5015	0.70496
0.502	4.43115
0.5025	3.8269
0.503	6.64673
0.5035	4.73328
0.504	3.12195
0.5045	1.81274
0.505	2.01416
0.5055	-2.81982
0.506	-3.12195
0.5065	-0.60425
0.507	4.22974
0.5075	1.91345
0.508	2.41699
0.5085	2.81982
0.509	7.25098
0.5095	9.16443
0.51	7.5531
0.5105	3.92761
0.511	2.92053
0.5115	4.02832
0.512	7.35168
0.5125	5.33752
0.513	3.32336
0.5135	4.73328
0.514	4.02832
0.5145	12.38708
0.515	5.23682
0.5155	3.7262
0.516	7.5531
0.5165	0.80566
0.517	4.22974
0.5175	3.92761
0.518	1.00708
0.5185	7.65381
0.519	3.52478
0.5195	7.35168
0.52	7.75452
0.5205	8.35876
0.521	7.04956
0.5215	1.91345
0.522	0.70496
0.5225	4.12903
0.523	5.84106
0.5235	3.22266
0.524	0.30212
0.5245	3.12195
0.525	6.74744
0.5255	2.5177
0.526	13.69629
0.5265	8.25806
0.527	3.12195
0.5275	5.13611
0.528	3.52478
0.5285	3.12195
0.529	6.44531
0.5295	11.07788
0.53	4.53186
0.5305	6.54602
0.531	3.12195
0.5315	5.74036
0.532	6.64673
0.5325	5.84106
0.533	5.53894
0.5335	9.26514
0.534	9.86938
0.5345	7.65381
0.535	5.84106
0.5355	2.81982
0.536	5.43823
0.5365	3.92761
0.537	6.14319
0.5375	2.31628
0.538	4.33044
0.5385	5.23682
0.539	4.63257
0.5395	7.5531
0.54	8.25806
0.5405	8.25806
0.541	6.14319
0.5415	0.90637
0.542	7.75452
0.5425	6.64673
0.543	8.25806
0.5435	6.64673
0.544	7.35168
0.5445	10.27222
0.545	5.23682
0.5455	-2.92053
0.546	4.43115
0.5465	9.06372
0.547	12.78992
0.5475	3.12195
0.548	1.3092
0.5485	8.56018
0.549	5.94177
0.5495	1.71204
0.55	3.42407
0.5505	6.2439
0.551	4.22974
0.5515	7.5531
0.552	2.41699
0.5525	4.22974
0.553	5.23682
0.5535	3.02124
0.554	2.71912
0.5545	6.64673
0.555	10.17151
0.5555	3.8269
0.556	5.23682
0.5565	4.93469
0.557	2.01416
0.5575	4.83398
0.558	7.5531
0.5585	1.61133
0.559	7.85522
0.5595	6.64673
0.56	11.78284
0.5605	6.2439
0.561	4.12903
0.5615	4.33044
0.562	12.08496
0.5625	4.63257
0.563	3.92761
0.5635	7.85522
0.564	8.25806
0.5645	4.83398
0.565	2.31628
0.5655	10.0708
0.566	8.56018
0.5665	13.797
0.567	16.11328
0.5675	9.66797
0.568	5.84106
0.5685	3.12195
0.569	8.25806
0.5695	7.35168
0.57	3.92761
0.5705	-0.20142
0.571	-1.40991
0.5715	-0.20142
0.572	7.85522
0.5725	4.33044
0.573	5.43823
0.5735	4.83398
0.574	0.90637
0.5745	-1.71204
0.575	1.71204
0.5755	1.71204
0.576	6.84814
0.5765	6.54602
0.577	1.2085
0.5775	4.12903
0.578	3.42407
0.5785	3.8269
0.579	2.5177
0.5795	-0.70496
0.58	-3.8269
0.5805	6.2439
0.581	8.56018
0.5815	6.54602
0.582	6.54602
0.5825	6.94885
0.583	0.60425
0.5835	9.26514
0.584	9.56726
0.5845	6.3446
0.585	6.54602
0.5855	0.20142
0.586	4.12903
0.5865	7.45239
0.587	1.81274
0.5875	0.80566
0.588	3.7262
0.5885	4.53186
0.589	3.92761
0.5895	4.73328
0.59	6.54602
0.5905	11.17859
0.591	14.40125
0.5915	6.3446
0.592	7.15027
0.5925	7.04956
0.593	8.15735
0.5935	13.19275
0.594	6.64673
0.5945	7.35168
0.595	8.15735
0.5955	8.45947
0.596	3.8269
0.5965	6.14319
0.597	6.04248
0.5975	8.45947
0.598	10.87646
0.5985	8.45947
0.599	15.91187
0.5995	10.37292
0.6	5.53894
0.6005	7.45239
0.601	8.8623
0.6015	5.53894
0.602	2.11487
0.6025	1.61133
0.603	4.02832
0.6035	6.04248
0.604	9.06372
0.6045	6.44531
0.605	8.7616
0.6055	2.41699
0.606	3.42407
0.6065	6.2439
0.607	0.40283
0.6075	0.10071
