Domenico_Di_Fonza_Left_2.c3d  



Time(s):	C_L_bicipite(μV):
0.5265	-7.95593
0.527	-0.80566
0.5275	4.73328
0.528	3.7262
0.5285	2.81982
0.529	3.32336
0.5295	6.3446
0.53	5.23682
0.5305	8.45947
0.531	12.5885
0.5315	9.86938
0.532	11.88354
0.5325	10.67505
0.533	10.87646
0.5335	4.02832
0.534	5.0354
0.5345	3.32336
0.535	8.56018
0.5355	7.85522
0.536	3.42407
0.5365	10.47363
0.537	11.68213
0.5375	14.09912
0.538	11.78284
0.5385	11.07788
0.539	12.48779
0.5395	9.36584
0.54	4.43115
0.5405	9.76868
0.541	13.39417
0.5415	11.07788
0.542	10.27222
0.5425	11.88354
0.543	11.88354
0.5435	10.17151
0.544	20.94727
0.5445	17.82532
0.545	17.01965
0.5455	17.82532
0.546	14.09912
0.5465	0.60425
0.547	-4.33044
0.5475	-2.5177
0.548	-2.41699
0.5485	-1.91345
0.549	4.73328
0.5495	7.95593
0.55	7.65381
0.5505	6.3446
0.551	6.64673
0.5515	8.25806
0.552	5.23682
0.5525	3.7262
0.553	0.20142
0.5535	4.83398
0.554	10.87646
0.5545	6.2439
0.555	5.74036
0.5555	3.52478
0.556	10.57434
0.5565	5.43823
0.557	9.86938
0.5575	9.46655
0.558	6.64673
0.5585	5.94177
0.559	4.63257
0.5595	4.63257
0.56	4.53186
0.5605	10.67505
0.561	8.05664
0.5615	18.42957
0.562	19.33594
0.5625	18.32886
0.563	18.63098
0.5635	23.16284
0.564	18.8324
0.5645	9.26514
0.565	6.14319
0.5655	-7.85522
0.566	-10.67505
0.5665	-15.91187
0.567	-12.5885
0.5675	-12.38708
0.568	-6.04248
0.5685	-2.41699
0.569	-3.12195
0.5695	-6.84814
0.57	-6.3446
0.5705	-8.35876
0.571	-1.51062
0.5715	-6.2439
0.572	-3.32336
0.5725	1.71204
0.573	1.2085
0.5735	5.0354
0.574	1.61133
0.5745	-1.3092
0.575	-1.51062
0.5755	-0.40283
0.576	0.20142
0.5765	1.3092
0.577	1.81274
0.5775	4.22974
0.578	6.44531
0.5785	12.78992
0.579	8.35876
0.5795	10.17151
0.58	7.04956
0.5805	5.0354
0.581	8.25806
0.5815	6.44531
0.582	2.11487
0.5825	3.42407
0.583	3.42407
0.5835	0.60425
0.584	-0.60425
0.5845	2.21558
0.585	1.00708
0.5855	-0.70496
0.586	-6.44531
0.5865	-4.22974
0.587	1.91345
0.5875	0.70496
0.588	4.53186
0.5885	2.41699
0.589	6.94885
0.5895	12.18567
0.59	13.797
0.5905	12.18567
0.591	9.26514
0.5915	5.53894
0.592	6.44531
0.5925	10.0708
0.593	8.66089
0.5935	10.97717
0.594	6.14319
0.5945	2.61841
0.595	2.81982
0.5955	5.43823
0.596	5.0354
0.5965	-0.30212
0.597	10.77576
0.5975	2.81982
0.598	6.84814
0.5985	8.05664
0.599	7.5531
0.5995	8.8623
0.6	8.15735
0.6005	10.27222
0.601	3.92761
0.6015	8.56018
0.602	1.40991
0.6025	4.93469
0.603	10.97717
0.6035	3.12195
0.604	7.25098
0.6045	5.43823
0.605	8.7616
0.6055	4.53186
0.606	4.12903
0.6065	8.56018
0.607	11.17859
0.6075	9.97009
0.608	11.17859
0.6085	16.11328
0.609	11.38
0.6095	11.98425
0.61	9.16443
0.6105	10.97717
0.611	16.3147
0.6115	12.5885
0.612	4.12903
0.6125	3.02124
0.613	-1.51062
0.6135	5.33752
0.614	8.45947
0.6145	6.64673
0.615	7.25098
0.6155	7.25098
0.616	6.94885
0.6165	3.02124
0.617	13.69629
0.6175	5.84106
0.618	5.33752
0.6185	4.33044
0.619	6.14319
0.6195	6.2439
0.62	6.44531
0.6205	12.99133
0.621	7.35168
0.6215	8.56018
0.622	1.40991
0.6225	6.2439
0.623	6.14319
0.6235	5.13611
0.624	6.74744
0.6245	5.13611
0.625	9.76868
0.6255	10.97717
0.626	-0.10071
0.6265	2.92053
0.627	3.62549
0.6275	12.08496
0.628	9.97009
0.6285	3.8269
0.629	8.25806
0.6295	12.18567
0.63	14.19983
0.6305	14.50195
0.631	10.47363
0.6315	12.48779
0.632	13.99841
0.6325	12.08496
0.633	12.38708
0.6335	12.08496
0.634	10.67505
0.6345	11.48071
0.635	10.0708
0.6355	10.37292
0.636	7.95593
0.6365	5.13611
0.637	5.43823
0.6375	5.53894
0.638	5.84106
0.6385	5.33752
0.639	7.25098
0.6395	11.38
0.64	9.66797
0.6405	8.15735
0.641	2.61841
0.6415	3.52478
0.642	2.92053
0.6425	2.41699
0.643	4.02832
0.6435	-0.10071
0.644	7.65381
0.6445	2.21558
0.645	-4.63257
0.6455	1.81274
0.646	2.71912
0.6465	8.96301
0.647	3.7262
0.6475	-1.00708
0.648	-0.70496
0.6485	-3.7262
0.649	-3.32336
0.6495	-1.71204
0.65	3.22266
0.6505	3.02124
0.651	6.44531
0.6515	6.94885
0.652	10.97717
0.6525	9.66797
0.653	11.07788
0.6535	8.7616
0.654	8.7616
0.6545	-1.61133
0.655	1.71204
0.6555	-4.53186
0.656	-10.27222
0.6565	-3.92761
0.657	-6.94885
0.6575	-6.14319
0.658	-1.61133
0.6585	-1.51062
0.659	2.81982
0.6595	-3.8269
0.66	-2.01416
0.6605	3.12195
0.661	0.40283
0.6615	-1.91345
0.662	8.05664
0.6625	4.33044
0.663	10.57434
0.6635	6.64673
0.664	4.93469
0.6645	9.16443
0.665	4.63257
0.6655	4.93469
0.666	6.04248
0.6665	10.17151
0.667	11.2793
0.6675	11.68213
0.668	11.2793
0.6685	16.3147
0.669	11.68213
0.6695	13.39417
0.67	11.98425
0.6705	10.17151
0.671	4.93469
0.6715	3.02124
0.672	1.91345
0.6725	4.93469
0.673	6.14319
0.6735	3.32336
0.674	-2.71912
0.6745	6.04248
0.675	-2.21558
0.6755	3.42407
0.676	9.26514
0.6765	7.04956
0.677	7.95593
0.6775	6.94885
0.678	10.0708
0.6785	4.33044
0.679	4.12903
0.6795	8.25806
0.68	2.92053
0.6805	2.92053
0.681	2.81982
0.6815	5.63965
0.682	12.28638
0.6825	10.67505
0.683	9.26514
0.6835	6.94885
0.684	8.56018
0.6845	6.54602
0.685	8.35876
0.6855	9.66797
0.686	11.98425
0.6865	12.78992
0.687	9.97009
0.6875	6.2439
0.688	7.45239
0.6885	11.38
0.689	6.14319
0.6895	-1.3092
0.69	-2.01416
0.6905	-2.31628
0.691	4.22974
0.6915	6.44531
0.692	5.13611
0.6925	8.45947
0.693	11.48071
0.6935	9.26514
0.694	7.35168
0.6945	5.53894
0.695	9.66797
0.6955	5.33752
0.696	4.53186
0.6965	1.00708
0.697	-1.71204
0.6975	1.61133
0.698	-0.50354
0.6985	8.66089
0.699	8.15735
0.6995	4.63257
0.7	9.86938
0.7005	15.00549
0.701	10.77576
0.7015	4.53186
0.702	4.33044
0.7025	5.33752
0.703	3.12195
0.7035	4.93469
0.704	5.63965
0.7045	5.13611
0.705	5.23682
0.7055	6.64673
0.706	6.3446
0.7065	-0.40283
0.707	3.7262
0.7075	8.05664
0.708	11.48071
0.7085	10.97717
0.709	12.08496
0.7095	13.49487
0.71	10.57434
0.7105	6.04248
0.711	3.52478
0.7115	5.13611
0.712	1.71204
0.7125	4.02832
0.713	6.44531
0.7135	13.19275
