Franco_Uliana_Left_2.c3d  



Time(s):	A_R_bicipite(μV):
0.437	9.26514
0.4375	9.56726
0.438	7.75452
0.4385	9.36584
0.439	5.43823
0.4395	-0.40283
0.44	2.31628
0.4405	0.30212
0.441	5.94177
0.4415	-4.53186
0.442	-1.40991
0.4425	10.27222
0.443	3.62549
0.4435	10.77576
0.444	7.95593
0.4445	6.04248
0.445	6.54602
0.4455	9.66797
0.446	6.44531
0.4465	7.85522
0.447	-0.90637
0.4475	5.0354
0.448	3.8269
0.4485	3.8269
0.449	2.21558
0.4495	4.22974
0.45	1.61133
0.4505	4.83398
0.451	3.92761
0.4515	6.94885
0.452	5.13611
0.4525	6.14319
0.453	6.44531
0.4535	2.31628
0.454	0
0.4545	-2.81982
0.455	-0.50354
0.4555	1.10779
0.456	3.7262
0.4565	4.43115
0.457	4.63257
0.4575	5.33752
0.458	5.33752
0.4585	4.73328
0.459	3.32336
0.4595	0.20142
0.46	3.7262
0.4605	5.0354
0.461	4.02832
0.4615	0.80566
0.462	6.74744
0.4625	1.00708
0.463	7.5531
0.4635	4.33044
0.464	1.91345
0.4645	1.61133
0.465	-0.20142
0.4655	0.80566
0.466	4.43115
0.4665	7.15027
0.467	9.56726
0.4675	6.3446
0.468	6.44531
0.4685	8.35876
0.469	5.23682
0.4695	8.35876
0.47	7.25098
0.4705	12.38708
0.471	4.63257
0.4715	6.64673
0.472	15.00549
0.4725	5.33752
0.473	5.53894
0.4735	2.61841
0.474	5.33752
0.4745	3.02124
0.475	8.25806
0.4755	4.83398
0.476	8.15735
0.4765	9.26514
0.477	5.13611
0.4775	12.68921
0.478	10.77576
0.4785	9.56726
0.479	7.75452
0.4795	3.52478
0.48	0.20142
0.4805	1.71204
0.481	5.94177
0.4815	6.44531
0.482	6.04248
0.4825	7.25098
0.483	14.70337
0.4835	14.70337
0.484	7.85522
0.4845	4.53186
0.485	10.87646
0.4855	5.43823
0.486	4.83398
0.4865	8.66089
0.487	4.53186
0.4875	2.11487
0.488	-1.00708
0.4885	1.61133
0.489	4.43115
0.4895	2.92053
0.49	2.61841
0.4905	-0.20142
0.491	0.20142
0.4915	4.63257
0.492	5.53894
0.4925	3.62549
0.493	2.71912
0.4935	3.22266
0.494	-1.00708
0.4945	1.61133
0.495	1.10779
0.4955	3.92761
0.496	0.10071
0.4965	6.94885
0.497	2.71912
0.4975	3.12195
0.498	3.12195
0.4985	3.42407
0.499	5.33752
0.4995	2.31628
0.5	3.32336
0.5005	0.10071
0.501	2.41699
0.5015	1.2085
0.502	4.73328
0.5025	4.73328
0.503	2.41699
0.5035	2.5177
0.504	1.10779
0.5045	-0.50354
0.505	5.63965
0.5055	10.57434
0.506	2.61841
0.5065	7.45239
0.507	1.61133
0.5075	2.71912
0.508	2.41699
0.5085	5.84106
0.509	0.10071
0.5095	1.40991
0.51	4.93469
0.5105	7.95593
0.511	7.15027
0.5115	0.60425
0.512	1.71204
0.5125	1.51062
0.513	0.10071
0.5135	2.31628
0.514	-3.52478
0.5145	-2.71912
0.515	-9.46655
0.5155	-0.40283
0.516	3.42407
0.5165	1.71204
0.517	7.75452
0.5175	5.23682
0.518	16.21399
0.5185	13.39417
0.519	8.96301
0.5195	7.85522
0.52	9.36584
0.5205	13.09204
0.521	11.58142
0.5215	10.0708
0.522	11.88354
0.5225	8.8623
0.523	11.38
0.5235	15.81116
0.524	16.3147
0.5245	18.53027
0.525	13.29346
0.5255	17.52319
0.526	11.68213
0.5265	21.14868
0.527	17.6239
0.5275	17.72461
0.528	22.55859
0.5285	21.04797
0.529	14.50195
0.5295	13.89771
0.53	10.57434
0.5305	12.38708
0.531	15.40833
0.5315	8.05664
0.532	3.8269
0.5325	2.01416
0.533	4.63257
0.5335	-2.71912
0.534	5.23682
0.5345	2.11487
0.535	4.83398
0.5355	2.11487
0.536	4.83398
0.5365	4.73328
0.537	6.44531
0.5375	10.67505
0.538	4.53186
0.5385	7.85522
0.539	15.00549
0.5395	11.38
0.54	9.66797
0.5405	16.41541
0.541	12.28638
0.5415	14.19983
0.542	12.28638
0.5425	13.39417
0.543	9.46655
0.5435	8.25806
0.544	1.71204
0.5445	-0.30212
0.545	4.12903
0.5455	7.75452
0.546	4.12903
0.5465	3.12195
0.547	1.71204
0.5475	5.13611
0.548	2.21558
0.5485	-4.02832
0.549	0.10071
0.5495	-0.20142
0.55	1.81274
0.5505	0.80566
0.551	-0.60425
0.5515	2.01416
0.552	6.84814
0.5525	3.22266
0.553	4.12903
0.5535	6.84814
0.554	6.14319
0.5545	5.33752
0.555	5.0354
0.5555	4.02832
0.556	3.7262
0.5565	7.95593
0.557	1.81274
0.5575	5.33752
0.558	5.43823
0.5585	8.7616
0.559	6.54602
0.5595	11.88354
0.56	11.68213
0.5605	12.28638
0.561	13.49487
0.5615	9.97009
0.562	7.75452
0.5625	7.15027
0.563	13.39417
0.5635	14.50195
0.564	8.15735
0.5645	8.45947
0.565	12.18567
0.5655	12.78992
0.566	7.45239
0.5665	8.7616
0.567	6.54602
0.5675	10.77576
0.568	8.8623
0.5685	0
0.569	7.95593
0.5695	0.80566
0.57	6.84814
0.5705	7.25098
0.571	5.43823
0.5715	10.0708
0.572	14.40125
0.5725	7.25098
0.573	10.97717
0.5735	10.37292
0.574	11.78284
0.5745	14.19983
0.575	18.8324
0.5755	11.98425
0.576	16.91895
0.5765	13.69629
0.577	12.08496
0.5775	13.797
0.578	13.797
0.5785	13.89771
0.579	13.59558
0.5795	15.30762
0.58	8.66089
0.5805	7.45239
0.581	7.25098
0.5815	1.91345
0.582	0.40283
0.5825	2.21558
0.583	0.30212
0.5835	5.53894
0.584	2.5177
0.5845	3.42407
0.585	3.52478
0.5855	5.23682
0.586	10.47363
0.5865	4.73328
0.587	1.00708
0.5875	2.41699
0.588	4.02832
0.5885	5.53894
0.589	4.53186
0.5895	6.54602
0.59	6.84814
0.5905	6.84814
0.591	2.01416
0.5915	0.40283
0.592	2.11487
0.5925	4.83398
0.593	4.22974
0.5935	0.30212
0.594	5.13611
0.5945	0.60425
0.595	3.92761
0.5955	8.45947
0.596	5.13611
0.5965	5.84106
0.597	6.2439
0.5975	8.35876
0.598	4.43115
0.5985	1.40991
0.599	6.74744
0.5995	8.25806
0.6	6.64673
0.6005	3.92761
0.601	5.53894
0.6015	5.13611
0.602	6.2439
0.6025	2.01416
0.603	1.51062
0.6035	7.15027
0.604	6.04248
0.6045	-0.90637
0.605	3.22266
0.6055	4.43115
0.606	4.22974
0.6065	8.25806
0.607	3.92761
0.6075	9.66797
0.608	10.0708
0.6085	6.2439
0.609	6.74744
0.6095	10.27222
0.61	10.67505
0.6105	7.35168
0.611	8.96301
0.6115	7.75452
0.612	7.65381
0.6125	6.14319
0.613	11.38
0.6135	14.40125
