Leonardo_Garofalo_Right_4.c3d  



Time(s):	A_R_bicipite(μV):
0.378	13.89771
0.3785	18.93311
0.379	12.99133
0.3795	17.72461
0.38	17.42249
0.3805	20.04089
0.381	18.53027
0.3815	18.22815
0.382	16.3147
0.3825	20.24231
0.383	12.78992
0.3835	16.91895
0.384	16.91895
0.3845	20.34302
0.385	22.25647
0.3855	21.45081
0.386	16.41541
0.3865	10.37292
0.387	2.81982
0.3875	4.33044
0.388	2.01416
0.3885	-1.61133
0.389	-3.22266
0.3895	4.43115
0.39	10.97717
0.3905	6.74744
0.391	5.53894
0.3915	5.23682
0.392	6.84814
0.3925	12.5885
0.393	10.57434
0.3935	7.45239
0.394	6.74744
0.3945	7.35168
0.395	5.63965
0.3955	12.08496
0.396	12.68921
0.3965	7.25098
0.397	9.06372
0.3975	9.76868
0.398	14.09912
0.3985	10.0708
0.399	11.38
0.3995	8.05664
0.4	7.95593
0.4005	3.8269
0.401	1.51062
0.4015	4.02832
0.402	13.19275
0.4025	13.19275
0.403	10.17151
0.4035	17.12036
0.404	14.09912
0.4045	8.45947
0.405	15.91187
0.4055	15.20691
0.406	17.32178
0.4065	16.71753
0.407	12.5885
0.4075	17.72461
0.408	16.3147
0.4085	16.61682
0.409	12.89062
0.4095	15.30762
0.41	10.37292
0.4105	14.50195
0.411	8.15735
0.4115	12.48779
0.412	13.797
0.4125	14.19983
0.413	16.11328
0.4135	8.66089
0.414	12.08496
0.4145	7.95593
0.415	10.97717
0.4155	8.25806
0.416	1.3092
0.4165	-1.10779
0.417	2.92053
0.4175	3.42407
0.418	4.93469
0.4185	0.90637
0.419	8.7616
0.4195	7.45239
0.42	8.15735
0.4205	7.95593
0.421	7.04956
0.4215	6.04248
0.422	5.33752
0.4225	10.17151
0.423	8.96301
0.4235	5.13611
0.424	5.33752
0.4245	6.84814
0.425	11.48071
0.4255	14.09912
0.426	14.19983
0.4265	10.17151
0.427	9.26514
0.4275	7.5531
0.428	12.38708
0.4285	8.35876
0.429	8.8623
0.4295	11.17859
0.43	7.75452
0.4305	14.09912
0.431	11.58142
0.4315	11.2793
0.432	12.5885
0.4325	9.36584
0.433	14.09912
0.4335	8.66089
0.434	7.25098
0.4345	6.84814
0.435	6.74744
0.4355	9.26514
0.436	7.35168
0.4365	9.26514
0.437	9.76868
0.4375	10.67505
0.438	8.15735
0.4385	14.19983
0.439	5.63965
0.4395	9.97009
0.44	-3.22266
0.4405	-4.63257
0.441	-6.3446
0.4415	-8.7616
0.442	-5.63965
0.4425	-7.04956
0.443	-4.33044
0.4435	-2.11487
0.444	2.71912
0.4445	1.61133
0.445	7.5531
0.4455	4.73328
0.446	1.51062
0.4465	5.63965
0.447	3.52478
0.4475	1.00708
0.448	-0.60425
0.4485	7.04956
0.449	4.63257
0.4495	-3.42407
0.45	5.63965
0.4505	0.70496
0.451	-3.22266
0.4515	-0.80566
0.452	0.60425
0.4525	2.31628
0.453	-1.00708
0.4535	-1.91345
0.454	5.53894
0.4545	3.22266
0.455	4.12903
0.4555	0.50354
0.456	-0.90637
0.4565	1.81274
0.457	3.92761
0.4575	1.2085
0.458	-1.3092
0.4585	2.41699
0.459	4.12903
0.4595	-2.5177
0.46	-3.7262
0.4605	-2.5177
0.461	-1.00708
0.4615	-0.60425
0.462	5.0354
0.4625	4.53186
0.463	4.93469
0.4635	7.85522
0.464	8.56018
0.4645	8.25806
0.465	1.61133
0.4655	-1.2085
0.466	-2.11487
0.4665	-3.92761
0.467	-10.37292
0.4675	-7.35168
0.468	-1.71204
0.4685	-8.35876
0.469	-2.5177
0.4695	-4.83398
0.47	3.22266
0.4705	3.02124
0.471	2.11487
0.4715	1.91345
0.472	-1.00708
0.4725	0.60425
0.473	-3.7262
0.4735	-2.01416
0.474	-3.52478
0.4745	3.12195
0.475	-3.22266
0.4755	-0.30212
0.476	3.52478
0.4765	-1.51062
0.477	5.84106
0.4775	5.43823
0.478	2.11487
0.4785	-5.63965
0.479	-5.23682
0.4795	-10.67505
0.48	-7.04956
0.4805	-6.2439
0.481	-7.95593
0.4815	-0.60425
0.482	4.43115
0.4825	3.12195
0.483	2.31628
0.4835	1.81274
0.484	3.8269
0.4845	0.60425
0.485	0.30212
0.4855	3.32336
0.486	5.13611
0.4865	1.00708
0.487	7.85522
0.4875	8.45947
0.488	7.75452
0.4885	3.7262
0.489	7.85522
0.4895	11.2793
0.49	14.80408
0.4905	12.18567
0.491	11.88354
0.4915	15.1062
0.492	9.66797
0.4925	8.45947
0.493	11.07788
0.4935	11.07788
0.494	7.5531
0.4945	7.5531
0.495	8.45947
0.4955	6.84814
0.496	5.84106
0.4965	9.36584
0.497	1.61133
0.4975	7.65381
0.498	9.06372
0.4985	4.93469
0.499	3.12195
0.4995	-1.00708
0.5	2.41699
0.5005	7.65381
0.501	9.36584
0.5015	6.74744
0.502	5.0354
0.5025	6.84814
0.503	15.00549
0.5035	14.90479
0.504	7.95593
0.5045	6.74744
0.505	8.8623
0.5055	3.7262
0.506	3.02124
0.5065	5.0354
0.507	-3.32336
0.5075	-5.84106
0.508	1.2085
0.5085	5.33752
0.509	5.94177
0.5095	7.85522
0.51	1.61133
0.5105	6.2439
0.511	3.32336
0.5115	8.45947
0.512	9.56726
0.5125	9.66797
0.513	11.2793
0.5135	16.41541
0.514	6.04248
0.5145	11.58142
0.515	16.81824
0.5155	11.17859
0.516	17.72461
0.5165	19.83948
0.517	15.1062
0.5175	12.78992
0.518	13.797
0.5185	5.53894
0.519	9.46655
0.5195	12.5885
0.52	15.40833
0.5205	14.40125
0.521	8.66089
0.5215	5.23682
0.522	6.04248
0.5225	4.53186
0.523	3.92761
0.5235	0.90637
0.524	4.02832
0.5245	7.35168
0.525	11.98425
0.5255	8.05664
0.526	6.14319
0.5265	-3.12195
0.527	0.90637
0.5275	1.00708
0.528	7.85522
0.5285	10.17151
0.529	15.00549
0.5295	17.12036
0.53	18.32886
0.5305	14.80408
0.531	13.39417
0.5315	13.39417
0.532	18.53027
0.5325	12.89062
0.533	10.77576
0.5335	6.54602
0.534	1.10779
0.5345	5.43823
0.535	12.18567
0.5355	14.80408
0.536	22.15576
0.5365	15.50903
0.537	20.34302
0.5375	19.33594
0.538	24.37134
0.5385	32.22656
0.539	26.28479
0.5395	27.49329
0.54	22.35718
0.5405	22.96143
0.541	22.86072
0.5415	24.97559
0.542	20.04089
0.5425	15.91187
0.543	10.77576
0.5435	10.87646
0.544	3.32336
0.5445	5.84106
0.545	11.78284
0.5455	14.40125
0.546	6.3446
0.5465	7.85522
0.547	10.57434
0.5475	10.0708
0.548	14.40125
0.5485	17.22107
0.549	20.54443
0.5495	21.85364
0.55	33.03223
0.5505	30.01099
0.551	28.70178
0.5515	22.96143
0.552	28.09753
0.5525	28.60107
0.553	24.16992
0.5535	22.86072
0.554	23.36426
0.5545	21.3501
0.555	20.64514
0.5555	17.6239
0.556	16.61682
0.5565	16.3147
0.557	19.33594
0.5575	16.3147
0.558	13.797
0.5585	16.61682
0.559	2.92053
0.5595	2.92053
0.56	6.44531
0.5605	8.66089
0.561	5.53894
0.5615	8.66089
0.562	11.17859
0.5625	9.66797
0.563	8.35876
0.5635	10.67505
0.564	10.17151
0.5645	14.19983
0.565	12.5885
0.5655	17.92603
0.566	22.25647
0.5665	13.99841
0.567	17.42249
0.5675	11.17859
0.568	12.78992
0.5685	15.81116
0.569	12.89062
0.5695	14.09912
0.57	15.71045
0.5705	14.90479
0.571	15.20691
0.5715	17.92603
0.572	15.81116
0.5725	10.67505
0.573	15.20691
0.5735	9.66797
0.574	16.51611
0.5745	18.53027
0.575	14.60266
0.5755	19.94019
0.576	17.52319
0.5765	10.97717
0.577	11.58142
0.5775	14.60266
0.578	11.2793
0.5785	8.15735
0.579	8.35876
0.5795	8.15735
0.58	11.2793
0.5805	15.50903
0.581	12.48779
0.5815	9.86938
0.582	8.96301
0.5825	3.92761
0.583	1.40991
0.5835	8.8623
0.584	6.84814
0.5845	2.92053
0.585	4.73328
0.5855	5.84106
0.586	5.74036
0.5865	10.67505
0.587	12.18567
0.5875	17.52319
0.588	16.01257
0.5885	12.08496
0.589	9.97009
0.5895	8.56018
0.59	9.06372
0.5905	7.35168
0.591	4.83398
0.5915	5.0354
0.592	2.92053
0.5925	-2.21558
0.593	-4.43115
0.5935	1.51062
0.594	8.15735
0.5945	6.54602
0.595	5.0354
0.5955	-4.12903
0.596	-5.94177
0.5965	-9.16443
0.597	-13.39417
0.5975	-6.64673
0.598	-5.43823
0.5985	-3.62549
0.599	-2.81982
0.5995	1.81274
0.6	-1.3092
0.6005	3.42407
0.601	3.22266
0.6015	10.0708
0.602	5.94177
0.6025	9.86938
0.603	4.12903
0.6035	3.32336
0.604	0.40283
0.6045	3.32336
0.605	11.17859
0.6055	9.46655
0.606	11.88354
0.6065	9.76868
0.607	7.95593
0.6075	0.10071
0.608	-3.62549
0.6085	-8.56018
0.609	-5.33752
0.6095	-3.12195
0.61	-5.74036
0.6105	-2.5177
0.611	-3.42407
0.6115	-1.71204
0.612	2.11487
0.6125	7.25098
0.613	10.17151
0.6135	4.12903
0.614	4.02832
0.6145	9.86938
0.615	8.25806
0.6155	1.2085
0.616	5.0354
0.6165	-1.51062
0.617	-5.13611
0.6175	-0.50354
0.618	4.33044
0.6185	-4.12903
0.619	2.11487
0.6195	2.21558
0.62	-3.7262
0.6205	0.90637
0.621	5.33752
0.6215	-3.7262
0.622	-2.21558
0.6225	-3.62549
0.623	-2.61841
0.6235	-9.16443
0.624	-8.66089
0.6245	-9.56726
0.625	-9.97009
0.6255	-6.14319
0.626	0.80566
0.6265	3.92761
0.627	3.7262
0.6275	8.25806
0.628	5.0354
0.6285	4.83398
0.629	5.0354
0.6295	3.52478
0.63	8.66089
0.6305	8.05664
0.631	17.01965
0.6315	17.22107
0.632	17.22107
0.6325	14.90479
0.633	13.09204
0.6335	11.07788
0.634	15.60974
0.6345	20.54443
0.635	11.68213
0.6355	12.5885
0.636	3.62549
0.6365	8.45947
0.637	8.45947
0.6375	7.5531
0.638	12.5885
0.6385	9.76868
0.639	3.42407
0.6395	-3.12195
0.64	-6.04248
0.6405	-5.13611
0.641	-6.94885
0.6415	-0.30212
0.642	-4.22974
0.6425	-3.32336
0.643	3.12195
0.6435	1.61133
0.644	4.63257
0.6445	5.53894
0.645	10.17151
0.6455	10.37292
0.646	6.84814
0.6465	8.8623
0.647	12.68921
0.6475	10.77576
0.648	10.37292
0.6485	6.3446
0.649	8.15735
0.6495	13.69629
0.65	9.97009
0.6505	16.11328
0.651	12.18567
0.6515	16.01257
0.652	11.2793
0.6525	15.50903
0.653	9.76868
0.6535	10.47363
0.654	10.97717
0.6545	4.93469
0.655	7.5531
0.6555	4.43115
0.656	5.53894
0.6565	5.53894
0.657	-0.30212
0.6575	0.30212
0.658	6.84814
0.6585	5.43823
0.659	7.5531
0.6595	3.52478
0.66	6.3446
0.6605	10.27222
0.661	7.85522
0.6615	10.97717
0.662	7.45239
0.6625	7.04956
0.663	7.15027
0.6635	7.95593
0.664	8.56018
0.6645	13.99841
0.665	6.44531
0.6655	4.53186
0.666	3.02124
0.6665	-1.51062
0.667	3.12195
0.6675	-0.60425
0.668	-0.10071
0.6685	0.60425
0.669	-3.42407
0.6695	-1.00708
0.67	0.10071
0.6705	-5.33752
0.671	-0.70496
0.6715	-0.20142
0.672	4.73328
0.6725	2.81982
0.673	-0.70496
0.6735	0.60425
0.674	4.43115
0.6745	1.81274
0.675	0.90637
0.6755	-1.91345
0.676	-0.70496
0.6765	-0.40283
0.677	-9.16443
0.6775	0.60425
0.678	0.50354
0.6785	-0.60425
0.679	0.40283
0.6795	4.83398
0.68	0.20142
0.6805	6.54602
0.681	-6.2439
0.6815	-3.52478
0.682	-2.5177
0.6825	-3.42407
0.683	-2.61841
0.6835	-3.8269
0.684	2.11487
0.6845	-0.90637
0.685	-1.40991
0.6855	-3.22266
0.686	-13.99841
0.6865	-22.25647
0.687	-24.06921
0.6875	-22.76001
0.688	-20.94727
0.6885	-20.94727
0.689	-11.07788
0.6895	-8.25806
0.69	-6.94885
0.6905	-2.01416
0.691	0.10071
0.6915	0.70496
0.692	-4.53186
0.6925	-6.54602
0.693	-8.25806
0.6935	-9.97009
0.694	-14.70337
0.6945	-12.08496
0.695	-8.35876
