Cristian_Larivera_Left_3.c3d  



Time(s):	B_L_bicipite(μV):
0.3165	9.06372
0.317	12.68921
0.3175	12.48779
0.318	6.94885
0.3185	8.05664
0.319	5.23682
0.3195	1.71204
0.32	3.92761
0.3205	-1.81274
0.321	-5.23682
0.3215	-0.70496
0.322	1.40991
0.3225	-4.43115
0.323	0.60425
0.3235	-0.90637
0.324	5.43823
0.3245	5.53894
0.325	7.5531
0.3255	1.40991
0.326	5.33752
0.3265	7.15027
0.327	2.61841
0.3275	5.94177
0.328	10.0708
0.3285	9.26514
0.329	7.04956
0.3295	1.61133
0.33	-7.15027
0.3305	1.71204
0.331	1.61133
0.3315	1.81274
0.332	1.61133
0.3325	2.41699
0.333	1.2085
0.3335	9.46655
0.334	7.75452
0.3345	8.8623
0.335	7.04956
0.3355	2.61841
0.336	8.7616
0.3365	6.84814
0.337	3.92761
0.3375	7.75452
0.338	4.83398
0.3385	3.12195
0.339	9.36584
0.3395	14.30054
0.34	12.28638
0.3405	15.30762
0.341	12.48779
0.3415	13.09204
0.342	5.84106
0.3425	7.85522
0.343	11.58142
0.3435	13.59558
0.344	17.92603
0.3445	12.68921
0.345	10.87646
0.3455	8.35876
0.346	5.13611
0.3465	1.51062
0.347	0.80566
0.3475	4.33044
0.348	-2.61841
0.3485	-3.7262
0.349	-4.22974
0.3495	-3.7262
0.35	0.30212
0.3505	2.5177
0.351	-0.90637
0.3515	-3.92761
0.352	2.5177
0.3525	-0.30212
0.353	0.10071
0.3535	3.8269
0.354	1.40991
0.3545	-1.2085
0.355	-4.43115
0.3555	-0.50354
0.356	1.2085
0.3565	4.83398
0.357	6.14319
0.3575	14.40125
0.358	11.58142
0.3585	13.29346
0.359	13.29346
0.3595	12.5885
0.36	3.12195
0.3605	3.62549
0.361	-2.71912
0.3615	-4.93469
0.362	-6.54602
0.3625	-5.33752
0.363	-3.62549
0.3635	-3.02124
0.364	-5.84106
0.3645	-5.74036
0.365	-1.91345
0.3655	-8.05664
0.366	-5.33752
0.3665	-13.19275
0.367	-15.50903
0.3675	-24.87488
0.368	-24.27063
0.3685	-18.53027
0.369	-7.85522
0.3695	-11.07788
0.37	-11.07788
0.3705	-12.5885
0.371	-2.92053
0.3715	-4.02832
0.372	-1.2085
0.3725	-1.81274
0.373	-3.62549
0.3735	-3.92761
0.374	-7.45239
0.3745	-8.45947
0.375	-7.45239
0.3755	-4.43115
0.376	-7.15027
0.3765	-13.89771
0.377	-18.02673
0.3775	-11.68213
0.378	-7.85522
0.3785	-1.10779
0.379	1.3092
0.3795	8.15735
0.38	8.56018
0.3805	12.48779
0.381	14.60266
0.3815	22.45789
0.382	21.45081
0.3825	13.89771
0.383	10.97717
0.3835	10.97717
0.384	7.75452
0.3845	2.31628
0.385	5.94177
0.3855	5.23682
0.386	7.04956
0.3865	7.95593
0.387	2.5177
0.3875	0.90637
0.388	4.22974
0.3885	8.96301
0.389	8.8623
0.3895	14.60266
0.39	25.27771
0.3905	17.12036
0.391	17.6239
0.3915	15.1062
0.392	8.8623
0.3925	0
0.393	-2.21558
