Franco_Uliana_Right_2.c3d  



Time(s):	A_L_bicipite(μV):
0.268	22.25647
0.2685	18.53027
0.269	17.22107
0.2695	21.04797
0.27	35.44922
0.2705	40.1825
0.271	51.15967
0.2715	39.98108
0.272	36.35559
0.2725	35.95276
0.273	23.8678
0.2735	6.2439
0.274	-8.8623
0.2745	-32.42798
0.275	-44.21082
0.2755	-52.16675
0.276	-68.88428
0.2765	-81.7749
0.277	-70.59631
0.2775	-51.86462
0.278	-42.90161
0.2785	-28.39966
0.279	-7.5531
0.2795	1.40991
0.28	7.95593
0.2805	17.12036
0.281	20.24231
0.2815	26.08337
0.282	19.73877
0.2825	14.90479
0.283	17.72461
0.2835	20.04089
0.284	13.09204
0.2845	15.71045
0.285	15.60974
0.2855	20.1416
0.286	33.23364
0.2865	41.79382
0.287	40.98816
0.2875	41.29028
0.288	50.05188
0.2885	43.30444
0.289	34.74426
0.2895	35.54993
0.29	42.59949
0.2905	56.39648
0.291	56.79932
0.2915	49.34692
0.292	45.82214
0.2925	40.88745
0.293	23.36426
0.2935	9.86938
0.294	3.32336
0.2945	4.02832
0.295	-10.47363
0.2955	-11.38
0.296	-15.40833
0.2965	-19.53735
0.297	-24.87488
0.2975	-15.1062
0.298	-13.69629
0.2985	-16.71753
0.299	-11.2793
0.2995	-15.50903
0.3	-11.2793
0.3005	-15.50903
0.301	-36.95984
0.3015	-49.14551
0.302	-52.8717
0.3025	-46.22498
0.303	-25.07629
0.3035	2.81982
0.304	36.35559
0.3045	77.948
0.305	101.61438
0.3055	115.61279
0.306	107.15332
0.3065	113.29651
0.307	109.87244
0.3075	90.93933
0.308	75.32959
0.3085	37.26196
0.309	0.40283
0.3095	-41.08887
0.31	-92.65137
0.3105	-127.69775
0.311	-144.31458
0.3115	-150.75989
0.312	-150.35706
0.3125	-151.16272
0.313	-150.05493
0.3135	-140.58838
0.314	-129.61121
0.3145	-107.05261
0.315	-86.40747
0.3155	-69.68994
0.316	-50.85754
0.3165	-43.30444
0.317	-31.4209
0.3175	-18.32886
0.318	-17.22107
0.3185	-6.14319
0.319	6.14319
0.3195	15.60974
0.32	21.85364
0.3205	33.73718
0.321	33.9386
0.3215	33.63647
0.322	28.80249
0.3225	25.78125
0.323	32.83081
0.3235	35.34851
0.324	27.29187
0.3245	30.11169
0.325	34.84497
0.3255	47.63489
0.326	55.59082
0.3265	61.83472
0.327	69.89136
0.3275	69.79065
0.328	71.60339
0.3285	63.44604
0.329	58.10852
0.3295	50.15259
0.33	40.88745
0.3305	31.21948
0.331	14.60266
0.3315	4.22974
0.332	-4.22974
0.3325	-0.90637
0.333	16.71753
0.3335	24.67346
0.334	37.36267
0.3345	40.48462
0.335	40.2832
0.3355	43.10303
0.336	31.72302
0.3365	27.89612
0.337	16.41541
0.3375	8.96301
0.338	0.90637
0.3385	-4.63257
0.339	-10.37292
0.3395	-14.19983
0.34	-13.59558
0.3405	-11.2793
0.341	-4.63257
0.3415	-4.22974
0.342	-0.50354
0.3425	5.33752
0.343	9.56726
0.3435	13.09204
0.344	16.11328
0.3445	16.11328
0.345	23.76709
0.3455	33.23364
0.346	45.72144
0.3465	51.76392
0.347	68.98499
0.3475	80.56641
0.348	76.03455
0.3485	67.77649
0.349	55.79224
0.3495	45.11719
0.35	30.81665
0.3505	0.40283
0.351	-13.797
0.3515	-39.77966
0.352	-58.91418
0.3525	-79.66003
0.353	-86.8103
0.3535	-77.14233
0.354	-67.67578
0.3545	-56.5979
0.355	-35.65063
0.3555	-19.43665
0.356	1.3092
0.3565	20.24231
0.357	34.64355
0.3575	37.86621
0.358	36.4563
0.3585	31.72302
0.359	27.99683
0.3595	19.03381
0.36	8.8623
0.3605	-8.7616
0.361	-19.73877
0.3615	-31.32019
0.362	-44.71436
0.3625	-57.8064
0.363	-66.36658
0.3635	-70.79773
0.364	-65.76233
0.3645	-40.78674
0.365	-18.02673
0.3655	-8.05664
0.366	-2.81982
0.3665	9.66797
0.367	12.68921
0.3675	9.46655
0.368	12.08496
0.3685	8.96301
0.369	7.04956
0.3695	4.73328
0.37	-1.00708
0.3705	3.7262
0.371	-1.00708
0.3715	-7.5531
0.372	-9.56726
0.3725	-11.38
0.373	2.31628
0.3735	26.18408
0.374	56.19507
0.3745	85.19897
0.375	114.80713
0.3755	136.66077
0.376	155.9967
0.3765	155.79529
0.377	163.24768
0.3775	152.47192
0.378	134.14307
0.3785	101.8158
0.379	61.43188
0.3795	18.93311
0.38	-23.06213
0.3805	-67.17224
0.381	-104.63562
0.3815	-121.15173
0.382	-127.69775
0.3825	-126.58997
0.383	-111.8866
0.3835	-110.27527
0.384	-82.58057
0.3845	-54.98657
0.385	-45.52002
0.3855	-30.41382
0.386	-20.74585
0.3865	-17.72461
0.387	-11.58142
0.3875	-7.35168
0.388	6.84814
0.3885	13.99841
0.389	31.11877
0.3895	51.66321
0.39	58.71277
0.3905	65.05737
0.391	79.05579
0.3915	90.73792
0.392	85.40039
0.3925	88.62305
0.393	81.7749
0.3935	67.97791
0.394	49.14551
0.3945	31.01807
0.395	15.40833
0.3955	-7.65381
0.396	-33.73718
0.3965	-57.9071
0.397	-74.72534
0.3975	-93.15491
0.398	-117.52625
0.3985	-124.67651
0.399	-125.88501
0.3995	-114.4043
0.4	-101.71509
0.4005	-86.70959
0.401	-76.84021
0.4015	-66.16516
0.402	-42.49878
0.4025	-32.22656
0.403	-10.27222
0.4035	-4.73328
0.404	-3.12195
0.4045	4.22974
0.405	4.12903
0.4055	5.74036
0.406	7.85522
0.4065	19.73877
0.407	15.50903
0.4075	15.40833
0.408	15.40833
