Gianluca_La_Polta_Left_1.c3d  



Time(s):	A_R_bicipite(μV):
0.6975	-11.38
0.698	-7.35168
0.6985	-3.7262
0.699	-8.05664
0.6995	-16.01257
0.7	-9.26514
0.7005	2.71912
0.701	20.34302
0.7015	29.80957
0.702	24.57275
0.7025	21.3501
0.703	17.82532
0.7035	14.50195
0.704	7.25098
0.7045	-1.71204
0.705	-2.11487
0.7055	-3.8269
0.706	-9.66797
0.7065	-14.30054
0.707	-26.88904
0.7075	-27.59399
0.708	-28.09753
0.7085	-26.3855
0.709	-18.63098
0.7095	-8.96301
0.71	8.45947
0.7105	38.57117
0.711	69.89136
0.7115	80.56641
0.712	87.01172
0.7125	90.63721
0.713	73.31543
0.7135	46.02356
0.714	24.87488
0.7145	5.53894
0.715	-7.35168
0.7155	-18.93311
0.716	-28.19824
0.7165	-28.19824
0.717	-21.24939
0.7175	-16.3147
0.718	-15.30762
0.7185	-6.04248
0.719	3.02124
0.7195	0.60425
