Alessio_Russo_Left_1.c3d  



Time(s):	C_L_bicipite(μV):
0.549	-88.11951
0.5495	-69.58923
0.55	-47.23206
0.5505	-6.64673
0.551	93.0542
0.5515	152.77405
0.552	159.82361
0.5525	147.53723
0.553	112.69226
0.5535	58.61206
0.554	9.97009
0.5545	-33.23364
0.555	-77.948
0.5555	-96.27686
0.556	-104.93774
0.5565	-111.08093
0.557	-106.64978
0.5575	-100.50659
0.558	-92.14783
0.5585	-88.92517
0.559	-82.37915
0.5595	-75.12817
0.56	-63.64746
0.5605	-49.74976
0.561	-47.23206
0.5615	-33.9386
0.562	-20.04089
0.5625	-4.12903
0.563	10.0708
0.5635	33.43506
0.564	45.01648
0.5645	54.28162
0.565	51.5625
0.5655	50.45471
0.566	52.97241
0.5665	42.90161
0.567	36.55701
0.5675	28.70178
0.568	25.57983
0.5685	19.13452
0.569	19.03381
0.5695	17.22107
0.57	20.54443
0.5705	15.81116
0.571	48.23914
0.5715	109.16748
0.572	129.30908
0.5725	115.91492
0.573	93.75916
0.5735	57.60498
0.574	27.6947
0.5745	-5.84106
0.575	-36.75842
0.5755	-60.72693
0.576	-68.98499
0.5765	-70.99915
0.577	-67.67578
0.5775	-43.80798
0.578	-2.61841
0.5785	22.86072
0.579	30.41382
0.5795	26.08337
0.58	16.3147
0.5805	7.04956
0.581	-9.66797
0.5815	-17.6239
0.582	-9.26514
0.5825	18.02673
0.583	38.47046
0.5835	40.2832
0.584	27.89612
0.5845	16.01257
0.585	-4.83398
0.5855	-16.91895
0.586	-19.13452
0.5865	-26.28479
0.587	-36.05347
0.5875	-41.4917
0.588	-41.59241
0.5885	-36.85913
0.589	-24.47205
0.5895	-20.24231
0.59	-12.78992
0.5905	-3.22266
0.591	10.27222
0.5915	23.76709
0.592	37.56409
0.5925	48.33984
0.593	42.19666
0.5935	48.33984
0.594	59.71985
0.5945	85.40039
0.595	97.58606
0.5955	90.13367
0.596	80.96924
0.5965	58.51135
0.597	45.41931
0.5975	23.46497
0.598	5.63965
0.5985	-14.30054
0.599	-17.6239
0.5995	-21.14868
0.6	-29.91028
0.6005	-28.60107
0.601	-32.02515
0.6015	-26.3855
0.602	-17.72461
0.6025	-11.07788
0.603	-12.89062
0.6035	-2.01416
0.604	-0.20142
0.6045	-0.80566
0.605	-0.40283
0.6055	7.04956
0.606	4.73328
0.6065	6.54602
0.607	7.95593
0.6075	14.60266
0.608	10.0708
0.6085	6.94885
0.609	4.22974
0.6095	7.65381
0.61	5.84106
0.6105	7.35168
0.611	9.66797
0.6115	7.15027
0.612	1.10779
0.6125	0.20142
0.613	-4.83398
0.6135	-10.0708
0.614	-10.87646
0.6145	-12.28638
0.615	-4.43115
0.6155	-7.95593
0.616	-7.5531
0.6165	-0.30212
0.617	-0.20142
0.6175	0
0.618	5.74036
0.6185	3.12195
0.619	2.21558
0.6195	6.14319
0.62	37.56409
0.6205	79.05579
0.621	108.05969
0.6215	127.59705
0.622	161.73706
0.6225	165.46326
0.623	132.73315
0.6235	86.91101
0.624	26.58691
0.6245	-30.81665
0.625	-84.69543
0.6255	-125.48218
0.626	-148.64502
0.6265	-157.10449
0.627	-155.49316
0.6275	-152.87476
0.628	-138.3728
0.6285	-106.54907
0.629	-77.64587
0.6295	-47.7356
0.63	-19.94019
0.6305	-4.53186
0.631	11.2793
0.6315	8.25806
0.632	8.7616
0.6325	11.17859
0.633	35.95276
0.6335	105.94482
0.634	149.55139
0.6345	162.74414
0.635	148.14148
0.6355	148.54431
0.636	195.87708
0.6365	213.8031
0.637	196.88416
0.6375	150.35706
0.638	73.11401
0.6385	-15.30762
0.639	-91.745
0.6395	-146.22803
0.64	-190.94238
0.6405	-200.91248
0.641	-175.03052
0.6415	-152.37122
0.642	-125.28076
0.6425	-111.28235
0.643	-90.43579
0.6435	-71.40198
0.644	-65.66162
0.6445	-63.74817
0.645	-57.70569
0.6455	-52.06604
0.646	-45.62073
0.6465	-37.36267
0.647	-28.9032
0.6475	-10.57434
0.648	1.91345
0.6485	28.19824
0.649	60.12268
0.6495	87.91809
0.65	103.125
0.6505	103.52783
0.651	90.03296
0.6515	65.46021
0.652	57.50427
0.6525	52.16675
0.653	53.27454
0.6535	50.55542
0.654	43.70728
0.6545	48.64197
0.655	37.16125
0.6555	17.12036
0.656	3.92761
0.6565	14.60266
0.657	27.59399
0.6575	34.14001
0.658	28.50037
0.6585	19.03381
0.659	10.57434
0.6595	1.10779
0.66	-6.74744
0.6605	-15.40833
0.661	-23.36426
0.6615	-25.98267
0.662	-30.2124
0.6625	-20.84656
0.663	-16.11328
0.6635	0.90637
0.664	25.88196
0.6645	43.90869
0.665	51.5625
0.6655	54.78516
0.666	48.44055
0.6665	47.43347
0.667	41.08887
0.6675	32.02515
0.668	24.87488
0.6685	17.72461
0.669	10.27222
0.6695	2.71912
0.67	-0.80566
0.6705	-4.33044
0.671	-2.21558
0.6715	-0.70496
0.672	0.10071
0.6725	-1.00708
0.673	-3.52478
0.6735	-5.63965
0.674	-4.22974
0.6745	-2.92053
0.675	-7.45239
0.6755	-6.44531
0.676	-6.74744
0.6765	3.22266
0.677	9.36584
0.6775	4.73328
0.678	12.08496
0.6785	16.81824
0.679	18.63098
0.6795	15.81116
0.68	18.73169
0.6805	22.35718
0.681	32.22656
0.6815	28.60107
0.682	27.19116
0.6825	26.48621
0.683	18.63098
0.6835	9.36584
0.684	16.71753
0.6845	26.08337
0.685	26.08337
0.6855	22.15576
0.686	17.12036
0.6865	4.43115
0.687	-4.22974
0.6875	-10.17151
0.688	-23.36426
0.6885	-39.17542
0.689	-48.23914
0.6895	-59.21631
0.69	-65.05737
0.6905	-57.70569
0.691	-52.97241
0.6915	-45.72144
0.692	-25.47913
0.6925	19.03381
0.693	58.91418
0.6935	122.66235
0.694	173.5199
0.6945	159.32007
0.695	119.84253
0.6955	69.1864
0.696	27.09045
0.6965	-19.33594
0.697	-55.3894
