Marco_Margarita_Right_2.c3d  



Time(s):	B_L_bicipite(μV):
0.374	7.35168
0.3745	4.73328
0.375	7.5531
0.3755	0.40283
0.376	5.33752
0.3765	4.83398
0.377	4.43115
0.3775	4.02832
0.378	8.56018
0.3785	0.40283
0.379	5.74036
0.3795	4.93469
0.38	3.52478
0.3805	6.2439
0.381	-4.63257
0.3815	-2.92053
0.382	7.25098
0.3825	4.43115
0.383	7.95593
0.3835	6.04248
0.384	8.15735
0.3845	6.84814
0.385	5.13611
0.3855	3.12195
0.386	3.8269
0.3865	2.5177
0.387	9.16443
0.3875	9.56726
0.388	3.12195
0.3885	1.71204
0.389	7.95593
0.3895	4.73328
0.39	7.95593
0.3905	9.76868
0.391	8.66089
0.3915	4.02832
0.392	5.63965
0.3925	8.35876
0.393	2.5177
0.3935	9.16443
0.394	6.2439
0.3945	7.65381
0.395	8.7616
0.3955	3.02124
0.396	5.33752
0.3965	6.94885
0.397	9.36584
0.3975	5.23682
0.398	2.31628
0.3985	3.8269
0.399	8.66089
0.3995	12.48779
0.4	6.64673
0.4005	0.20142
0.401	3.8269
0.4015	-1.10779
0.402	2.5177
0.4025	2.71912
0.403	3.62549
0.4035	7.25098
0.404	5.43823
0.4045	4.93469
0.405	6.64673
0.4055	5.13611
0.406	2.81982
0.4065	6.44531
0.407	12.68921
0.4075	4.83398
0.408	4.22974
0.4085	1.81274
0.409	4.83398
0.4095	9.97009
0.41	-2.21558
0.4105	4.73328
0.411	7.75452
0.4115	1.40991
0.412	6.04248
0.4125	7.75452
0.413	8.05664
0.4135	6.44531
0.414	10.67505
0.4145	4.63257
0.415	5.53894
0.4155	6.64673
0.416	1.00708
0.4165	5.43823
0.417	5.53894
0.4175	0.80566
0.418	4.12903
0.4185	2.71912
0.419	2.61841
0.4195	6.64673
0.42	4.33044
0.4205	4.22974
0.421	6.3446
0.4215	1.71204
0.422	5.43823
0.4225	8.25806
0.423	10.57434
0.4235	4.63257
0.424	11.2793
0.4245	10.97717
0.425	8.45947
0.4255	4.93469
0.426	7.45239
0.4265	0.80566
0.427	6.2439
0.4275	7.04956
0.428	4.43115
0.4285	8.25806
0.429	6.14319
0.4295	1.2085
0.43	8.45947
0.4305	8.45947
0.431	10.37292
0.4315	9.56726
0.432	4.22974
0.4325	7.25098
0.433	3.52478
0.4335	8.35876
0.434	6.2439
0.4345	4.53186
0.435	4.53186
0.4355	-1.10779
0.436	2.31628
0.4365	8.66089
0.437	8.05664
0.4375	7.65381
0.438	9.66797
0.4385	6.84814
0.439	4.43115
0.4395	9.86938
0.44	1.71204
0.4405	4.22974
0.441	7.15027
0.4415	4.22974
0.442	6.94885
0.4425	-1.00708
0.443	4.73328
0.4435	7.35168
0.444	1.3092
0.4445	5.74036
0.445	7.35168
0.4455	10.27222
0.446	9.06372
0.4465	4.02832
0.447	7.75452
0.4475	4.22974
0.448	2.92053
0.4485	4.93469
0.449	7.04956
0.4495	3.52478
0.45	3.8269
0.4505	12.38708
0.451	7.95593
0.4515	6.3446
0.452	5.74036
0.4525	4.22974
0.453	2.41699
0.4535	2.92053
0.454	4.22974
0.4545	4.53186
0.455	2.21558
0.4555	3.52478
0.456	4.02832
0.4565	-0.90637
0.457	4.63257
0.4575	8.25806
0.458	4.12903
0.4585	8.15735
0.459	-0.60425
0.4595	1.3092
0.46	7.5531
0.4605	5.13611
0.461	3.42407
0.4615	0.70496
0.462	0.50354
0.4625	4.63257
0.463	5.33752
0.4635	3.22266
0.464	1.40991
0.4645	3.42407
0.465	2.01416
0.4655	6.84814
0.466	-0.50354
0.4665	7.04956
0.467	3.32336
0.4675	-1.61133
0.468	7.15027
0.4685	10.37292
0.469	4.73328
0.4695	6.74744
0.47	4.22974
0.4705	4.93469
0.471	4.02832
0.4715	7.5531
0.472	7.75452
0.4725	5.74036
0.473	1.61133
0.4735	4.63257
0.474	11.78284
0.4745	3.8269
0.475	2.5177
0.4755	2.5177
0.476	4.22974
0.4765	5.23682
0.477	5.84106
0.4775	3.7262
0.478	7.65381
0.4785	6.2439
0.479	7.15027
0.4795	5.0354
0.48	1.71204
0.4805	5.63965
0.481	4.02832
0.4815	7.04956
0.482	5.84106
0.4825	6.3446
0.483	8.7616
0.4835	4.93469
0.484	2.5177
0.4845	5.33752
0.485	8.8623
0.4855	6.14319
0.486	2.5177
0.4865	3.92761
0.487	6.84814
0.4875	4.93469
0.488	3.32336
0.4885	3.12195
0.489	5.33752
0.4895	0.60425
0.49	4.22974
0.4905	3.7262
0.491	5.43823
0.4915	4.63257
0.492	4.83398
0.4925	3.52478
0.493	2.41699
0.4935	5.33752
0.494	8.45947
0.4945	6.64673
0.495	2.92053
0.4955	2.61841
0.496	2.41699
0.4965	-4.12903
0.497	-1.2085
0.4975	4.22974
0.498	3.12195
0.4985	4.22974
0.499	3.22266
0.4995	7.75452
0.5	3.02124
0.5005	2.5177
0.501	3.92761
0.5015	4.22974
0.502	5.33752
0.5025	3.02124
0.503	1.51062
0.5035	1.2085
0.504	2.11487
0.5045	1.40991
0.505	-3.22266
0.5055	4.22974
0.506	2.41699
0.5065	1.10779
0.507	-0.30212
0.5075	1.51062
0.508	4.02832
0.5085	1.2085
0.509	6.44531
0.5095	6.14319
0.51	3.42407
0.5105	3.02124
0.511	7.95593
0.5115	6.2439
0.512	3.02124
0.5125	0.40283
0.513	5.53894
0.5135	3.62549
0.514	-2.41699
0.5145	-2.81982
0.515	1.61133
0.5155	7.25098
0.516	5.0354
0.5165	2.5177
0.517	4.63257
0.5175	5.23682
0.518	-0.50354
0.5185	2.01416
0.519	-1.51062
0.5195	7.85522
0.52	5.13611
0.5205	2.01416
0.521	4.63257
0.5215	2.5177
0.522	6.44531
0.5225	2.21558
0.523	2.41699
0.5235	0
0.524	1.10779
0.5245	1.71204
0.525	9.86938
0.5255	5.43823
0.526	3.62549
0.5265	4.12903
0.527	5.84106
0.5275	7.35168
0.528	4.93469
0.5285	6.14319
0.529	4.22974
0.5295	2.81982
0.53	4.83398
0.5305	6.84814
0.531	6.94885
0.5315	5.13611
0.532	-0.80566
0.5325	8.66089
0.533	11.2793
0.5335	5.63965
0.534	5.23682
0.5345	5.23682
0.535	6.74744
0.5355	3.92761
0.536	8.25806
0.5365	5.53894
0.537	5.63965
0.5375	6.94885
0.538	6.64673
0.5385	4.73328
0.539	1.2085
0.5395	6.2439
0.54	4.93469
0.5405	4.53186
