Alessio_Russo_Left_2.c3d  



Time(s):	A_L_bicipite(μV):
0.4915	-23.36426
0.492	-27.6947
0.4925	-21.75293
0.493	-14.19983
0.4935	-13.59558
0.494	-0.20142
0.4945	15.00549
0.495	32.62939
0.4955	45.62073
0.496	49.14551
0.4965	55.2887
0.497	58.30994
0.4975	50.2533
0.498	50.05188
0.4985	45.52002
0.499	51.15967
0.4995	56.49719
0.5	49.34692
0.5005	47.63489
0.501	50.55542
0.5015	49.14551
0.502	51.15967
0.5025	40.88745
0.503	28.60107
0.5035	19.53735
0.504	9.36584
0.5045	3.32336
0.505	-10.0708
0.5055	-3.42407
0.506	25.88196
0.5065	50.15259
0.507	50.2533
0.5075	39.57825
0.508	23.96851
0.5085	3.62549
0.509	-12.08496
0.5095	-34.44214
0.51	-59.82056
0.5105	-75.32959
0.511	-85.5011
0.5115	-87.41455
0.512	-73.71826
0.5125	-44.61365
0.513	-8.56018
0.5135	13.59558
0.514	24.97559
0.5145	28.50037
0.515	28.09753
0.5155	25.27771
0.516	18.02673
0.5165	11.07788
0.517	14.19983
0.5175	17.92603
0.518	17.42249
0.5185	15.81116
0.519	6.64673
0.5195	1.91345
0.52	1.2085
0.5205	-3.92761
0.521	-2.92053
0.5215	-4.33044
0.522	-3.62549
0.5225	-7.65381
0.523	-9.76868
0.5235	-3.12195
0.524	4.02832
0.5245	14.90479
0.525	13.09204
0.5255	15.1062
0.526	14.09912
0.5265	19.73877
0.527	18.32886
0.5275	9.36584
0.528	-0.80566
0.5285	-0.50354
0.529	5.74036
0.5295	11.78284
0.53	17.82532
0.5305	16.71753
0.531	26.48621
0.5315	26.98975
0.532	33.33435
0.5325	20.44373
0.533	21.14868
0.5335	20.74585
0.534	24.77417
0.5345	16.3147
0.535	8.25806
0.5355	6.04248
0.536	5.94177
0.5365	3.92761
0.537	3.8269
0.5375	-1.00708
0.538	-1.2085
0.5385	-8.05664
0.539	-9.97009
0.5395	-10.77576
0.54	-3.42407
0.5405	4.93469
0.541	28.39966
0.5415	39.77966
0.542	48.44055
0.5425	43.30444
0.543	56.90002
0.5435	70.49561
0.544	98.29102
0.5445	132.22961
0.545	132.22961
0.5455	111.28235
0.546	77.34375
0.5465	46.82922
0.547	24.06921
0.5475	1.3092
0.548	-31.92444
0.5485	-49.34692
0.549	-70.09277
0.5495	-81.37207
0.55	-81.06995
0.5505	-89.02588
0.551	-82.58057
0.5515	-75.53101
0.552	-68.88428
0.5525	-64.45312
0.553	-59.41772
0.5535	-71.30127
0.554	-59.41772
0.5545	-39.37683
0.555	-11.17859
0.5555	13.29346
0.556	19.83948
0.5565	24.47205
0.557	27.6947
0.5575	26.58691
0.558	18.53027
0.5585	-0.30212
0.559	-21.04797
0.5595	-36.85913
0.56	-39.98108
0.5605	-48.44055
0.561	-47.13135
0.5615	-45.82214
0.562	-42.49878
0.5625	-32.02515
0.563	-28.29895
0.5635	-28.60107
0.564	-10.0708
0.5645	9.97009
0.565	55.18799
0.5655	104.83704
0.566	134.84802
0.5665	128.60413
0.567	126.69067
0.5675	131.52466
0.568	125.18005
0.5685	98.39172
0.569	70.69702
0.5695	34.94568
0.57	9.36584
0.5705	-1.61133
0.571	-12.89062
0.5715	-23.06213
0.572	-33.33435
0.5725	-38.26904
0.573	-44.11011
0.5735	-45.62073
0.574	-27.59399
0.5745	-2.81982
0.575	23.46497
0.5755	53.07312
0.576	66.56799
0.5765	63.24463
0.577	44.71436
0.5775	27.99683
0.578	8.56018
0.5785	-5.0354
0.579	-21.24939
0.5795	-32.02515
0.58	-53.27454
0.5805	-60.92834
0.581	-61.23047
0.5815	-60.52551
0.582	-45.41931
0.5825	-30.01099
0.583	-20.54443
0.5835	-19.33594
0.584	-27.19116
0.5845	-29.20532
0.585	-35.65063
0.5855	-41.39099
0.586	-27.89612
