Gianluca_La_Polta_Left_1.c3d  



Time(s):	B_R_bicipite(μV):
0.457	-0.40283
0.4575	4.02832
0.458	10.77576
0.4585	3.02124
0.459	3.52478
0.4595	8.45947
0.46	2.31628
0.4605	3.42407
0.461	4.53186
0.4615	-2.92053
0.462	5.74036
0.4625	-0.60425
0.463	1.3092
0.4635	4.02832
0.464	3.62549
0.4645	2.01416
0.465	1.61133
0.4655	2.21558
0.466	2.61841
0.4665	9.16443
0.467	9.76868
0.4675	4.12903
0.468	6.64673
0.4685	11.78284
0.469	11.48071
0.4695	7.25098
0.47	4.02832
0.4705	7.45239
0.471	10.37292
0.4715	7.45239
0.472	2.71912
0.4725	5.13611
0.473	9.76868
0.4735	6.14319
0.474	4.12903
0.4745	10.37292
0.475	11.88354
0.4755	5.13611
0.476	2.92053
0.4765	-0.50354
0.477	2.5177
0.4775	5.13611
0.478	-1.51062
0.4785	1.71204
0.479	0.10071
0.4795	-0.30212
0.48	3.32336
0.4805	4.33044
0.481	9.46655
0.4815	8.7616
0.482	10.67505
0.4825	8.66089
0.483	5.33752
0.4835	1.91345
0.484	4.12903
0.4845	4.12903
0.485	10.17151
0.4855	8.56018
0.486	10.0708
0.4865	14.60266
0.487	18.93311
0.4875	15.1062
0.488	14.90479
0.4885	10.57434
0.489	11.58142
0.4895	7.75452
0.49	10.37292
0.4905	14.60266
0.491	10.67505
0.4915	17.42249
0.492	18.12744
0.4925	18.32886
0.493	16.71753
0.4935	12.08496
0.494	12.08496
0.4945	8.56018
0.495	12.38708
0.4955	9.26514
0.496	6.54602
0.4965	9.56726
0.497	5.43823
0.4975	8.96301
0.498	9.86938
0.4985	13.09204
0.499	13.99841
0.4995	11.07788
0.5	4.53186
0.5005	8.45947
0.501	14.60266
0.5015	11.48071
0.502	7.45239
0.5025	6.2439
0.503	2.92053
0.5035	1.40991
0.504	0.80566
0.5045	5.33752
0.505	-0.70496
0.5055	-3.32336
0.506	2.01416
0.5065	-3.42407
0.507	-1.81274
0.5075	-2.81982
0.508	-3.8269
0.5085	-2.11487
0.509	-8.56018
0.5095	-1.00708
0.51	-3.7262
0.5105	-3.02124
0.511	-2.01416
0.5115	1.10779
0.512	1.40991
0.5125	1.51062
0.513	3.8269
0.5135	1.91345
0.514	1.61133
0.5145	-4.33044
0.515	-4.33044
0.5155	-8.15735
0.516	0.20142
0.5165	8.8623
0.517	5.53894
0.5175	1.91345
0.518	1.2085
0.5185	2.31628
0.519	1.2085
0.5195	3.22266
0.52	5.13611
0.5205	4.33044
0.521	6.64673
0.5215	10.17151
0.522	9.76868
0.5225	13.99841
0.523	18.53027
0.5235	17.72461
0.524	15.60974
0.5245	15.71045
0.525	11.98425
0.5255	12.28638
0.526	10.77576
0.5265	18.93311
0.527	18.32886
0.5275	18.63098
0.528	14.50195
0.5285	16.21399
0.529	9.86938
0.5295	2.92053
0.53	-0.20142
0.5305	-5.94177
0.531	-1.40991
0.5315	-2.11487
0.532	0
0.5325	4.63257
0.533	7.75452
0.5335	14.19983
0.534	18.12744
0.5345	13.39417
0.535	11.17859
0.5355	8.35876
0.536	4.83398
0.5365	8.66089
0.537	8.25806
0.5375	2.31628
0.538	3.92761
0.5385	4.73328
0.539	5.94177
0.5395	9.66797
0.54	7.15027
0.5405	10.67505
0.541	6.84814
0.5415	1.91345
0.542	0.70496
0.5425	1.61133
0.543	-4.12903
0.5435	-9.97009
0.544	-6.64673
0.5445	-9.06372
0.545	-11.38
0.5455	-3.62549
0.546	-3.52478
0.5465	6.44531
0.547	3.12195
0.5475	7.35168
0.548	14.60266
0.5485	10.27222
0.549	8.56018
0.5495	7.45239
0.55	8.25806
0.5505	13.69629
0.551	11.58142
0.5515	12.28638
0.552	16.01257
0.5525	19.33594
0.553	19.94019
0.5535	10.37292
0.554	16.51611
0.5545	12.99133
0.555	12.68921
0.5555	9.46655
0.556	5.13611
0.5565	4.12903
0.557	3.02124
0.5575	6.84814
0.558	6.84814
0.5585	3.22266
0.559	6.74744
0.5595	7.04956
0.56	21.3501
0.5605	32.42798
0.561	30.2124
0.5615	27.79541
0.562	25.57983
0.5625	19.13452
0.563	5.23682
0.5635	-6.44531
0.564	-11.68213
0.5645	-21.04797
0.565	-28.80249
0.5655	-32.32727
0.566	-25.78125
0.5665	-14.40125
0.567	-1.91345
0.5675	10.27222
0.568	16.61682
0.5685	17.32178
0.569	25.78125
0.5695	22.55859
0.57	21.95435
0.5705	16.71753
0.571	23.46497
0.5715	16.3147
0.572	19.73877
0.5725	19.13452
0.573	22.96143
0.5735	22.45789
0.574	25.68054
0.5745	25.07629
0.575	18.53027
0.5755	11.88354
0.576	8.56018
0.5765	12.68921
0.577	10.47363
0.5775	8.25806
0.578	10.57434
0.5785	8.15735
0.579	4.02832
0.5795	9.36584
0.58	6.04248
0.5805	6.54602
0.581	12.38708
0.5815	16.61682
0.582	16.01257
0.5825	21.75293
0.583	29.40674
0.5835	30.11169
0.584	27.09045
0.5845	33.03223
0.585	45.62073
0.5855	49.85046
0.586	49.64905
0.5865	48.33984
0.587	44.51294
0.5875	30.51453
0.588	24.47205
0.5885	27.79541
0.589	27.09045
0.5895	21.65222
0.59	13.39417
0.5905	6.2439
0.591	1.40991
0.5915	-16.01257
0.592	-19.63806
0.5925	-32.12585
0.593	-29.70886
0.5935	-26.08337
0.594	-28.50037
0.5945	-30.31311
0.595	-26.3855
0.5955	-23.46497
0.596	-14.80408
0.5965	-13.59558
0.597	-12.08496
0.5975	-9.06372
0.598	-6.2439
0.5985	-2.11487
0.599	-4.63257
0.5995	-8.96301
0.6	-4.53186
0.6005	0.90637
0.601	-1.3092
0.6015	0.10071
0.602	-5.23682
0.6025	-1.3092
0.603	-0.80566
0.6035	-4.83398
0.604	-11.58142
0.6045	-6.14319
0.605	-0.50354
0.6055	0.60425
0.606	4.22974
0.6065	6.04248
0.607	0.30212
0.6075	4.02832
0.608	5.23682
0.6085	5.43823
0.609	7.45239
0.6095	7.35168
0.61	8.8623
0.6105	5.63965
0.611	9.66797
0.6115	4.02832
0.612	9.76868
0.6125	8.45947
0.613	10.57434
0.6135	5.74036
0.614	9.26514
0.6145	7.65381
0.615	12.99133
0.6155	8.35876
0.616	5.23682
0.6165	8.7616
0.617	8.25806
0.6175	6.14319
0.618	7.45239
0.6185	10.97717
0.619	4.43115
0.6195	6.44531
0.62	9.06372
0.6205	4.73328
0.621	2.01416
0.6215	5.63965
0.622	8.56018
0.6225	6.04248
0.623	10.47363
0.6235	10.57434
0.624	0.30212
0.6245	3.12195
0.625	1.81274
0.6255	-3.02124
0.626	-6.64673
0.6265	-5.13611
0.627	-1.81274
0.6275	-4.73328
0.628	-5.43823
0.6285	2.01416
0.629	4.53186
0.6295	1.91345
0.63	4.93469
0.6305	5.33752
0.631	3.92761
0.6315	2.31628
0.632	-0.10071
0.6325	4.33044
0.633	2.31628
0.6335	-5.23682
0.634	-6.54602
0.6345	-8.35876
0.635	-7.25098
0.6355	-4.83398
0.636	-2.71912
0.6365	0.80566
0.637	6.14319
0.6375	12.68921
0.638	9.56726
0.6385	14.30054
0.639	10.77576
0.6395	12.99133
0.64	12.5885
0.6405	12.38708
0.641	17.42249
0.6415	13.797
0.642	8.45947
0.6425	10.57434
0.643	13.19275
0.6435	19.83948
0.644	20.54443
0.6445	23.66638
0.645	17.42249
0.6455	16.91895
0.646	11.2793
0.6465	9.06372
0.647	4.12903
0.6475	1.3092
0.648	0.50354
0.6485	5.53894
0.649	3.22266
0.6495	8.25806
0.65	7.85522
0.6505	6.54602
0.651	4.93469
0.6515	6.44531
0.652	1.91345
0.6525	4.53186
0.653	6.64673
0.6535	1.81274
0.654	6.04248
0.6545	6.84814
0.655	-0.70496
0.6555	-1.2085
0.656	-3.52478
0.6565	-3.8269
0.657	-0.40283
0.6575	-4.73328
0.658	-4.63257
0.6585	-1.91345
0.659	-2.92053
0.6595	1.10779
0.66	-3.22266
0.6605	2.61841
0.661	1.71204
0.6615	-0.80566
0.662	1.10779
0.6625	-1.40991
0.663	-2.11487
0.6635	5.13611
0.664	-0.50354
0.6645	-4.53186
0.665	-5.74036
0.6655	-4.22974
0.666	-0.40283
0.6665	-0.40283
0.667	4.93469
0.6675	6.2439
0.668	8.05664
0.6685	10.67505
0.669	12.38708
0.6695	6.64673
0.67	4.02832
0.6705	9.56726
0.671	7.5531
0.6715	7.35168
0.672	1.91345
0.6725	6.64673
0.673	7.35168
0.6735	9.66797
0.674	1.10779
0.6745	0.40283
0.675	1.61133
0.6755	4.83398
0.676	5.33752
0.6765	7.65381
0.677	2.41699
0.6775	4.93469
0.678	1.61133
0.6785	-0.90637
0.679	3.12195
0.6795	5.13611
0.68	-0.30212
0.6805	2.71912
0.681	6.04248
0.6815	1.91345
0.682	-1.2085
0.6825	-2.21558
0.683	2.5177
0.6835	6.54602
0.684	9.06372
0.6845	4.33044
0.685	3.32336
0.6855	5.84106
0.686	2.11487
0.6865	6.3446
0.687	3.7262
0.6875	7.65381
0.688	4.33044
0.6885	10.0708
0.689	5.84106
0.6895	10.67505
0.69	8.45947
0.6905	5.23682
0.691	7.15027
0.6915	6.14319
0.692	3.7262
0.6925	2.31628
0.693	2.92053
0.6935	5.43823
0.694	4.53186
0.6945	9.06372
0.695	3.7262
0.6955	7.65381
0.696	-0.30212
0.6965	2.01416
0.697	2.21558
0.6975	-1.2085
0.698	2.11487
0.6985	-0.60425
0.699	1.10779
0.6995	3.62549
0.7	-1.51062
0.7005	-0.20142
0.701	1.51062
0.7015	1.51062
0.702	1.61133
0.7025	-5.33752
0.703	-6.04248
0.7035	-2.92053
0.704	-8.45947
0.7045	-4.93469
0.705	-0.80566
0.7055	-5.43823
0.706	-3.92761
0.7065	-2.71912
0.707	-0.30212
0.7075	-0.10071
0.708	1.81274
0.7085	1.00708
0.709	4.83398
0.7095	6.3446
0.71	10.87646
0.7105	12.68921
0.711	8.45947
0.7115	14.09912
