Gabriele_Carluccio_Left_1.c3d  



Time(s):	C_L_bicipite(μV):
0.507	11.17859
0.5075	16.81824
0.508	12.28638
0.5085	16.11328
0.509	16.91895
0.5095	10.47363
0.51	13.39417
0.5105	11.17859
0.511	14.40125
0.5115	10.67505
0.512	10.17151
0.5125	11.2793
0.513	-0.20142
0.5135	5.13611
0.514	3.42407
0.5145	0.10071
0.515	2.5177
0.5155	9.86938
0.516	3.7262
0.5165	6.84814
0.517	8.45947
0.5175	10.47363
0.518	13.99841
0.5185	16.71753
0.519	10.47363
0.5195	14.30054
0.52	21.14868
0.5205	20.84656
0.521	10.47363
0.5215	16.41541
0.522	18.63098
0.5225	15.71045
0.523	17.6239
0.5235	24.47205
0.524	21.55151
0.5245	23.56567
0.525	15.60974
0.5255	21.65222
0.526	15.30762
0.5265	15.91187
0.527	7.35168
0.5275	7.15027
0.528	1.40991
0.5285	3.7262
0.529	4.63257
0.5295	-4.22974
0.53	1.81274
0.5305	-9.86938
0.531	-11.38
0.5315	-15.81116
0.532	-17.42249
0.5325	-14.30054
0.533	-13.19275
0.5335	-9.46655
0.534	-2.71912
0.5345	7.45239
0.535	14.60266
0.5355	17.82532
0.536	14.30054
0.5365	10.77576
0.537	10.37292
0.5375	6.44531
0.538	4.83398
0.5385	5.0354
0.539	6.14319
0.5395	5.74036
0.54	2.5177
0.5405	-0.70496
0.541	-4.22974
0.5415	-4.53186
0.542	-2.01416
0.5425	-5.33752
0.543	-6.04248
0.5435	-7.5531
0.544	-4.83398
0.5445	-1.91345
0.545	3.8269
0.5455	4.73328
0.546	0.90637
0.5465	-0.60425
0.547	5.94177
0.5475	6.64673
0.548	1.00708
0.5485	1.61133
0.549	4.43115
0.5495	3.22266
0.55	7.65381
0.5505	8.15735
0.551	9.36584
0.5515	7.15027
0.552	12.89062
0.5525	21.04797
0.553	21.65222
0.5535	29.50745
0.554	24.06921
0.5545	21.65222
0.555	14.90479
0.5555	17.42249
0.556	18.8324
0.5565	21.24939
0.557	21.04797
0.5575	14.09912
0.558	12.68921
0.5585	9.86938
0.559	4.93469
0.5595	8.05664
0.56	-3.42407
0.5605	-2.81982
0.561	-11.98425
0.5615	-10.47363
0.562	-11.88354
0.5625	-14.09912
0.563	-19.73877
0.5635	-15.81116
0.564	-12.38708
0.5645	-6.04248
0.565	-1.71204
0.5655	1.91345
0.566	4.83398
0.5665	1.10779
0.567	10.97717
0.5675	9.16443
0.568	8.05664
0.5685	3.52478
0.569	6.04248
0.5695	1.81274
0.57	-2.31628
0.5705	3.22266
0.571	2.21558
0.5715	-2.21558
0.572	3.62549
0.5725	0.20142
0.573	-4.93469
0.5735	-0.10071
0.574	4.22974
0.5745	2.92053
0.575	5.0354
0.5755	5.23682
0.576	2.01416
0.5765	9.66797
0.577	8.66089
0.5775	12.99133
0.578	18.53027
0.5785	17.22107
0.579	24.27063
0.5795	26.08337
0.58	24.77417
0.5805	26.88904
0.581	28.50037
0.5815	25.07629
0.582	22.05505
0.5825	26.08337
0.583	30.91736
0.5835	29.60815
0.584	29.60815
0.5845	20.1416
0.585	12.18567
0.5855	5.23682
0.586	2.01416
0.5865	2.31628
0.587	-5.94177
0.5875	-4.53186
0.588	-3.52478
0.5885	-6.94885
0.589	-6.64673
0.5895	-9.16443
0.59	-8.35876
0.5905	-3.92761
0.591	-2.81982
0.5915	0.70496
