Marco_Margarita_Left_3.c3d  



Time(s):	B_L_bicipite(μV):
0.246	-3.32336
0.2465	-5.74036
0.247	15.71045
0.2475	27.59399
0.248	37.26196
0.2485	10.87646
0.249	-21.85364
0.2495	-60.3241
0.25	-98.69385
0.2505	-104.3335
0.251	-83.58765
0.2515	-77.34375
0.252	-83.48694
0.2525	-74.92676
0.253	-77.04163
0.2535	-91.54358
0.254	-87.51526
0.2545	-71.7041
0.255	-34.84497
0.2555	33.23364
0.256	100.20447
0.2565	152.57263
0.257	315.51819
0.2575	559.43298
0.258	799.42017
0.2585	924.2981
0.259	909.59473
0.2595	852.29187
0.26	688.13782
0.2605	464.96887
0.261	264.0564
0.2615	104.3335
0.262	-77.74658
0.2625	-236.26099
0.263	-371.91467
0.2635	-451.97754
0.264	-499.41101
0.2645	-531.03333
0.265	-553.69263
0.2655	-539.19067
0.266	-500.5188
0.2665	-458.72498
0.267	-413.10425
0.2675	-317.12952
0.268	-16.51611
0.2685	271.81091
0.269	432.33948
0.2695	485.91614
0.27	468.69507
0.2705	411.99646
0.271	332.73926
0.2715	199.20044
0.272	59.92126
0.2725	-79.96216
0.273	-203.32947
0.2735	-301.51978
0.274	-380.67627
0.2745	-430.32532
0.275	-470.80994
0.2755	-470.70923
0.276	-406.86035
0.2765	-315.01465
0.277	-229.01001
0.2775	-153.88184
0.278	-88.22021
0.2785	-56.09436
0.279	-37.06055
0.2795	-46.72852
0.28	-51.36108
0.2805	-54.58374
0.281	-52.36816
0.2815	-38.67188
0.282	-37.26196
0.2825	-3.52478
0.283	39.67896
0.2835	168.68591
0.284	357.31201
0.2845	460.83984
0.285	479.26941
0.2855	433.8501
0.286	317.83447
0.2865	175.63477
0.287	48.54126
0.2875	-50.75684
0.288	-111.18164
0.2885	-129.5105
0.289	-130.61829
0.2895	-103.93066
0.29	-84.89685
0.2905	-65.96375
0.291	-55.59082
0.2915	-48.13843
0.292	-14.19983
0.2925	166.57104
0.293	528.61633
0.2935	902.948
0.294	1078.28064
0.2945	1036.58752
0.295	853.19824
0.2955	612.4054
