Leonardo_Garofalo_Right_4.c3d  



Time(s):	A_L_bicipite(μV):
0.4915	10.97717
0.492	3.52478
0.4925	3.52478
0.493	2.61841
0.4935	5.84106
0.494	6.74744
0.4945	6.84814
0.495	10.57434
0.4955	13.19275
0.496	8.45947
0.4965	2.01416
0.497	0.10071
0.4975	-4.63257
0.498	-3.22266
0.4985	-3.22266
0.499	-1.51062
0.4995	-3.62549
0.5	2.21558
0.5005	3.92761
0.501	4.12903
0.5015	5.33752
0.502	5.74036
0.5025	5.63965
0.503	-1.40991
0.5035	2.61841
0.504	-2.31628
0.5045	1.71204
0.505	-2.81982
0.5055	3.32336
0.506	10.47363
0.5065	6.14319
0.507	4.93469
0.5075	7.95593
0.508	8.15735
0.5085	11.38
0.509	5.33752
0.5095	8.35876
0.51	2.5177
0.5105	3.52478
0.511	-3.12195
0.5115	-2.61841
0.512	-7.35168
0.5125	-10.87646
0.513	-18.32886
0.5135	-20.94727
0.514	-18.63098
0.5145	-18.32886
0.515	-8.05664
0.5155	-8.45947
0.516	2.92053
0.5165	4.12903
0.517	13.69629
0.5175	20.1416
0.518	20.54443
0.5185	28.50037
0.519	36.35559
0.5195	40.08179
0.52	36.15417
0.5205	34.34143
0.521	27.99683
0.5215	22.35718
0.522	5.94177
0.5225	-11.68213
0.523	-24.87488
0.5235	-36.4563
0.524	-45.41931
0.5245	-55.59082
0.525	-52.67029
0.5255	-57.70569
0.526	-46.82922
0.5265	-40.48462
0.527	-30.11169
0.5275	-17.42249
0.528	-14.19983
0.5285	-7.04956
0.529	-1.00708
0.5295	14.09912
0.53	20.04089
0.5305	14.30054
0.531	8.56018
0.5315	11.38
0.532	14.50195
0.5325	9.97009
0.533	10.0708
0.5335	6.2439
0.534	10.17151
0.5345	15.81116
0.535	13.29346
0.5355	14.80408
0.536	15.50903
0.5365	19.33594
0.537	15.81116
0.5375	16.01257
0.538	19.53735
0.5385	20.04089
0.539	17.12036
0.5395	17.42249
0.54	18.73169
0.5405	14.40125
0.541	12.08496
0.5415	8.25806
0.542	8.45947
0.5425	3.42407
0.543	9.66797
0.5435	9.97009
0.544	8.8623
0.5445	14.90479
0.545	16.71753
0.5455	24.06921
0.546	19.43665
0.5465	16.41541
0.547	17.01965
0.5475	6.74744
0.548	7.15027
0.5485	0.60425
0.549	-4.43115
0.5495	-11.17859
0.55	-10.27222
0.5505	-13.99841
0.551	-16.51611
0.5515	-13.09204
0.552	-19.33594
0.5525	-12.48779
0.553	-9.06372
0.5535	-12.89062
0.554	-5.53894
0.5545	-7.04956
0.555	-0.60425
0.5555	-2.5177
0.556	1.61133
0.5565	-0.70496
0.557	-1.3092
0.5575	-3.8269
0.558	6.44531
0.5585	5.74036
0.559	9.46655
0.5595	5.94177
0.56	14.19983
0.5605	11.48071
0.561	11.78284
0.5615	11.68213
0.562	11.38
0.5625	20.44373
0.563	14.60266
0.5635	12.18567
0.564	13.39417
0.5645	15.1062
0.565	9.97009
0.5655	7.25098
0.566	8.45947
