Leonardo_Garofalo_Left_2.c3d  



Time(s):	A_L_bicipite(μV):
0.3455	5.84106
0.346	2.31628
0.3465	-7.75452
0.347	-23.06213
0.3475	-27.59399
0.348	-16.11328
0.3485	3.12195
0.349	18.93311
0.3495	18.8324
0.35	17.72461
0.3505	9.56726
0.351	8.56018
0.3515	12.08496
0.352	18.22815
0.3525	11.48071
0.353	19.43665
0.3535	25.78125
0.354	28.39966
0.3545	29.91028
0.355	30.51453
0.3555	29.91028
0.356	23.56567
0.3565	21.24939
0.357	23.26355
0.3575	18.73169
0.358	11.17859
0.3585	11.68213
0.359	0
0.3595	-4.22974
0.36	4.22974
0.3605	5.53894
0.361	6.54602
0.3615	3.52478
0.362	3.7262
0.3625	-7.45239
0.363	-2.21558
0.3635	-0.30212
0.364	-6.14319
0.3645	-8.8623
0.365	-8.8623
0.3655	-3.22266
0.366	4.12903
0.3665	10.57434
0.367	17.52319
0.3675	30.41382
0.368	36.15417
0.3685	44.11011
0.369	54.18091
0.3695	56.5979
0.37	48.03772
0.3705	35.44922
0.371	23.06213
0.3715	12.5885
0.372	11.17859
0.3725	4.93469
0.373	9.06372
0.3735	0
0.374	-24.47205
0.3745	-39.07471
0.375	-36.65771
0.3755	-19.43665
0.376	-12.68921
0.3765	2.92053
0.377	4.22974
0.3775	7.5531
0.378	15.20691
0.3785	20.04089
0.379	21.14868
0.3795	21.24939
0.38	33.53577
0.3805	38.47046
0.381	44.51294
0.3815	58.10852
0.382	50.55542
0.3825	33.53577
0.383	25.57983
0.3835	14.09912
0.384	20.74585
0.3845	23.66638
0.385	30.71594
0.3855	24.57275
0.386	20.04089
0.3865	17.22107
0.387	-1.2085
0.3875	-21.75293
0.388	-30.51453
0.3885	-27.89612
0.389	-23.66638
0.3895	-12.18567
0.39	-2.81982
0.3905	-5.94177
0.391	-12.28638
0.3915	-15.00549
0.392	-19.03381
0.3925	-13.797
0.393	-4.12903
0.3935	-0.90637
0.394	-0.40283
0.3945	6.54602
0.395	20.44373
0.3955	27.09045
0.396	33.63647
0.3965	41.59241
0.397	36.85913
0.3975	26.48621
0.398	19.73877
0.3985	24.57275
0.399	15.71045
0.3995	13.09204
0.4	12.68921
0.4005	-1.3092
0.401	-13.797
0.4015	-20.24231
0.402	-8.05664
0.4025	1.91345
0.403	8.45947
0.4035	10.37292
0.404	-1.10779
0.4045	-17.82532
0.405	-18.42957
0.4055	-15.91187
0.406	-10.0708
0.4065	0
0.407	5.23682
0.4075	5.84106
0.408	11.38
0.4085	9.16443
0.409	15.50903
0.4095	9.97009
0.41	12.48779
0.4105	12.18567
0.411	16.11328
0.4115	14.50195
0.412	13.29346
0.4125	10.57434
0.413	10.57434
0.4135	19.33594
0.414	19.73877
0.4145	14.90479
0.415	11.38
0.4155	4.93469
0.416	12.18567
0.4165	19.13452
0.417	21.24939
0.4175	22.45789
0.418	22.25647
0.4185	6.94885
0.419	-10.0708
0.4195	-20.44373
0.42	-14.80408
0.4205	-9.97009
0.421	-1.40991
0.4215	-6.14319
0.422	-2.11487
0.4225	1.3092
0.423	7.5531
0.4235	8.96301
0.424	11.17859
0.4245	11.17859
0.425	11.68213
0.4255	17.01965
0.426	13.39417
0.4265	13.39417
0.427	12.28638
0.4275	15.91187
0.428	19.53735
0.4285	25.88196
0.429	16.81824
0.4295	20.24231
0.43	17.22107
0.4305	9.97009
0.431	2.71912
0.4315	4.02832
0.432	10.87646
0.4325	23.06213
0.433	20.34302
0.4335	-2.5177
0.434	-11.07788
0.4345	-15.60974
0.435	-9.66797
0.4355	-7.45239
0.436	-10.77576
0.4365	-10.77576
0.437	-7.75452
0.4375	-1.71204
0.438	4.83398
0.4385	21.85364
0.439	27.6947
0.4395	27.29187
0.44	32.52869
0.4405	33.03223
0.441	35.54993
0.4415	24.27063
0.442	29.20532
0.4425	32.32727
0.443	36.65771
0.4435	34.03931
0.444	35.75134
0.4445	29.70886
0.445	19.13452
0.4455	9.16443
0.446	4.02832
0.4465	3.8269
0.447	-13.39417
0.4475	-48.33984
0.448	-66.6687
0.4485	-57.70569
0.449	-37.36267
0.4495	-16.41541
0.45	-17.82532
0.4505	-24.57275
0.451	-19.03381
0.4515	-14.30054
0.452	-4.43115
0.4525	1.40991
0.453	7.95593
0.4535	10.47363
0.454	11.48071
0.4545	7.65381
0.455	6.74744
0.4555	2.5177
0.456	-11.48071
0.4565	-19.73877
0.457	-15.1062
0.4575	-2.71912
0.458	2.92053
0.4585	-1.61133
0.459	-7.25098
0.4595	-5.23682
0.46	-1.71204
0.4605	-5.23682
0.461	-19.03381
0.4615	-19.33594
0.462	-9.66797
0.4625	-3.8269
0.463	7.85522
0.4635	4.93469
0.464	3.22266
0.4645	-4.43115
0.465	-13.99841
0.4655	-6.44531
0.466	-4.83398
0.4665	-2.92053
0.467	-7.45239
0.4675	1.61133
0.468	6.3446
0.4685	9.36584
0.469	15.1062
0.4695	26.68762
0.47	27.99683
0.4705	38.974
0.471	38.67188
0.4715	33.03223
0.472	35.95276
0.4725	31.52161
0.473	29.70886
0.4735	30.11169
0.474	28.70178
0.4745	14.19983
0.475	1.61133
0.4755	-13.19275
0.476	-25.37842
0.4765	-24.97559
0.477	-15.40833
0.4775	-11.98425
0.478	-3.22266
0.4785	-5.63965
0.479	-12.5885
0.4795	-19.33594
0.48	-11.38
0.4805	-10.37292
0.481	2.41699
0.4815	9.56726
0.482	9.36584
0.4825	16.51611
0.483	7.95593
0.4835	7.95593
0.484	10.37292
0.4845	17.42249
0.485	24.67346
0.4855	27.09045
0.486	18.22815
0.4865	-2.01416
0.487	-4.02832
0.4875	-6.94885
0.488	5.33752
0.4885	22.05505
0.489	45.72144
0.4895	57.9071
0.49	49.44763
0.4905	25.37842
0.491	3.02124
0.4915	-6.54602
0.492	-8.35876
0.4925	-8.8623
0.493	-1.81274
0.4935	-0.20142
0.494	4.73328
0.4945	7.15027
0.495	10.47363
0.4955	7.65381
0.496	-2.71912
0.4965	-2.41699
0.497	-6.54602
0.4975	-9.86938
0.498	-15.20691
0.4985	-14.80408
0.499	-16.71753
0.4995	-20.04089
0.5	-20.34302
0.5005	-17.92603
0.501	-22.76001
0.5015	-23.56567
0.502	-16.71753
0.5025	-4.02832
0.503	4.83398
0.5035	5.43823
0.504	5.94177
0.5045	5.74036
0.505	4.33044
0.5055	8.15735
0.506	6.74744
0.5065	10.57434
0.507	5.94177
0.5075	7.35168
0.508	2.81982
0.5085	2.11487
0.509	-7.85522
0.5095	-6.14319
0.51	-2.92053
0.5105	-0.50354
0.511	0.50354
0.5115	-2.71912
0.512	1.00708
0.5125	4.22974
0.513	11.98425
0.5135	14.70337
0.514	16.3147
0.5145	23.36426
0.515	31.11877
0.5155	36.75842
0.516	44.51294
0.5165	40.98816
0.517	28.60107
0.5175	20.04089
0.518	17.52319
0.5185	23.66638
0.519	50.2533
0.5195	64.25171
0.52	62.13684
0.5205	60.52551
0.521	44.71436
0.5215	29.60815
0.522	32.22656
0.5225	43.60657
0.523	30.81665
0.5235	4.83398
0.524	-14.50195
0.5245	-26.3855
0.525	-25.27771
0.5255	-22.76001
0.526	-36.35559
0.5265	-40.68604
0.527	-30.71594
0.5275	-20.34302
0.528	-14.50195
0.5285	-4.33044
0.529	9.86938
0.5295	10.87646
0.53	18.73169
0.5305	17.01965
0.531	20.34302
0.5315	11.2793
0.532	8.15735
0.5325	7.35168
0.533	14.60266
0.5335	20.44373
0.534	23.56567
0.5345	22.15576
0.535	13.39417
0.5355	7.35168
0.536	13.29346
0.5365	18.8324
0.537	12.5885
0.5375	0.70496
0.538	-9.66797
0.5385	-24.77417
0.539	-18.42957
0.5395	-13.19275
0.54	-24.47205
0.5405	-30.41382
0.541	-32.93152
0.5415	-26.48621
0.542	-24.77417
0.5425	-22.76001
0.543	-24.16992
0.5435	-20.34302
0.544	-19.43665
0.5445	-17.52319
0.545	-15.1062
0.5455	-13.09204
0.546	-5.74036
0.5465	-2.01416
0.547	-1.2085
0.5475	0
0.548	3.62549
0.5485	4.02832
0.549	6.14319
0.5495	10.77576
0.55	14.40125
0.5505	25.07629
0.551	23.56567
0.5515	30.11169
0.552	34.44214
0.5525	41.39099
0.553	37.46338
0.5535	27.49329
0.554	22.35718
0.5545	17.01965
0.555	9.06372
0.5555	5.94177
0.556	-0.90637
0.5565	3.92761
0.557	-1.71204
0.5575	-23.76709
0.558	-36.55701
0.5585	-32.7301
0.559	-15.81116
0.5595	-17.72461
0.56	-15.40833
0.5605	-8.25806
0.561	-2.5177
0.5615	1.51062
0.562	7.15027
0.5625	13.19275
0.563	12.08496
0.5635	14.09912
0.564	12.99133
0.5645	2.5177
0.565	0.80566
0.5655	-0.30212
0.566	0.20142
0.5665	0.40283
0.567	5.13611
0.5675	8.05664
0.568	9.56726
0.5685	17.92603
0.569	16.01257
0.5695	19.83948
0.57	26.3855
0.5705	23.06213
0.571	18.32886
0.5715	21.14868
0.572	24.77417
0.5725	12.99133
0.573	7.65381
0.5735	2.01416
0.574	0.50354
0.5745	1.2085
0.575	5.13611
0.5755	6.14319
0.576	-3.7262
0.5765	-9.66797
0.577	-16.61682
0.5775	-22.45789
0.578	-31.52161
0.5785	-22.25647
0.579	-15.00549
0.5795	-14.80408
0.58	-10.67505
0.5805	-4.73328
0.581	-2.31628
0.5815	-7.65381
0.582	-1.3092
0.5825	13.69629
0.583	23.06213
0.5835	15.71045
0.584	-1.40991
0.5845	-1.40991
0.585	1.3092
0.5855	-1.3092
0.586	1.61133
0.5865	-0.20142
0.587	-3.12195
0.5875	4.02832
0.588	3.7262
0.5885	6.84814
0.589	25.177
0.5895	42.59949
0.59	49.24622
0.5905	44.0094
0.591	44.81506
0.5915	47.93701
0.592	25.98267
0.5925	8.25806
0.593	-8.15735
0.5935	-13.797
0.594	-19.83948
0.5945	-17.32178
0.595	-13.69629
0.5955	-13.09204
0.596	-17.32178
0.5965	-10.97717
0.597	-6.04248
0.5975	-11.17859
0.598	-13.39417
0.5985	-15.1062
0.599	-21.24939
0.5995	-19.53735
0.6	-8.8623
0.6005	3.32336
0.601	16.61682
0.6015	23.26355
0.602	20.1416
0.6025	16.01257
0.603	9.26514
0.6035	-0.30212
0.604	-8.7616
0.6045	-9.16443
0.605	-7.04956
0.6055	-12.78992
0.606	-11.88354
0.6065	-15.91187
0.607	-22.55859
0.6075	-29.91028
0.608	-24.97559
0.6085	-18.12744
0.609	-12.28638
0.6095	-9.76868
0.61	-16.3147
0.6105	-12.18567
0.611	-12.78992
0.6115	-6.2439
0.612	5.13611
0.6125	11.38
0.613	13.39417
0.6135	16.21399
0.614	13.49487
0.6145	8.7616
0.615	12.5885
0.6155	15.20691
0.616	15.00549
0.6165	10.17151
0.617	11.17859
0.6175	11.38
0.618	16.01257
0.6185	15.00549
0.619	17.01965
0.6195	17.52319
0.62	14.60266
0.6205	10.57434
0.621	13.59558
0.6215	8.66089
0.622	21.04797
0.6225	24.77417
0.623	22.15576
0.6235	22.25647
0.624	21.65222
0.6245	22.15576
0.625	18.12744
0.6255	16.61682
0.626	7.5531
0.6265	13.99841
0.627	12.08496
0.6275	18.32886
0.628	9.06372
0.6285	2.31628
0.629	2.81982
0.6295	-5.33752
0.63	-3.02124
0.6305	1.2085
0.631	2.11487
0.6315	4.02832
0.632	18.8324
0.6325	20.1416
0.633	7.15027
0.6335	1.2085
0.634	-2.5177
0.6345	-1.61133
0.635	0.10071
0.6355	2.41699
0.636	9.26514
0.6365	3.32336
0.637	8.56018
0.6375	8.56018
0.638	15.00549
0.6385	19.13452
0.639	13.797
0.6395	20.34302
0.64	21.24939
0.6405	28.09753
0.641	21.95435
0.6415	18.93311
0.642	14.30054
0.6425	6.94885
0.643	-1.61133
0.6435	-2.21558
0.644	-7.35168
0.6445	-18.02673
0.645	-30.31311
0.6455	-41.59241
0.646	-39.67896
0.6465	-44.41223
0.647	-45.11719
0.6475	-35.54993
0.648	-31.11877
0.6485	-25.07629
0.649	-19.83948
0.6495	-6.64673
0.65	0.70496
0.6505	3.92761
0.651	10.17151
0.6515	17.52319
0.652	16.81824
0.6525	16.41541
0.653	19.63806
0.6535	26.78833
0.654	27.39258
0.6545	31.52161
0.655	23.26355
0.6555	23.16284
0.656	22.25647
0.6565	29.30603
0.657	29.30603
0.6575	24.47205
0.658	21.14868
0.6585	12.18567
0.659	9.26514
0.6595	5.53894
0.66	1.61133
0.6605	-12.78992
0.661	-12.08496
0.6615	-9.86938
0.662	-5.33752
0.6625	0.60425
0.663	-1.91345
0.6635	-5.74036
0.664	-4.02832
0.6645	-4.12903
0.665	-2.92053
0.6655	3.8269
0.666	0.30212
0.6665	6.54602
0.667	7.65381
0.6675	8.56018
0.668	1.61133
0.6685	9.76868
0.669	1.71204
0.6695	4.43115
0.67	4.12903
0.6705	14.90479
0.671	10.0708
0.6715	9.76868
0.672	9.56726
0.6725	6.44531
0.673	2.11487
0.6735	10.47363
0.674	7.45239
0.6745	8.96301
0.675	5.63965
0.6755	5.0354
0.676	-11.68213
0.6765	-23.26355
0.677	-16.81824
0.6775	-11.38
0.678	0.60425
0.6785	0.70496
0.679	7.25098
0.6795	15.1062
0.68	14.90479
0.6805	16.01257
0.681	22.6593
0.6815	26.88904
0.682	24.37134
0.6825	18.22815
0.683	14.19983
0.6835	16.61682
0.684	9.66797
0.6845	12.78992
