Daniele_De_Santis_Left_2.c3d  



Time(s):	A_R_bicipite(μV):
0.392	4.63257
0.3925	3.42407
0.393	1.81274
0.3935	1.51062
0.394	5.53894
0.3945	0.10071
0.395	-0.40283
0.3955	-1.40991
0.396	3.92761
0.3965	5.43823
0.397	5.63965
0.3975	3.52478
0.398	0.30212
0.3985	4.02832
0.399	6.94885
0.3995	3.8269
0.4	-0.70496
0.4005	5.23682
0.401	8.96301
0.4015	4.12903
0.402	6.74744
0.4025	2.71912
0.403	5.23682
0.4035	0.40283
0.404	-2.11487
0.4045	2.5177
0.405	-1.3092
0.4055	-1.00708
0.406	-2.61841
0.4065	5.33752
0.407	1.81274
0.4075	-0.90637
0.408	2.92053
0.4085	8.8623
0.409	3.02124
0.4095	6.3446
0.41	-0.40283
0.4105	6.94885
0.411	4.43115
0.4115	8.15735
0.412	6.94885
0.4125	6.14319
0.413	4.33044
0.4135	6.3446
0.414	9.66797
0.4145	3.8269
0.415	5.53894
0.4155	8.56018
0.416	4.43115
0.4165	1.81274
0.417	3.32336
0.4175	6.94885
0.418	6.84814
0.4185	5.84106
0.419	10.27222
0.4195	10.17151
0.42	9.26514
0.4205	4.12903
0.421	4.93469
0.4215	5.0354
0.422	9.36584
0.4225	3.7262
0.423	9.06372
0.4235	9.56726
0.424	8.35876
0.4245	8.25806
0.425	11.07788
0.4255	12.28638
0.426	9.56726
0.4265	6.94885
0.427	8.96301
0.4275	10.0708
0.428	6.2439
0.4285	6.14319
0.429	6.84814
0.4295	7.15027
0.43	8.15735
0.4305	11.38
0.431	7.5531
0.4315	6.74744
0.432	1.51062
0.4325	4.02832
0.433	6.44531
0.4335	12.28638
0.434	6.94885
0.4345	8.66089
0.435	4.22974
0.4355	7.65381
0.436	8.25806
0.4365	6.94885
0.437	7.45239
0.4375	4.53186
0.438	4.02832
0.4385	1.00708
0.439	5.84106
0.4395	6.74744
0.44	4.02832
0.4405	0
0.441	2.81982
0.4415	3.32336
0.442	0.20142
0.4425	2.92053
0.443	5.53894
0.4435	2.61841
0.444	7.04956
0.4445	4.02832
0.445	3.92761
0.4455	1.40991
0.446	4.02832
0.4465	6.2439
0.447	6.44531
0.4475	8.45947
0.448	6.3446
0.4485	8.05664
0.449	11.07788
0.4495	9.06372
0.45	6.04248
0.4505	5.84106
0.451	4.02832
0.4515	5.94177
0.452	5.23682
0.4525	7.75452
0.453	8.35876
0.4535	12.48779
0.454	9.66797
0.4545	7.35168
0.455	5.43823
0.4555	4.22974
0.456	6.74744
0.4565	5.23682
0.457	5.94177
0.4575	9.26514
0.458	9.97009
0.4585	7.15027
0.459	14.19983
0.4595	5.84106
0.46	7.45239
0.4605	7.85522
0.461	8.25806
0.4615	9.36584
0.462	13.19275
0.4625	10.0708
0.463	11.17859
0.4635	10.67505
0.464	12.48779
0.4645	13.09204
0.465	9.36584
0.4655	5.84106
0.466	7.25098
0.4665	4.43115
0.467	12.5885
0.4675	13.59558
0.468	16.61682
0.4685	12.28638
0.469	11.38
0.4695	16.41541
0.47	10.17151
0.4705	13.89771
0.471	12.5885
0.4715	16.81824
0.472	11.58142
0.4725	7.04956
0.473	17.92603
0.4735	9.26514
0.474	5.63965
0.4745	10.67505
0.475	7.95593
0.4755	5.33752
0.476	10.17151
0.4765	10.87646
0.477	10.77576
0.4775	12.99133
0.478	10.67505
0.4785	11.48071
0.479	11.07788
0.4795	14.90479
0.48	5.23682
0.4805	7.35168
0.481	4.22974
0.4815	9.16443
0.482	5.94177
0.4825	9.06372
0.483	9.76868
0.4835	3.42407
0.484	4.22974
0.4845	6.04248
0.485	12.08496
0.4855	10.17151
0.486	14.70337
0.4865	13.797
0.487	11.48071
0.4875	6.44531
0.488	6.54602
0.4885	7.5531
0.489	8.25806
0.4895	7.15027
0.49	9.06372
0.4905	8.56018
0.491	11.07788
0.4915	10.97717
0.492	12.99133
0.4925	16.81824
0.493	7.85522
0.4935	6.44531
0.494	5.94177
0.4945	5.0354
0.495	11.07788
0.4955	9.66797
0.496	8.96301
0.4965	9.76868
0.497	6.14319
0.4975	10.17151
0.498	9.46655
0.4985	8.96301
0.499	11.98425
0.4995	13.797
0.5	5.33752
0.5005	8.7616
0.501	11.07788
0.5015	5.33752
0.502	7.85522
0.5025	6.44531
0.503	8.05664
0.5035	7.35168
0.504	9.97009
0.5045	5.23682
0.505	7.75452
0.5055	8.15735
0.506	6.2439
0.5065	10.17151
0.507	6.44531
0.5075	6.04248
0.508	6.54602
0.5085	6.94885
0.509	6.54602
0.5095	9.56726
0.51	11.17859
0.5105	11.2793
0.511	9.36584
0.5115	13.99841
0.512	11.17859
0.5125	13.39417
0.513	10.27222
0.5135	10.27222
0.514	9.36584
0.5145	10.0708
0.515	9.16443
0.5155	7.25098
0.516	6.74744
0.5165	8.8623
0.517	7.45239
0.5175	4.73328
0.518	6.64673
0.5185	3.42407
0.519	8.56018
0.5195	7.04956
0.52	10.17151
0.5205	7.25098
0.521	6.3446
0.5215	8.8623
0.522	-0.30212
