Alessio_Russo_Right_2.c3d  



Time(s):	A_R_bicipite(μV):
0.4415	-10.0708
0.442	-19.03381
0.4425	-31.52161
0.443	-44.31152
0.4435	-50.45471
0.444	-46.12427
0.4445	-41.39099
0.445	-39.67896
0.4455	-34.74426
0.446	-26.98975
0.4465	-24.47205
0.447	-14.60266
0.4475	-11.68213
0.448	-3.92761
0.4485	1.10779
0.449	5.53894
0.4495	18.12744
0.45	26.98975
0.4505	33.13293
0.451	33.73718
0.4515	25.37842
0.452	25.27771
0.4525	12.18567
0.453	5.43823
0.4535	-3.02124
0.454	-1.40991
0.4545	1.2085
0.455	-3.92761
0.4555	0.20142
0.456	-0.60425
0.4565	-7.25098
0.457	-4.33044
0.4575	-1.00708
0.458	1.51062
0.4585	-1.40991
0.459	1.91345
0.4595	1.61133
0.46	11.17859
0.4605	15.30762
0.461	20.1416
0.4615	22.86072
0.462	29.00391
0.4625	27.19116
0.463	22.96143
0.4635	27.89612
0.464	31.32019
0.4645	31.92444
0.465	32.42798
0.4655	27.59399
0.466	39.77966
0.4665	50.05188
0.467	52.8717
0.4675	52.8717
0.468	42.7002
0.4685	37.96692
0.469	30.2124
0.4695	26.18408
0.47	11.38
0.4705	0.70496
0.471	-2.81982
0.4715	-7.45239
0.472	-13.39417
0.4725	-15.40833
0.473	-12.89062
0.4735	-7.25098
0.474	-6.2439
0.4745	-3.12195
0.475	2.21558
0.4755	2.41699
0.476	2.5177
0.4765	4.73328
0.477	3.32336
0.4775	7.25098
0.478	8.05664
0.4785	9.16443
0.479	11.48071
0.4795	14.40125
0.48	12.08496
0.4805	8.96301
0.481	18.93311
0.4815	22.55859
0.482	27.89612
0.4825	31.01807
0.483	34.94568
0.4835	29.50745
0.484	33.43506
0.4845	42.19666
0.485	38.974
0.4855	47.8363
0.486	52.26746
0.4865	49.44763
0.487	40.08179
0.4875	33.73718
0.488	23.66638
0.4885	17.72461
0.489	7.65381
0.4895	-3.42407
0.49	-11.38
0.4905	-18.42957
0.491	-28.09753
0.4915	-30.81665
0.492	-22.35718
0.4925	-17.6239
0.493	-7.95593
0.4935	7.65381
0.494	13.69629
0.4945	19.83948
0.495	11.98425
0.4955	4.22974
0.496	5.23682
0.4965	1.71204
0.497	-3.52478
0.4975	-10.87646
0.498	-9.86938
0.4985	0.70496
0.499	21.45081
0.4995	21.75293
0.5	22.25647
0.5005	14.90479
0.501	6.04248
0.5015	5.23682
0.502	0
0.5025	-3.52478
0.503	-10.17151
0.5035	-12.5885
0.504	-15.50903
0.5045	-16.41541
0.505	-8.7616
0.5055	-17.52319
0.506	-23.16284
0.5065	-19.63806
0.507	-18.73169
0.5075	-9.26514
0.508	-7.45239
0.5085	-5.63965
0.509	-7.75452
0.5095	-1.71204
0.51	0.80566
0.5105	4.53186
0.511	11.07788
0.5115	4.73328
0.512	1.2085
0.5125	-9.36584
0.513	-13.69629
0.5135	-13.89771
0.514	-11.2793
0.5145	-12.68921
0.515	-7.25098
0.5155	-6.04248
0.516	-10.47363
0.5165	-13.09204
0.517	-11.48071
0.5175	-10.97717
0.518	-0.70496
0.5185	10.57434
0.519	12.08496
0.5195	5.63965
0.52	3.52478
0.5205	1.81274
0.521	5.53894
0.5215	1.81274
0.522	2.31628
0.5225	-1.2085
0.523	-3.02124
0.5235	-12.78992
0.524	-10.47363
0.5245	-16.11328
0.525	-10.0708
0.5255	-8.96301
0.526	-9.26514
0.5265	-5.74036
0.527	-9.76868
0.5275	-18.22815
0.528	-15.20691
0.5285	-14.09912
0.529	-11.48071
0.5295	-12.5885
0.53	-5.84106
0.5305	-8.25806
0.531	-2.41699
0.5315	-3.22266
0.532	4.22974
0.5325	9.36584
0.533	5.84106
0.5335	7.45239
0.534	11.48071
0.5345	22.05505
0.535	45.2179
0.5355	54.18091
0.536	56.39648
0.5365	55.18799
0.537	45.82214
0.5375	36.15417
0.538	24.16992
0.5385	17.12036
0.539	5.94177
0.5395	-4.02832
0.54	-10.0708
0.5405	-9.06372
0.541	7.65381
0.5415	22.76001
0.542	35.95276
0.5425	34.84497
0.543	35.65063
0.5435	35.75134
0.544	29.10461
0.5445	34.94568
0.545	50.75684
0.5455	60.52551
0.546	68.98499
0.5465	53.07312
0.547	45.72144
0.5475	37.96692
0.548	40.88745
0.5485	43.20374
0.549	29.10461
0.5495	24.97559
0.55	22.6593
0.5505	15.60974
0.551	15.40833
0.5515	8.15735
0.552	-9.16443
0.5525	-15.60974
0.553	-17.22107
0.5535	-33.53577
0.554	-36.4563
0.5545	-41.39099
0.555	-42.19666
0.5555	-46.22498
0.556	-37.06055
