Christian_Larivera_Left_1.c3d  



Time(s):	A_L_bicipite(μV):
0.315	24.16992
0.3155	23.26355
0.316	22.05505
0.3165	20.54443
0.317	26.48621
0.3175	21.04797
0.318	19.63806
0.3185	21.85364
0.319	11.68213
0.3195	11.2793
0.32	10.0708
0.3205	2.5177
0.321	-1.2085
0.3215	14.50195
0.322	15.60974
0.3225	14.19983
0.323	16.81824
0.3235	12.28638
0.324	13.09204
0.3245	9.06372
0.325	19.23523
0.3255	13.19275
0.326	7.35168
0.3265	5.74036
0.327	8.05664
0.3275	9.76868
0.328	20.1416
0.3285	21.85364
0.329	19.43665
0.3295	27.99683
0.33	25.88196
0.3305	21.55151
0.331	19.73877
0.3315	20.64514
0.332	21.14868
0.3325	20.84656
0.333	19.63806
0.3335	13.797
0.334	17.6239
0.3345	12.78992
0.335	13.19275
0.3355	13.49487
0.336	8.96301
0.3365	11.98425
0.337	8.8623
0.3375	11.88354
0.338	8.66089
0.3385	9.76868
0.339	-2.11487
0.3395	-1.91345
0.34	-5.23682
0.3405	-3.22266
0.341	-4.12903
0.3415	-4.22974
0.342	-5.53894
0.3425	-4.12903
0.343	-0.80566
0.3435	0.70496
0.344	0.90637
0.3445	6.84814
0.345	13.39417
0.3455	16.41541
0.346	13.69629
0.3465	15.91187
0.347	14.40125
0.3475	16.51611
0.348	13.59558
0.3485	16.41541
0.349	11.88354
0.3495	13.39417
0.35	0.60425
0.3505	-7.75452
0.351	-5.43823
0.3515	-1.71204
0.352	-2.01416
0.3525	-2.71912
0.353	0.60425
0.3535	3.32336
0.354	8.96301
0.3545	1.2085
0.355	-7.25098
0.3555	-6.74744
0.356	-11.2793
0.3565	-9.36584
0.357	-9.16443
0.3575	-2.71912
0.358	1.00708
0.3585	4.33044
0.359	0.70496
0.3595	-2.41699
0.36	0.50354
0.3605	-1.2085
0.361	13.59558
0.3615	17.32178
0.362	21.95435
0.3625	27.09045
0.363	26.18408
0.3635	24.67346
0.364	16.41541
0.3645	6.54602
0.365	0.50354
0.3655	-3.52478
0.366	-4.22974
0.3665	-4.73328
0.367	-3.22266
0.3675	5.84106
0.368	10.77576
0.3685	18.12744
0.369	22.55859
0.3695	14.90479
0.37	17.82532
0.3705	15.60974
0.371	15.20691
0.3715	22.05505
0.372	22.76001
0.3725	17.92603
0.373	13.39417
0.3735	7.45239
0.374	-0.80566
0.3745	0.80566
0.375	4.33044
0.3755	6.84814
0.376	16.51611
0.3765	15.1062
0.377	20.74585
0.3775	13.99841
0.378	19.03381
0.3785	21.24939
0.379	16.01257
0.3795	17.42249
0.38	21.14868
0.3805	17.01965
0.381	12.48779
0.3815	12.99133
0.382	5.63965
0.3825	12.48779
0.383	6.84814
0.3835	10.37292
0.384	5.33752
0.3845	3.22266
0.385	-1.91345
0.3855	-5.74036
0.386	-1.00708
0.3865	-0.80566
0.387	2.11487
0.3875	-2.41699
0.388	-1.40991
0.3885	1.61133
0.389	6.04248
0.3895	2.11487
0.39	2.21558
0.3905	-0.90637
0.391	0.50354
0.3915	3.02124
0.392	-3.52478
0.3925	-5.23682
0.393	-7.5531
0.3935	-4.93469
0.394	-4.83398
0.3945	-3.32336
0.395	6.84814
0.3955	7.5531
0.396	8.05664
0.3965	6.74744
0.397	6.64673
0.3975	3.8269
0.398	1.40991
0.3985	0.60425
0.399	4.22974
0.3995	4.93469
0.4	-0.50354
0.4005	8.96301
0.401	6.3446
0.4015	6.04248
0.402	10.77576
0.4025	15.1062
0.403	16.01257
0.4035	8.15735
0.404	11.48071
0.4045	2.41699
0.405	3.12195
0.4055	1.81274
0.406	-2.31628
0.4065	2.21558
0.407	3.12195
0.4075	4.02832
0.408	4.93469
0.4085	9.46655
0.409	2.5177
0.4095	9.86938
0.41	4.33044
0.4105	8.45947
0.411	4.93469
0.4115	3.92761
0.412	-0.30212
0.4125	-1.81274
0.413	-1.3092
0.4135	3.12195
0.414	4.02832
0.4145	4.63257
0.415	8.45947
0.4155	6.44531
0.416	2.81982
0.4165	4.93469
0.417	0.70496
0.4175	-3.52478
0.418	-2.01416
0.4185	1.51062
0.419	-4.73328
0.4195	-5.23682
0.42	1.71204
0.4205	-7.65381
0.421	-3.8269
0.4215	-2.5177
0.422	-3.12195
0.4225	5.74036
0.423	9.46655
0.4235	11.68213
0.424	10.0708
0.4245	12.18567
0.425	14.09912
0.4255	11.48071
0.426	8.25806
0.4265	3.8269
0.427	-1.10779
0.4275	7.25098
0.428	8.56018
0.4285	0.10071
0.429	-2.71912
0.4295	4.02832
0.43	7.35168
0.4305	8.56018
0.431	8.05664
0.4315	11.07788
0.432	11.68213
0.4325	8.25806
0.433	10.37292
0.4335	8.8623
0.434	9.36584
0.4345	5.0354
0.435	1.61133
0.4355	4.63257
0.436	5.13611
0.4365	10.87646
0.437	13.59558
0.4375	8.66089
0.438	10.0708
0.4385	6.14319
0.439	4.02832
0.4395	3.32336
0.44	10.0708
0.4405	7.35168
0.441	5.63965
0.4415	10.87646
0.442	15.1062
0.4425	6.54602
