Antonio_Festa_Right_3.c3d  



Time(s):	C_R_bicipite(μV):
0.421	-2.61841
0.4215	-10.17151
0.422	-11.58142
0.4225	-12.18567
0.423	-5.94177
0.4235	-11.68213
0.424	-10.67505
0.4245	-9.97009
0.425	-11.17859
0.4255	-4.73328
0.426	-1.40991
0.4265	1.00708
0.427	9.76868
0.4275	10.37292
0.428	17.42249
0.4285	14.09912
0.429	7.04956
0.4295	18.93311
0.43	12.08496
0.4305	9.46655
0.431	1.3092
0.4315	10.0708
0.432	9.06372
0.4325	7.85522
0.433	5.23682
0.4335	7.95593
0.434	1.91345
0.4345	9.26514
0.435	2.92053
0.4355	4.12903
0.436	0
0.4365	-2.92053
0.437	2.31628
0.4375	5.43823
0.438	2.92053
0.4385	5.13611
0.439	4.43115
0.4395	3.12195
0.44	0.50354
0.4405	2.5177
0.441	7.65381
0.4415	6.74744
0.442	2.81982
0.4425	5.0354
0.443	10.77576
0.4435	10.97717
0.444	8.8623
0.4445	14.40125
0.445	6.84814
0.4455	1.81274
0.446	-2.21558
0.4465	-6.64673
0.447	-9.46655
0.4475	-16.3147
0.448	-15.81116
0.4485	-23.56567
0.449	-14.60266
0.4495	-15.1062
0.45	-17.72461
0.4505	-14.40125
0.451	-7.04956
0.4515	-8.96301
0.452	-7.15027
0.4525	-14.80408
0.453	-14.40125
0.4535	-18.22815
0.454	-19.13452
0.4545	-15.30762
0.455	-21.3501
0.4555	-27.39258
0.456	-16.81824
0.4565	-12.89062
0.457	-9.46655
0.4575	-3.22266
0.458	7.85522
0.4585	11.58142
0.459	11.68213
0.4595	10.37292
0.46	12.08496
0.4605	17.6239
0.461	15.30762
0.4615	11.78284
0.462	15.91187
0.4625	9.46655
0.463	11.48071
0.4635	4.43115
0.464	3.8269
0.4645	4.83398
0.465	1.91345
0.4655	0.60425
0.466	1.51062
0.4665	-2.41699
0.467	-3.22266
0.4675	-1.61133
0.468	-0.60425
0.4685	-6.2439
0.469	-3.42407
0.4695	-5.74036
0.47	-2.5177
0.4705	-0.40283
0.471	-2.31628
0.4715	-1.61133
0.472	1.2085
0.4725	3.02124
0.473	6.04248
0.4735	8.45947
0.474	2.21558
0.4745	2.61841
0.475	1.81274
0.4755	1.71204
0.476	-1.00708
0.4765	2.31628
0.477	-2.11487
0.4775	-3.42407
0.478	-4.53186
0.4785	-4.83398
0.479	-10.17151
0.4795	-5.33752
0.48	-2.21558
0.4805	-2.61841
0.481	-0.50354
0.4815	-1.10779
0.482	-3.52478
0.4825	2.11487
0.483	-1.51062
0.4835	1.61133
0.484	4.53186
0.4845	2.01416
0.485	5.74036
0.4855	6.54602
0.486	7.75452
0.4865	12.99133
0.487	7.95593
0.4875	6.94885
0.488	-0.90637
0.4885	-1.10779
0.489	-2.31628
0.4895	1.61133
0.49	-0.10071
0.4905	-1.71204
0.491	-4.53186
0.4915	-4.12903
0.492	0.30212
0.4925	-3.32336
0.493	-0.20142
0.4935	-1.51062
0.494	-0.70496
0.4945	0.40283
0.495	0.30212
0.4955	-1.71204
0.496	-1.51062
0.4965	-3.8269
0.497	-0.80566
0.4975	0.40283
0.498	-6.74744
0.4985	-3.22266
0.499	-8.05664
0.4995	-4.73328
0.5	-3.42407
0.5005	-5.74036
0.501	-2.92053
0.5015	-1.61133
0.502	0.50354
0.5025	0.80566
0.503	3.8269
0.5035	-0.30212
0.504	-2.01416
0.5045	-3.22266
0.505	-2.81982
0.5055	0.70496
0.506	-0.80566
0.5065	1.10779
0.507	-3.12195
0.5075	-4.33044
0.508	-5.33752
0.5085	-5.13611
0.509	-3.62549
0.5095	-4.33044
0.51	4.33044
0.5105	0.60425
0.511	-2.31628
0.5115	-3.02124
0.512	-6.2439
0.5125	-12.08496
0.513	-9.76868
0.5135	-12.28638
0.514	-12.38708
0.5145	-6.94885
0.515	-7.25098
0.5155	-9.86938
0.516	-8.56018
0.5165	-8.45947
0.517	-11.2793
0.5175	-10.97717
0.518	-6.74744
0.5185	-5.43823
0.519	-6.44531
0.5195	-4.43115
0.52	-5.63965
0.5205	-3.22266
0.521	-2.01416
0.5215	-1.10779
0.522	-0.70496
0.5225	-2.11487
